E	j	j C	j C	j  Ageo
V RHE	mA cm-2	mA mF-1	mA mF-1	mA cm-2
ML_072		I norm by capacitance @ 1.2 VRHE	I norm by capacitance @ 0.5 VRHE	I norm by Ageo
1.44165	0.00114	0.01175	0.02239	0.06693
1.44215	0.00114	0.01182	0.02251	0.06729
1.44266	0.00114	0.01173	0.02235	0.06681
1.44318	0.00118	0.01217	0.02318	0.0693
1.44368	0.00118	0.0122	0.02325	0.06949
1.44418	0.00117	0.01211	0.02306	0.06895
1.44469	0.00119	0.01229	0.02341	0.06998
1.44518	0.00122	0.01264	0.02408	0.07199
1.44568	0.00121	0.01254	0.02389	0.07142
1.44618	0.00122	0.01264	0.02408	0.07199
1.44668	0.00122	0.01264	0.02408	0.07199
1.44717	0.00127	0.01314	0.02502	0.0748
1.44766	0.00127	0.01314	0.02503	0.07484
1.44816	0.00129	0.01329	0.02531	0.07565
1.44866	0.0013	0.01345	0.02561	0.07657
1.44917	0.00133	0.0137	0.0261	0.07802
1.44967	0.00132	0.01363	0.02597	0.07763
1.45017	0.00134	0.01384	0.02637	0.07883
1.45066	0.00134	0.0138	0.02629	0.0786
1.45116	0.00137	0.01416	0.02698	0.08065
1.45166	0.00136	0.014	0.02667	0.07974
1.45216	0.00137	0.0141	0.02686	0.08031
1.45266	0.00139	0.0144	0.02743	0.082
1.45316	0.00142	0.01468	0.02795	0.08357
1.45366	0.00143	0.01477	0.02814	0.08412
1.45416	0.00146	0.01509	0.02873	0.0859
1.45465	0.00147	0.01521	0.02898	0.08663
1.45515	0.00151	0.01562	0.02975	0.08893
1.45565	0.00153	0.01584	0.03018	0.09022
1.45615	0.00157	0.01624	0.03094	0.09249
1.45665	0.00157	0.01626	0.03096	0.09257
1.45715	0.00157	0.01621	0.03087	0.09229
1.45764	0.00161	0.01666	0.03173	0.09485
1.45815	0.00161	0.01666	0.03173	0.09486
1.45865	0.00162	0.01676	0.03193	0.09544
1.45915	0.00162	0.01674	0.03189	0.09534
1.45965	0.00164	0.01694	0.03226	0.09644
1.46014	0.00165	0.01702	0.03243	0.09694
1.46065	0.00165	0.01706	0.03249	0.09712
1.46115	0.0017	0.01755	0.03342	0.09992
1.46165	0.00168	0.01735	0.03304	0.09877
1.46215	0.00167	0.01722	0.03281	0.09807
1.46265	0.0017	0.01761	0.03355	0.10029
1.46314	0.00173	0.01791	0.03412	0.10199
1.46364	0.00174	0.018	0.03429	0.10252
1.46414	0.00178	0.01836	0.03496	0.10452
1.46464	0.00181	0.01872	0.03566	0.10662
1.46514	0.00183	0.01892	0.03604	0.10773
1.46564	0.00184	0.01902	0.03623	0.1083
1.46614	0.00188	0.0194	0.03696	0.11049
1.46663	0.00191	0.01968	0.03749	0.11208
1.46713	0.00196	0.02025	0.03857	0.11529
1.46763	0.00198	0.02041	0.03887	0.1162
1.46814	0.00199	0.02059	0.03922	0.11725
1.46864	0.00206	0.02127	0.04052	0.12114
1.46914	0.00213	0.02195	0.04182	0.12501
1.46965	0.00214	0.0221	0.04209	0.12583
1.47015	0.00216	0.02233	0.04253	0.12716
1.47064	0.00218	0.02257	0.04298	0.12849
1.47114	0.00219	0.02266	0.04316	0.12904
1.47164	0.00228	0.02357	0.04489	0.13421
1.47214	0.00232	0.02394	0.0456	0.13633
1.47263	0.00235	0.02427	0.04623	0.13821
1.47313	0.00237	0.02448	0.04663	0.13939
1.47363	0.00239	0.02466	0.04698	0.14044
1.47413	0.00247	0.02548	0.04853	0.14508
1.47463	0.00251	0.02594	0.04942	0.14773
1.47513	0.00256	0.0264	0.05029	0.15033
1.47563	0.00262	0.02709	0.05161	0.15428
1.47612	0.00263	0.02715	0.05172	0.15461
1.47662	0.00268	0.02774	0.05283	0.15794
1.47712	0.00276	0.0285	0.05428	0.16227
1.47762	0.0028	0.02893	0.0551	0.16472
1.47812	0.00284	0.02933	0.05586	0.167
1.47862	0.00292	0.03013	0.05739	0.17156
1.47911	0.00297	0.03067	0.05842	0.17466
1.47962	0.003	0.03096	0.05897	0.17629
1.48011	0.00308	0.0318	0.06056	0.18106
1.48061	0.00317	0.0327	0.06229	0.18622
1.48111	0.00323	0.03333	0.06349	0.18981
1.48161	0.00332	0.03432	0.06538	0.19545
1.4821	0.00341	0.03524	0.06711	0.20064
1.4826	0.0035	0.03619	0.06893	0.20606
1.48311	0.00351	0.0363	0.06913	0.20667
1.48361	0.00357	0.03683	0.07016	0.20973
1.48411	0.00361	0.03729	0.07103	0.21233
1.48461	0.00369	0.03809	0.07255	0.21688
1.48511	0.00373	0.03851	0.07335	0.21928
1.4856	0.00381	0.03934	0.07494	0.22403
1.4861	0.00387	0.03997	0.07613	0.22758
1.4866	0.00401	0.04139	0.07883	0.23567
1.4871	0.00406	0.04192	0.07984	0.23869
1.4876	0.00416	0.04299	0.08187	0.24476
1.4881	0.00423	0.04368	0.08319	0.24871
1.4886	0.0043	0.04437	0.08452	0.25268
1.4891	0.00442	0.04561	0.08688	0.25972
1.4896	0.0045	0.04653	0.08862	0.26494
1.49009	0.0046	0.04754	0.09054	0.27068
1.49059	0.00471	0.04865	0.09266	0.277
1.49109	0.00481	0.0497	0.09466	0.283
1.49159	0.00493	0.05091	0.09696	0.28987
1.49209	0.00508	0.05251	0.10001	0.29898
1.4926	0.00523	0.05402	0.10288	0.30757
1.49311	0.00533	0.05508	0.1049	0.31361
1.49363	0.00544	0.05616	0.10697	0.31977
1.49413	0.00558	0.05767	0.10984	0.32838
1.49464	0.0057	0.05891	0.11221	0.33546
1.49514	0.00582	0.06013	0.11454	0.34241
1.49563	0.00602	0.06214	0.11836	0.35385
1.49613	0.00615	0.06358	0.12111	0.36204
1.49663	0.00632	0.0653	0.12438	0.37183
1.49713	0.00651	0.06724	0.12807	0.38286
1.49763	0.0067	0.06919	0.13179	0.39399
1.49813	0.00685	0.07081	0.13488	0.40322
1.49863	0.007	0.0723	0.1377	0.41166
1.49913	0.00719	0.07426	0.14145	0.42285
1.49962	0.00738	0.07621	0.14516	0.43394
1.50012	0.00757	0.07821	0.14897	0.44534
1.50062	0.00777	0.08031	0.15296	0.45728
1.50112	0.00797	0.08231	0.15678	0.46868
1.50162	0.0082	0.08472	0.16136	0.48238
1.50211	0.00841	0.08684	0.16541	0.49449
1.50261	0.00865	0.08933	0.17015	0.50865
1.50311	0.00886	0.09152	0.17432	0.52113
1.5036	0.00914	0.09441	0.17982	0.53758
1.50411	0.00936	0.09669	0.18417	0.55058
1.5046	0.00958	0.09899	0.18855	0.56368
1.50511	0.00984	0.10165	0.19362	0.57883
1.5056	0.01014	0.10475	0.19951	0.59644
1.5061	0.01047	0.10813	0.20596	0.61572
1.50659	0.01078	0.11139	0.21217	0.6343
1.50709	0.01107	0.11431	0.21773	0.65089
1.50759	0.01139	0.11764	0.22406	0.66984
1.50809	0.01171	0.12098	0.23043	0.68886
1.5086	0.01202	0.12421	0.23659	0.70728
1.5091	0.01231	0.12716	0.24221	0.72407
1.5096	0.01268	0.13097	0.24947	0.74579
1.5101	0.01304	0.13467	0.2565	0.76681
1.5106	0.01341	0.13849	0.26378	0.78858
1.51109	0.01377	0.14222	0.27089	0.80981
1.5116	0.01417	0.14635	0.27876	0.83335
1.51209	0.01454	0.15018	0.28604	0.85512
1.51259	0.01497	0.15465	0.29457	0.88061
1.51309	0.01539	0.15898	0.30282	0.90527
1.51358	0.01585	0.16378	0.31196	0.93259
1.51409	0.01629	0.16828	0.32053	0.95821
1.51458	0.01672	0.17273	0.329	0.98353
1.51508	0.01725	0.17823	0.33947	1.01485
1.51558	0.01778	0.18371	0.34991	1.04607
1.51608	0.0183	0.18901	0.36002	1.07627
1.51658	0.01882	0.19445	0.37036	1.10719
1.51709	0.01932	0.19958	0.38014	1.13642
1.51759	0.01992	0.20579	0.39196	1.17177
1.5181	0.02052	0.21196	0.40371	1.2069
1.51859	0.02114	0.21844	0.41606	1.24381
1.51909	0.02172	0.22435	0.42732	1.27748
1.51959	0.02233	0.23068	0.43939	1.31355
1.52008	0.023	0.23765	0.45265	1.3532
1.52058	0.02372	0.24509	0.46683	1.39558
1.52108	0.0244	0.25208	0.48013	1.43535
1.52158	0.02513	0.25957	0.4944	1.47802
1.52207	0.02588	0.26732	0.50917	1.52217
1.52257	0.0266	0.27484	0.52348	1.56495
1.52307	0.02743	0.28341	0.53981	1.61377
1.52356	0.02823	0.29165	0.5555	1.66066
1.52406	0.02908	0.30044	0.57225	1.71074
1.52456	0.0299	0.30893	0.58842	1.75909
1.52506	0.03079	0.31809	0.60587	1.81126
1.52556	0.0317	0.32749	0.62376	1.86474
1.52605	0.03262	0.33701	0.6419	1.91895
1.52655	0.03356	0.34675	0.66045	1.97441
1.52705	0.03459	0.35734	0.68062	2.03472
1.52754	0.03557	0.36748	0.69995	2.09249
1.52804	0.03667	0.37878	0.72147	2.15683
1.52853	0.03775	0.39	0.74283	2.2207
1.52904	0.0389	0.40182	0.76535	2.288
1.52954	0.03995	0.41274	0.78615	2.35018
1.53004	0.04107	0.42423	0.80803	2.41559
1.53054	0.0423	0.43701	0.83237	2.48838
1.53103	0.0435	0.44939	0.85595	2.55886
1.53153	0.04481	0.46294	0.88176	2.63603
1.53203	0.04602	0.47542	0.90553	2.70709
1.53253	0.04733	0.48896	0.93133	2.7842
1.53303	0.04877	0.50378	0.95954	2.86856
1.53352	0.05019	0.51851	0.98761	2.95245
1.53402	0.05167	0.53374	1.01662	3.03918
1.53451	0.05307	0.54829	1.04433	3.12202
1.53501	0.05467	0.56472	1.07563	3.21561
1.53551	0.0562	0.58057	1.10582	3.30586
1.536	0.05778	0.59687	1.13686	3.39863
1.53651	0.05945	0.61412	1.16971	3.49686
1.53702	0.06105	0.6307	1.2013	3.59128
1.53755	0.06281	0.64886	1.23588	3.69466
1.53805	0.06459	0.6673	1.27101	3.7997
1.53855	0.06637	0.68567	1.30599	3.90426
1.53904	0.06826	0.70513	1.34307	4.01512
1.53954	0.07019	0.72514	1.38117	4.12902
1.54004	0.07216	0.74545	1.41986	4.24468
1.54054	0.07418	0.76635	1.45968	4.36371
1.54103	0.07626	0.78782	1.50057	4.48595
1.54152	0.07833	0.80921	1.54131	4.60776
1.54202	0.0805	0.8316	1.58395	4.73523
1.54252	0.08267	0.85406	1.62673	4.86312
1.54301	0.08493	0.87742	1.67123	4.99615
1.54351	0.08716	0.90046	1.71511	5.12733
1.544	0.08951	0.92473	1.76134	5.26552
1.5445	0.09187	0.94909	1.80773	5.40421
1.54499	0.09437	0.97492	1.85693	5.55129
1.5455	0.09682	1.00021	1.9051	5.69531
1.54599	0.09944	1.02727	1.95665	5.8494
1.54648	0.10205	1.05424	2.00802	6.00298
1.54698	0.10472	1.08187	2.06064	6.16027
1.54747	0.10745	1.11001	2.11425	6.32055
1.54797	0.11027	1.13919	2.16983	6.4867
1.54847	0.11304	1.16782	2.22435	6.6497
1.54896	0.11595	1.19783	2.28151	6.82058
1.54946	0.11881	1.22742	2.33787	6.98908
1.54996	0.12191	1.25942	2.39882	7.17127
1.55046	0.12503	1.29158	2.46008	7.35441
1.55094	0.12812	1.3236	2.52106	7.53672
1.55144	0.13146	1.35804	2.58667	7.73284
1.55193	0.13484	1.39297	2.65319	7.93171
1.55243	0.13818	1.42746	2.71889	8.12811
1.55293	0.14159	1.46267	2.78595	8.32861
1.55343	0.1451	1.49896	2.85508	8.53526
1.55393	0.14857	1.53481	2.92336	8.73937
1.55443	0.15226	1.57294	2.99598	8.95648
1.55492	0.15596	1.61112	3.06871	9.1739
1.55542	0.15969	1.64972	3.14222	9.39367
1.5559	0.16357	1.68977	3.21852	9.62178
1.55641	0.16743	1.72965	3.29448	9.84883
1.55691	0.1714	1.77061	3.3725	10.08208
1.55739	0.17554	1.81339	3.45397	10.32565
1.55789	0.17965	1.85588	3.53491	10.56761
1.55838	0.18386	1.89937	3.61774	10.81524
1.55887	0.18818	1.94405	3.70285	11.06965
1.55937	0.19254	1.98907	3.7886	11.32601
1.55986	0.19703	2.03539	3.87682	11.58976
1.56036	0.20155	2.08215	3.96589	11.85603
1.56085	0.20612	2.12931	4.0557	12.12452
1.56134	0.21081	2.17781	4.14809	12.40071
1.56184	0.21553	2.2265	4.24084	12.67798
1.56234	0.22038	2.27662	4.3363	12.96336
1.56283	0.22534	2.32785	4.43387	13.25506
1.56332	0.23034	2.37955	4.53233	13.54941
1.5638	0.2356	2.43384	4.63575	13.85857
1.5643	0.24081	2.4877	4.73834	14.16527
1.56481	0.2461	2.54236	4.84245	14.4765
1.56534	0.2515	2.59815	4.94871	14.79417
1.56585	0.25696	2.6545	5.05604	15.11503
1.56634	0.26253	2.71213	5.16581	15.44319
1.56684	0.26826	2.77129	5.27849	15.78005
1.56734	0.27405	2.83113	5.39247	16.12077
1.56783	0.27984	2.89089	5.5063	16.46107
1.56832	0.28589	2.9534	5.62535	16.81699
1.56882	0.29183	3.01475	5.74222	17.16635
1.56932	0.29793	3.0778	5.8623	17.52533
1.56982	0.30412	3.14174	5.98409	17.88943
1.57031	0.31047	3.20737	6.10909	18.26313
1.57079	0.31703	3.27506	6.23803	18.6486
1.57128	0.32366	3.34364	6.36864	19.03905
1.57179	0.33016	3.41077	6.49651	19.42131
1.57229	0.33695	3.48087	6.63003	19.82047
1.57277	0.34424	3.55622	6.77355	20.24952
1.57328	0.35163	3.63253	6.9189	20.68406
1.57377	0.35884	3.70699	7.06073	21.10806
1.57427	0.36594	3.78035	7.20045	21.52574
1.57477	0.37334	3.85684	7.34615	21.96132
1.57531	0.38091	3.93499	7.495	22.4063
1.57582	0.38837	4.01212	7.64191	22.84549
1.57631	0.39607	4.09162	7.79334	23.29817
1.57681	0.40388	4.17231	7.94702	23.75762
