Co%,Ir%,Ti%,Overpotential,Dissolution_Ir193 (S001),Dissolution_Co59 (S001),Dissolution_Ti47 (S001),Overpotential_std,Dissolution_Ir193 (S001)_std,Dissolution_Co59 (S001)_std,Dissolution_Ti47 (S001)_std
16.67,46.08,37.25,372.3557742721282,0.8697770066228675,3.166680842219564,3.039996042029606,2.7403226114356776,0.10442820599807544,0.45293970964696734,0.30277350490443594
17.19,44.79,38.02,369.5930508715816,0.9780795698019863,3.3990873459538373,3.002331828783918,0.7247505107417395,0.0719695014533034,0.3393216887435394,0.26975200886495215
17.68,43.94,38.38,371.9832256886347,1.0136671142096048,3.3102697898059374,2.9838427588439203,2.347492455142424,0.09241079887197948,0.4041692797262006,0.2790189044391667
18.0,40.5,41.5,380.6195964485333,0.9630320135709626,3.3479541946491187,2.948636972603659,3.816065916859034,0.13829516768366978,0.5878329722963033,0.36013927615233476
16.11,41.67,42.22,379.4021857078872,0.9165411673273738,3.1928217018578775,2.916496170118659,4.772805491262505,0.16707278709483195,0.6962352071152247,0.40272488167525217
27.02,57.26,15.73,366.70865095972056,2.3418233500536516,7.072973497629872,3.4334824633684513,4.420943960249683,0.15973811949885927,0.6716932570194971,0.40262281147811874
27.31,55.42,17.27,366.1273290260025,2.344645747079822,7.064140862486319,3.4296122576051165,2.2518608357978436,0.10336346857131759,0.4654679217537402,0.3358615294699247
24.78,56.09,19.13,371.88531848416125,2.1291690288315355,6.4354624196229455,3.3378873747426594,3.2101502975325507,0.11804721581502547,0.5061150682356013,0.32290574783587966
27.78,52.56,19.66,366.8962028610421,2.273033500146978,7.033127316867467,3.541068848052261,3.3385365578513593,0.12284669609459777,0.5273994826438447,0.337412578731812
23.95,55.46,20.59,374.29326364802,2.0007533625681924,6.010664467284871,3.3397536504990715,0.7352362156470151,0.07839181522081674,0.3731453701131182,0.2934094565813353
25.0,53.39,21.61,373.1571500627995,2.0192134734744167,6.03960361501899,3.3862280306407686,3.067467918135067,0.11660663861889263,0.5042804456613152,0.3251373437571251
24.79,52.14,23.08,373.3029232782564,1.961198233149742,5.929070874557806,3.513743408317231,3.9341113260979528,0.1397568985907194,0.5909328486521485,0.3506211447892614
24.24,51.08,24.68,373.5277975430835,1.8725175510139147,5.713667544373429,3.6352726650658687,4.1850975394614975,0.14641571791472868,0.6157845072289517,0.35780479074513
21.4,49.78,28.82,374.7700915167175,1.5455758186426138,4.478431440870601,3.7002953412956576,3.2608731625594896,0.12137131038197566,0.5217111532603125,0.3299910665071371
22.47,48.46,29.07,373.20243258097895,1.5893605759129958,4.533264510228884,3.7587958726615427,3.4140882469932525,0.1251790684134236,0.5363506269890318,0.3357630619120844
21.97,47.09,30.94,372.22971987005747,1.4821294987982407,3.7942725763737863,3.725534925275665,0.738693718803018,0.08159617488359724,0.39182189650919624,0.3100104803861172
21.1,46.33,32.57,373.14709980655334,1.3744383284375978,3.596789435074201,3.5249075178516263,3.5235295663973174,0.12975767391197357,0.5550112036642751,0.3411693707616351
19.05,46.19,34.76,373.62268129460125,1.1693579230356788,3.2210876422253,3.2325703098705403,3.31947824646056,0.12100372541678034,0.5160509352012735,0.31851308998033395
18.54,44.39,37.07,372.24196845094787,1.09714139134112,3.267091528510146,3.0440281586784246,2.267386938994716,0.08929836289504471,0.3906157997009264,0.27020416250945845
19.49,44.1,36.41,373.4547694603631,1.2163846390963835,3.3481333718598005,3.0764219859018946,2.4812848133679544,0.0982229017049467,0.42848007420885087,0.2860435284291503
18.91,42.29,38.81,376.28109281838437,1.0630998934792926,3.51661018138371,3.001977596334329,2.5484129143730967,0.09724375883061621,0.42316149475026904,0.28708796259065683
18.85,41.36,39.79,379.0321777908845,1.0043446946431063,3.6621492349355282,3.0395725757439656,0.7313748735937755,0.07621639896960912,0.36255774801721646,0.2887600357654607
14.75,41.53,43.72,380.95536878912037,0.8931135664627085,3.134253977006635,2.8950802026648317,5.789944213858772,0.2001036939415637,0.8204375226318503,0.45650716282139725
16.02,40.88,43.09,380.9448630632451,0.914532632008867,3.153982098700136,2.8943872001933677,5.1046556420346505,0.17785683870652028,0.7383336375514199,0.42230568229267323
29.71,53.97,16.32,362.67140727522457,2.4560925563989415,7.634557376159217,3.645519584391946,3.9447616063856303,0.14504882778341757,0.6182644933108531,0.3868685784388451
28.34,55.06,16.6,364.4598455262545,2.40480090589328,7.307982663285797,3.5061740088124096,2.8153627513798494,0.11819549089089094,0.5214525132087714,0.35824247379642643
27.54,55.08,17.37,365.70067352356307,2.3586031626926607,7.1092072942469615,3.441664115260497,1.6050407573524095,0.09159603067754726,0.4253656515267627,0.3271075732023295
26.23,52.87,20.9,371.38619734518335,2.104797409535845,6.275182362923166,3.3599611477341518,0.7366960866266867,0.07979433198748861,0.38157354912709074,0.30305405299991484
24.89,53.22,21.89,373.36566064557013,2.0050206829618062,6.004254241724929,3.403501392693827,3.25691840094176,0.12154154556324268,0.5226019460140671,0.3302460945810495
26.27,50.85,22.88,370.7907104712027,2.0479081608824905,6.271083953032637,3.629942123165968,4.056817346158963,0.1439587194346966,0.6079792704064414,0.35855799635801866
25.55,51.1,23.35,371.8987568133461,1.9917937913454837,6.077073103017387,3.608554315165332,4.114262860106523,0.14513195814246466,0.6118631977696358,0.3584756724144597
24.66,48.88,26.46,372.1823038184058,1.8269934356069502,5.621210659512225,3.812509409610613,3.812909194869553,0.13652641919951414,0.5793106031972401,0.3485191073442794
23.25,49.56,27.19,373.60000731447616,1.709232858344378,5.168041240371344,3.7449752650934784,3.5205568870762174,0.12875601299325984,0.5501393153061725,0.33934527924977026
23.45,48.23,28.32,372.71178402312114,1.6764998461834166,4.953163358581235,3.801506333556176,3.569725979965222,0.1291729881563015,0.5510982710091201,0.33993009492171133
21.82,47.73,30.45,372.7640498546174,1.4967436808261958,3.975244803081493,3.7257248262739093,2.5528406625809708,0.10731085649693474,0.4754022696336866,0.32438499423069567
