Co%,Ir%,Ti%,Overpotential,Dissolution_Ir193 (S001),Dissolution_Co59 (S001),Dissolution_Ti47 (S001),Overpotential_std,Dissolution_Ir193 (S001)_std,Dissolution_Co59 (S001)_std,Dissolution_Ti47 (S001)_std
29.95,33.82,36.23,378.2850014046128,2.8387760125615866,43.961966864166115,18.916164251733868,9.991607207145092,0.7477185406228832,45.612309167418026,3.465508133223371
30.46,31.47,38.07,383.8834198029506,1.9260321711949815,30.08121795058942,16.765886194141252,4.278182224821343,0.32261919015469714,19.716383180735125,1.584555634522248
26.42,34.2,39.38,377.54392119842976,2.521766854842934,23.228700523294307,16.5705696116726,10.670052125680993,0.7988381428999598,48.657865928234855,3.699017749122629
26.49,31.35,42.16,381.99435788466667,2.093130899019714,16.68913679578438,15.792096304971576,11.896442358850097,0.891436510464478,54.08314522259815,4.112809700638094
24.29,31.07,44.63,381.7471629286772,1.9825601500883976,11.492634114103325,15.585013292676978,11.335235464852673,0.8494173523244697,51.55516460732862,3.9190695175895476
23.89,30.0,46.11,382.45938843026136,1.9916861328342685,11.734246603273547,15.5257125712489,10.202675049594191,0.7642841988062052,46.487932696786935,3.5343722369258495
22.42,27.88,49.7,384.2894948152724,2.0341697794915077,15.884125187629294,15.493875536189492,7.4988625100528195,0.563866221872817,34.14149609047555,2.635188500735341
34.48,52.98,12.54,326.49970246663054,5.810176686301643,131.93453581329027,20.963149987300568,14.202163467030621,1.0723432356740787,63.408633810819346,4.881778023522031
37.32,48.59,14.08,325.03134248291326,6.427940431872059,146.9599804466723,22.959300436378456,11.232684264962392,0.8452199815712853,50.67891745073976,3.890293372993735
37.45,46.33,16.22,322.3727451724846,6.647073898363959,163.78789051510694,24.317361221053826,1.0580511194232762,0.09241765725864923,5.357918215524091,0.7184007893335219
38.27,43.62,18.11,317.8572715756475,8.01725934347801,230.79355346428594,30.27679726702398,8.338411409826323,0.6240946050328439,38.153166803163316,2.908985708742803
36.95,43.37,19.68,317.3769477623145,7.946023322178999,231.53470254513917,30.135147786969,10.605745765427052,0.7940554120594107,48.34166834407987,3.67410530190311
37.15,42.69,20.16,317.6710893373091,8.048582548264996,240.8667770086745,30.759587983556177,10.781683045813905,0.8072516639423696,49.133635871497425,3.734089628544897
36.63,41.15,22.22,319.8979950705865,7.9381212225746705,246.13457718724692,30.77007882247563,11.082502385005993,0.8297030971584759,50.50032366168271,3.836420302337715
35.86,40.51,23.63,321.7746418084805,7.766228728303796,234.10619051242824,29.93228540611603,10.371099798897351,0.7761894835486146,47.32075684288735,3.5941895600164577
35.47,39.74,24.79,324.06477865770546,7.613076985140582,222.42858664391622,29.195774611875265,9.408584013050522,0.7038932134034979,42.99850208334296,3.2654425254373494
33.33,39.91,26.75,328.2599437991464,7.6726001374545865,176.24675926411624,27.807995292455672,6.746519311221682,0.5052685361317428,30.944356258869472,2.3762457255671494
33.63,36.32,30.04,348.959235099989,5.9088976383980825,136.78692893193667,25.621651423521048,10.562508659955197,0.790539354531057,48.191252786640696,3.6617271134983254
32.11,35.32,32.57,364.7973606043631,4.451729965630399,92.21131635244261,22.94880543578217,11.256666869115529,0.8426996378914273,51.283212286875155,3.8956662244199434
33.33,33.33,33.33,375.5098258371455,3.680040257082247,83.86274773942839,22.335296220286835,9.503719576120895,0.7113325563234713,43.4100301741737,3.3041893479264624
30.81,33.65,35.55,379.1878290711339,3.0097315570166843,51.396722560826234,19.799202439802542,9.92999160044516,0.7430535526043848,45.328233253447486,3.4422209992021164
29.44,33.5,37.06,379.0466639824017,2.580683893322656,36.68168351927747,17.999872104591915,9.594333292740528,0.7180436473847753,43.82873929344371,3.3341799687155467
30.69,31.19,38.12,384.580595360728,1.8552188944562995,29.89506902549782,16.692706687948657,2.364860413105722,0.18254823286652722,11.063244861616042,1.010235057781248
27.0,32.5,40.5,380.5570661548764,2.220521091302598,20.110923767031053,16.10884236884905,11.28571415685439,0.8452850280389576,51.38999495736646,3.907834171055194
28.11,28.11,43.78,385.86967465658205,2.0163296960620447,19.306327695451643,15.741330322418026,11.742284770990363,0.8796077551783361,53.423108271470475,4.0637589477381315
24.87,29.63,45.5,382.52465380949087,2.032641655495507,13.30815808764514,15.549549718342808,10.7243198751035,0.8035635870036498,48.81615661873797,3.712309438543473
24.58,29.61,45.81,382.49582731602055,2.0285565945951167,12.968132364900583,15.538451801753801,10.432828979864343,0.7816554802080192,47.51093384552183,3.612985725131132
25.42,26.55,48.02,381.7409791554142,2.214663081093859,18.740796780690886,15.536623300840903,1.0579717076817936,0.09240954257446783,5.3572922098226385,0.7181881918693649
38.41,48.79,12.8,327.98754882027026,6.395699340529956,138.40379613619479,22.42339150649019,13.262205886132792,1.0024450583928095,59.169161114570805,4.562787994537644
40.08,46.18,13.74,327.6267592141901,7.003089556754707,156.11749887530092,24.45689210501799,12.15917828469009,0.9165890978165725,54.596368372812854,4.1932081332510895
39.92,44.35,15.73,323.0171231178763,7.6836682725853525,195.98988240886814,27.841311242298044,9.3208960644005,0.698743778849494,42.45129879935214,3.2407487353144067
39.92,42.34,17.74,317.0408550310012,8.772541763477992,262.6917194995664,33.358935514923274,1.057474540572579,0.09234639417503188,5.354642906713272,0.7169379028694322
40.98,41.39,17.62,321.37603690076594,8.650180083523844,253.6168565744773,32.47346127232507,7.699005075858093,0.5766718011431851,35.26065841593114,2.7048163462165125
40.17,40.17,19.67,320.89586600716177,8.567938107438898,283.20396274613336,33.65836973270711,9.768719914382029,0.7312347935275527,44.6137865231615,3.3957297239292163
38.59,38.59,22.82,324.443284566034,7.8334292124466,282.5245594579309,32.38323022280729,10.208226498111935,0.7640795578460476,46.590037437836685,3.541818278637604
38.66,37.82,23.53,326.65267753501416,7.621318749511602,283.50632179518755,32.184803589804275,9.342849855188451,0.6992739940407976,42.692539786814024,3.2497592913322357
36.21,38.36,25.43,327.00615116613403,7.286522424791519,230.33696307115008,29.03296776474431,7.696296876156698,0.5758893608699578,35.24540385806561,2.686560922659948
36.24,36.7,27.06,330.6760528225983,7.163906537508504,191.4228475763107,27.507302010280686,1.0543379733910285,0.09197294316307592,5.33547215592708,0.7090887914824928
36.24,34.86,28.9,345.5431479724498,6.244633342334762,178.37060938182418,27.81951496656131,9.169428970605383,0.6861188576140764,41.92845316864083,3.1899033926880316
35.55,34.12,30.33,355.60295556208246,5.457417243307522,153.10012217271475,26.716215041853438,10.258766317517322,0.7676420675863073,46.84366400776758,3.5581262000931435
33.98,33.01,33.01,374.8488492613879,3.769437658897284,92.47700321204094,22.91816223520807,9.299483749715607,0.6960524343531727,42.49801866783866,3.2368573330292403
31.88,33.33,34.78,380.1895190655313,3.1792997474745897,60.63261251585246,20.740749806615426,9.568489300045167,0.7159899328419433,43.69627793687933,3.319681269307899
31.19,33.17,35.64,381.5981708579707,2.908419969982771,50.874585503861624,19.85359366172184,9.369936461047173,0.7010681043626814,42.80381968768484,3.251362969495143
30.65,31.16,38.19,384.35594671753904,1.821955887620509,29.28811598854739,16.551448442282023,1.0559067639911865,0.09216024672855747,5.345011394458625,0.7129936250592218
30.37,29.84,39.79,387.5006099189096,1.880445009120633,25.811951791975474,16.4198579310616,8.754499216444573,0.6553669679627011,40.0318905171328,3.052973409138791
27.66,29.26,43.09,384.78746992762404,2.01440169683411,18.16093394406394,15.727496700648098,11.854665903616702,0.8881698828703196,53.91125513663795,4.100090732883913
26.97,28.65,44.38,384.2372531655931,2.04319538816855,17.113535445989157,15.641609327951866,11.556231280848365,0.8658051248676344,52.57206126724483,3.9991644616429256
27.12,24.86,48.02,384.155975934119,2.150301380815009,22.138081023070086,15.68136599087994,10.09177820363566,0.7588969513352875,45.71258801786232,3.5105713693900418
24.71,26.44,48.85,382.5961768288885,2.168055223114761,18.61099552529639,15.531695602200298,7.056774165406544,0.5295299503285962,32.25723756980882,2.485222030588596
42.39,43.84,13.77,331.25485982421526,7.523339398813797,158.5100418674975,25.446202861481204,12.995770332662493,0.9803424975776556,58.23192524632653,4.473309546583251
42.69,42.69,14.62,330.8375971110558,7.822814629680362,171.39253591457845,26.66214358494562,12.073351973960307,0.9082983592918439,54.437430651677005,4.167525446410468
43.03,41.04,15.94,330.61306161660946,8.194328393638132,193.67773645844284,28.45718006509351,10.720907530029725,0.8038083395742219,48.74504479883893,3.716620808451034
43.15,38.71,18.15,329.7281600336103,8.540305222942914,255.05437044435348,31.861281531665103,9.835134606714956,0.7358748441433561,44.944632391136885,3.4154369038772705
42.91,37.65,19.43,328.20433590147184,8.612965263023234,304.87085951426377,34.2517255513807,9.96094554350878,0.7453471943998812,45.50082955711587,3.456683598680606
41.67,38.33,20.0,325.18881584880126,8.564251362864193,305.4645685875046,34.47107581337315,10.466358459810909,0.7832819258524031,47.7702495431197,3.62846253998296
41.18,36.55,22.27,327.60320397450715,8.140452644764673,327.37835822411694,35.218024920369736,10.428270382246517,0.780372298990508,47.59535329333807,3.6135584052153047
38.7,36.96,24.35,329.4928822516744,7.369705103132859,279.76043593136995,31.823293803463976,8.000227477362237,0.5988490030943776,36.62626231650045,2.796594368575224
37.5,37.07,25.43,330.9134710655128,6.76906616013785,264.85160617604373,29.91838497212076,1.054000471977405,0.09193293835253205,5.333375646996692,0.7082612677120756
37.95,35.27,26.79,337.07018241006745,6.885393656783453,230.3079975033951,29.93295809869405,7.3982763773707765,0.5533732612035609,33.90145760065139,2.580004187574559
36.77,35.43,27.8,338.6051863307218,6.714367764900141,196.7063993572267,28.339518304435778,7.500032938514903,0.5614104000504614,34.3605669524591,2.6262348046687944
35.19,33.8,31.02,360.56599347084733,5.036189377075042,138.77063364881064,25.916827001050965,10.38816598981899,0.7773588814098952,47.424020609733745,3.6022304243461867
35.38,32.55,32.08,369.82266757882223,4.2750993859681,123.05189330877491,25.09215097026897,9.747122197414747,0.7293467875756176,44.54118133242334,3.3861002897230423
35.75,31.4,32.85,376.29944967317624,3.7238632819684607,111.57561707835599,24.488675044531927,8.989142628086913,0.6725934817878896,41.12541955033852,3.12980381102282
32.66,30.65,36.68,395.78621469457397,2.6246422428755842,47.42016773531196,20.96185152816853,1.0533739448949546,0.09185832622348178,5.329622254259327,0.7067324259663035
31.12,30.61,38.27,387.5217846488207,1.9250540719116378,31.31918255427277,17.22166196241271,5.437557578299415,0.40792679684550237,24.98218469145224,1.9421084592399127
31.25,29.17,39.58,390.2451974151211,1.913634252335994,28.765498686814226,16.9507740487208,8.604470519951073,0.6438536167300449,39.3680600894774,2.9966840425750454
28.8,28.8,42.41,386.57573081214986,1.9743925611773334,20.55792412894415,15.864539202777589,11.493628929881211,0.8608608627591293,52.320063914903244,3.9788796558826784
28.65,28.09,43.26,386.70627172614843,1.9954506772413851,20.326347558942203,15.813812091580768,11.678655717421476,0.8747672714619861,53.14560818202268,4.042334046397605
27.01,25.86,47.13,383.94964309019895,2.143431431605763,20.48297477185801,15.647133173977021,9.350999294162184,0.7011251979034661,42.62270958947436,3.2644864062007755
27.33,25.58,47.09,384.40123743703856,2.1337610603452517,21.113200347767275,15.67868019589352,10.00780438873202,0.7506817141069454,45.53383030722132,3.484733317409222
45.27,39.92,14.81,339.73362866843325,7.863713090016999,136.64491510028068,24.814992562974524,11.045277605251043,0.8310188709058033,49.89015368756631,3.8262894871803264
46.03,37.3,16.67,344.18006907885473,7.993523213366087,129.33600391478333,24.91558466796454,1.0579656342188102,0.09240860956937175,5.357284416407197,0.718145042988945
44.4,36.93,18.67,333.0952794904864,8.554711536578859,279.09614721371025,32.56992612403171,8.681983755909917,0.6496056217648029,39.728828221994654,3.0237484778841544
44.44,36.32,19.23,331.92779732287903,8.63464593487533,316.3287811911588,34.30404340364614,8.320910652162901,0.6226858465737533,38.09094849713545,2.9031219274789826
43.93,36.4,19.67,330.1502912858868,8.654554154294397,333.95029886074593,35.32702351607231,8.71326320382512,0.652073367982275,39.86152880187604,3.036379589365083
44.02,34.19,21.79,329.502424602263,8.253414776858826,395.7293014183782,38.531382179099246,8.312026829643957,0.6220531076575804,38.04901305571266,2.9011365767681503
41.59,34.96,23.45,331.40106412710077,7.812985012710023,331.9876072329679,35.57435620604055,9.619273996439588,0.7196516108754826,43.95785917070439,3.3377829179210963
39.91,34.21,25.88,338.5649908117976,7.405264527980603,252.0936328815251,32.360504968982454,1.0550060778459336,0.09205171786349158,5.339605537148268,0.7107017994888694
40.87,33.91,25.22,337.4201134843135,7.349967776959297,290.2926551818043,33.87862260153784,6.9923861129693,0.5235087824565069,32.05703440981712,2.4552416248823294
37.99,33.62,28.38,346.98585528035983,6.310117944878311,212.86601311463835,30.1540358538155,9.047251134384727,0.6767064542826647,41.38735583231701,3.1426656986850015
36.57,31.94,31.48,366.733511297197,4.6306771207093504,151.74406007133132,27.23522512695919,9.452872638447664,0.7072457420201552,43.21853834449577,3.285213101654179
36.19,31.43,32.38,373.0536230322893,4.037103749607466,127.42681821207107,25.644998157345626,9.26214611829231,0.6929509839874869,42.36104088400222,3.2206152449710825
35.71,31.43,32.86,376.3577531471792,3.7172112930891457,110.88820767891052,24.431464045795497,8.97551638676197,0.6715831056103844,41.06339155765692,3.1253785652596684
34.16,31.19,34.65,389.71688840514895,2.5174532029041674,58.39720654138287,20.480895331542825,1.055616726357252,0.09212507981297141,5.343283226773673,0.7122617586201183
30.46,29.95,39.59,387.42231480357145,1.8746494746544577,26.31094473265742,16.476866061077065,8.377818373131982,0.6272116127414595,38.328953663028805,2.9263324860630378
32.16,27.64,40.2,393.39452725494317,1.9758031316595988,30.81421921627978,17.19451740543143,8.474035652691782,0.6341117684950183,38.7825017311245,2.953749390647406
30.6,25.68,43.72,390.2506664648602,2.006085668951692,25.427372836693664,16.15352578353586,11.312473588023584,0.8479350853540704,51.43221515534707,3.921656984371522
29.12,26.92,43.96,387.66386110086864,2.011298025034653,21.781028371067563,15.868424100560466,11.673314921800012,0.8744504344277659,53.11132546081766,4.042438365949277
28.57,25.14,46.29,386.2839457212879,2.086503681304351,22.768536895034444,15.81314805580646,11.701719881230458,0.8782939885891387,53.04903271067799,4.053124994928925
48.36,36.48,15.16,348.1684458562634,7.752958684109426,111.30540756913467,22.20791098841052,10.997461781766512,0.8284118439484425,49.591481916601786,3.8071541651920673
47.28,35.98,16.74,344.84369430056745,8.02036114136389,150.659239541374,24.793808810594,8.209826137797435,0.6151038437406275,37.527938409683166,2.8715861868375705
49.14,33.62,17.24,347.78583447505605,7.917320941131468,147.9575818957681,22.895195613947283,9.194049733967752,0.6891900881884186,41.91959047401404,3.201536395304148
46.29,34.06,19.65,334.76007653142636,8.432837976720885,330.19884253765235,34.07050523435459,7.490671152860929,0.5605760188682889,34.32878497400793,2.6209728719956003
45.11,34.47,20.43,329.7684404218121,8.799949026749163,420.69672250565964,39.09454072654704,1.056488113435301,0.09222865397001447,5.34860782895629,0.7143901627730793
42.8,34.75,22.46,329.8745061025696,8.077126778969008,366.12506570413257,37.22833590840135,9.658810509769523,0.7226366206157304,44.14024053983206,3.3525022070920634
43.97,32.33,23.71,333.8357449514179,7.318441991519453,369.00638972765637,37.87052642921807,8.94807255389931,0.6692418371039696,40.94016679018198,3.107918703332227
42.79,32.75,24.45,336.37550935809213,7.2147691967732195,343.88644691208617,36.43166763034836,8.645478215810082,0.6466936094714864,39.56358028456888,3.0066185016209936
40.74,32.41,26.85,345.2398852478973,6.613433278559489,272.2117778598902,33.29630234341769,7.262460880370183,0.5434155261524315,33.29303274518644,2.540778858757145
38.99,33.03,27.98,347.2255233219177,6.405747516739621,232.21327415917244,31.449844702004246,8.679073301814585,0.6491479424433921,39.721330849369735,3.0173274399807797
38.97,30.05,30.99,365.6044492273935,4.9976781038393465,211.9995792322281,32.28087959077433,1.0562135812863593,0.09219565656206656,5.346960241442158,0.71371350834294
37.73,30.45,31.82,369.94865111445705,4.413383214935281,163.652315320868,28.58705109605462,7.847039428262353,0.5872932414232471,35.94352071533114,2.7441174261590433
36.41,30.1,33.5,380.32973889561663,3.345506786406969,104.0027281852286,24.22711827679422,8.895212321142484,0.6654094289407267,40.703843706227175,3.093867770353435
34.85,29.8,35.35,391.0519094214465,2.509397228670851,60.7800569088961,21.11218016791337,7.55532575930413,0.5653860560377859,34.61058231388711,2.6402950418875117
32.64,30.05,37.31,394.70656311697473,2.3667064641925557,42.529628810117075,19.89005791621215,5.946484236159634,0.44565685515725134,27.294321935852377,2.1060433879972615
33.87,26.34,39.78,395.1035577413054,2.033522542497087,36.78097293582955,18.099678843725275,7.840471862257153,0.5866926110573967,35.92018700651433,2.739910784952911
33.16,25.67,41.18,395.9331528808257,2.0564637561744648,33.131167281705245,17.08134515652359,1.0579231650577745,0.09240161065532486,5.357185007803876,0.7180573370692552
31.43,25.14,43.43,391.63528358574155,2.009434635958522,27.56130920956636,16.36376319386052,10.77877575140031,0.8083452619984508,48.993311317261444,3.7420198805404343
30.0,23.53,46.47,388.0130063712395,2.0678730912418595,26.3591336994771,16.05917148968586,13.150651172645158,0.9911644752505788,59.06392310535557,4.533991397693155
50.86,33.19,15.95,354.0402517140141,7.554387273975891,104.77102718361625,20.488600854607242,11.611678474345819,0.8761094188351805,52.17896491843,4.009664925562706
49.78,31.56,18.67,348.94824413719493,7.847557232701916,145.11189028718,21.57818062518326,1.057224935204638,0.09231791628036261,5.352968063765627,0.7162671300102872
48.28,32.33,19.4,342.1591330959598,7.924890865255712,231.9337546187041,27.779807289020468,7.93885018465346,0.5940120294003844,36.36543947421878,2.771457713524186
46.93,32.89,20.18,335.82484054791706,8.083006174371928,318.9446465852843,33.41509940425543,8.178871388519312,0.6118094628364776,37.45568436783712,2.848951110479623
46.43,31.7,21.87,332.2194669155854,7.449085962508409,364.18034255619676,37.13621191426864,7.325130098412339,0.5482290878511761,33.579855102187636,2.565735478155837
45.41,31.0,23.58,333.47360911542387,6.959420875238726,368.8389837141646,38.440536431120805,7.645859349804214,0.5720881872101531,35.0336710916664,2.6714894710977077
45.37,29.96,24.67,338.6364619500744,6.611259367668169,341.5523376544926,37.718626753778686,7.730268558810271,0.5782682874894737,35.42341028563907,2.6976179905154574
42.27,31.36,26.36,346.02278232100616,6.2819243797864965,311.6742245200199,34.52935416436534,1.0554233187932722,0.09210139234551638,5.342149053375566,0.7117336221744304
40.54,31.08,28.38,352.69269826888205,5.940625506628947,253.02691893660665,33.19741119400246,8.618475040731697,0.6446285682610221,39.45033205106888,2.9976377089132855
40.0,30.48,29.52,358.10977640745205,5.518547008491434,233.09146671367557,32.80196123035297,8.168156074308573,0.6111539716839636,37.40653342784397,2.849964125963644
38.92,29.06,32.02,371.31348567984156,4.1902241380222245,163.01771468490298,28.947228797356132,6.771051390723302,0.5068949637990626,31.05881581693182,2.3792301326862617
36.41,29.13,34.47,384.9829471493999,2.8823812191619402,83.85986054224256,22.904649253265468,8.991202875337903,0.6725325046851806,41.13411252050047,3.1238874710525595
36.79,26.94,36.27,388.9058082879253,2.3643266374504286,61.353015843267926,21.34549203854772,8.72248464638516,0.6525200472268126,39.916404769997364,3.0350355444804045
34.02,27.32,38.66,394.74863316888354,2.0815502414614797,39.97819211714618,18.885273086245952,8.781070289230158,0.6567922817041629,40.17802215866846,3.050720146678487
34.54,25.77,39.69,394.670223375061,2.031906281426568,38.91735650550133,18.431474634102493,8.133652828327408,0.6085510197620074,37.257177906636116,2.83920840743114
32.43,25.41,42.16,394.0151577196227,2.0198929861287525,30.358146075760956,16.723199822755696,7.832792562029591,0.5873338482104152,35.80195560935297,2.7549496209466033
31.64,23.73,44.63,390.8416851549401,2.0300722223804013,28.764192148964312,16.410517571796564,12.378567679119008,0.9314506368200192,55.80170575831568,4.276431788736556
52.63,29.82,17.54,363.4771648858842,6.9993257058572755,96.31663347323065,20.82398167331565,11.05241553708628,0.8333601084591562,49.77645116562718,3.8211074655690394
50.65,30.74,18.61,354.63898138075626,7.487099370393155,131.40815854694483,21.790294876000257,7.019749421744061,0.5263061658374221,32.14238720399876,2.4753759873834706
50.0,29.39,20.61,354.2619660148558,7.008028826665766,187.52819741130912,26.914828982981113,8.50287131372756,0.6361203776473799,38.919576560280085,2.9599043551191757
47.79,30.09,22.12,338.7510497945139,6.913123864857722,308.64081413470086,34.620603372889676,7.448515201835422,0.5576537970686547,34.12872635627213,2.610948003236396
46.73,30.37,22.9,331.3829767887018,6.694066856779081,364.4997344593147,38.354113522156396,1.056097689205901,0.09218193517626645,5.346244857344783,0.7134099485940816
46.19,29.15,24.66,340.60063716601206,6.460384305901655,325.63986171328963,37.28045848712263,7.5213592868403,0.5628079013694572,34.47403986615628,2.6309016009605406
42.99,29.86,27.15,349.33751168401125,6.019524357849859,294.0608309939113,35.28650163933844,7.560723156835656,0.5657883866130035,34.64633172948825,2.6439475507107395
44.29,28.77,26.94,349.00614983452346,6.063452414688134,292.22696609207105,36.220356500784725,7.200141088527873,0.5388797883815609,33.00745761551446,2.5223939285225425
42.16,27.94,29.9,361.5544550018212,5.002183754506873,222.12161502811654,33.15809094020031,9.299351534728148,0.695540817822244,42.52338145138074,3.2259589727509863
39.42,28.85,31.73,369.8274253002342,4.320288541026669,172.70955655111405,29.68613898051797,6.707254950430359,0.5021395183415996,30.768822427382513,2.357845763254028
39.71,26.96,33.33,377.14869127017283,3.123302553993485,94.52966310466184,24.297050573879755,1.0564015090694356,0.0922181333144126,5.348115749057378,0.7142003974878063
36.55,27.41,36.04,389.0105293698287,2.413318059607899,62.87528761403772,21.44834094329852,8.98334939782255,0.6719688517005324,41.09606767336378,3.1212987671633785
35.11,26.06,38.83,393.77449317668487,2.0516779188337417,42.609983065259385,19.14843528491174,8.285266626138494,0.6198133219004053,37.94335583465274,2.8882248032839706
34.74,25.79,39.47,394.408858589475,2.0338807853083143,39.94014006649695,18.635346237097373,8.26571373193895,0.6183771024968435,37.8574833760623,2.882937204607081
34.43,24.04,41.53,394.36375649082385,2.031266654335839,36.5020734260175,17.684326522795097,9.013223160378528,0.6765502043387892,41.00423869804261,3.1435602984602102
52.61,28.26,19.13,368.67843611637306,6.642852638576665,103.78015904419705,22.57967551277902,8.777660696122094,0.6592867611963564,39.92883415931874,3.062539555888967
51.11,28.0,20.89,364.47937774164785,6.558568201805368,150.6881124462575,26.06681093149941,7.5678720405206334,0.5665495856626336,34.67508485511362,2.652323180954872
49.78,28.44,21.78,354.71039435811974,6.638474471767931,210.1259598605281,29.423126594047307,9.154559106856723,0.6849830746488265,41.85390471398259,3.1814770144685243
50.22,27.27,22.51,359.49877007003795,6.314006778504012,196.31407808116404,29.501594402909348,9.677411001019333,0.7244725486356931,44.176361677308186,3.3620470612036573
46.23,28.3,25.47,345.35746342442394,6.291754299405313,300.9975258965143,36.61383297270188,7.023298428110506,0.5259366390489851,32.19843473738364,2.469266326800011
45.45,28.18,26.36,347.70467349795086,6.245968268163596,291.3989950910509,36.55492212923437,1.0558014475885238,0.09214647259651007,5.344460095496514,0.7126912412608091
43.98,28.7,27.31,350.55232103757425,5.940192328311801,285.1700678842317,35.939807877306166,7.773599498032675,0.5815894501309136,35.613348799638544,2.713201133014709
42.18,27.01,30.81,365.82661398573987,4.556027740168183,193.5862141723035,31.751935605213497,9.217001787046735,0.6893748173144192,42.150075694201774,3.1980359819738458
41.87,26.6,31.53,369.0086904308956,4.20341439567743,170.08417959519466,30.175710949714013,9.082132308269243,0.6793227640413271,41.5406544028332,3.1538984991447494
38.66,27.32,34.02,380.3595427088977,2.991253123900453,90.98764636040747,23.858124758071177,7.37114526515583,0.5517978352982597,33.784491989993604,2.5848742137755694
38.74,25.65,35.6,384.55099803046585,2.5608796297298135,71.48629669518482,22.396065118190904,8.919156524858174,0.6674798105443694,40.79843696911004,3.1073724085414653
36.96,25.0,38.04,390.05184998828986,2.0599264370619137,50.52720162476069,20.29925706098669,1.057617142848478,0.09236469471284943,5.355313291121565,0.7172653047199071
36.07,24.04,39.89,392.6706965446562,2.0312011638325806,43.31563256655828,19.009564658814067,9.003395263535158,0.6750146326052873,41.043978307179856,3.13756402287117
52.29,27.06,20.64,374.36982640699193,6.249888673841969,110.18545004917105,24.610920445815484,1.0587013281391888,0.09250263760049225,5.361262704622259,0.719979254500324
51.87,25.7,22.43,369.5970370700932,5.993992644201668,145.7124160687859,27.068906422907922,9.755865986801238,0.7324012784208941,44.3313003180603,3.3960993065075065
49.3,27.44,23.26,354.0264590954553,6.287983954494642,232.49664236354192,31.811266095622706,10.030929314371177,0.7509053525065084,45.767077971511675,3.480046545082545
49.02,25.49,25.49,358.8390589404869,5.777350256791044,220.29534518426607,32.47790219605871,11.407108300978788,0.8555058938072322,51.77010448445114,3.9446764694088743
47.85,26.32,25.84,354.348081953763,5.888610149367119,248.51574275721526,34.277243506690176,10.125653218889292,0.7584218556795497,46.13530326322974,3.5116443013729577
45.93,25.84,28.23,358.15781888430234,5.436694675073289,239.33161038280656,35.36267901701039,8.075834072692595,0.6043791649139602,36.962192255157255,2.8172414288416534
45.02,25.12,29.86,362.9457849111952,4.931674521719279,217.55426964357613,35.514149438269435,1.0523880094019107,0.0917426575732492,5.323576949336628,0.7044754783152097
43.72,24.12,32.16,372.5068770463947,3.9760511769208993,151.77520498033448,29.49599829918083,8.919658166505453,0.6677593963953756,40.74662121559866,3.1033781707956782
41.24,24.74,34.02,378.32954213884295,3.162799148639218,103.80778346944331,25.298881138972348,9.634801602882572,0.7217125921411432,43.94230301363118,3.3499637654731256
38.92,24.86,36.22,385.4681719479149,2.468527618496005,67.99159931377238,22.084645329993485,9.310790626047387,0.6972135042924862,42.519585343241395,3.2412318734527963
39.11,22.91,37.99,387.57923544768744,2.30824119531023,60.60003603572565,21.18304797511407,10.78158178294033,0.8105815752471232,48.76978907641081,3.736701966260638
51.4,25.23,23.36,367.2262361012532,5.881990738742194,163.09857659241294,28.3391231100699,11.175404743373974,0.8394383730248087,50.61694580575473,3.8707419814540853
50.49,24.76,24.76,364.2323077527537,5.720967123665117,185.93445438735233,30.146279710183116,12.177311320362437,0.9151167050219312,55.02440714982293,4.205145567830808
48.8,24.88,26.32,360.49196957109945,5.5967095634513635,214.42519866440102,32.54023640861896,11.611190131890373,0.8713775231157949,52.61692924619176,4.01235187460548
48.99,23.74,27.27,364.20143240415695,5.309648285022993,195.6575002882677,31.720789439290627,12.248792459606628,0.9210618428372029,55.264495110502516,4.22493881377626
45.23,23.12,31.66,372.5521558752229,4.145998567956981,154.33118042184165,29.733737428492155,6.7641708340636715,0.508151182971792,30.916730823160048,2.3988014573611207
45.36,23.71,30.93,370.5447228985378,4.372789457312911,168.17435268316518,30.860275057596724,1.0542360650002225,0.09196918713155398,5.334194809886937,0.7089905400115694
41.71,24.06,34.22,378.68721336677874,3.174670058372554,104.75585459384844,25.41936958391198,10.477966541329886,0.7854017327315301,47.67157785448484,3.633659320331649
