Time	Ir	Co
695.98	0.012	0.17498
697.486	0.01351	0.16593
698.992	0.01347	0.1616
700.498	0.01374	0.17181
702.004	0.01381	0.17482
703.51	0.01206	0.16827
705.016	0.0146	0.17802
706.522	0.01398	0.16607
708.028	0.01316	0.16898
709.534	0.01418	0.1626
711.04	0.01393	0.16115
712.546	0.013	0.16295
714.052	0.01334	0.15801
715.558	0.01304	0.15537
717.064	0.01318	0.15529
718.57	0.01191	0.15002
720.076	0.0118	0.13793
721.582	0.01253	0.1402
723.088	0.01179	0.1495
724.594	0.01098	0.14449
726.1	0.01076	0.14425
727.606	0.01242	0.14034
729.112	0.01417	0.15875
730.618	0.0132	0.17304
732.124	0.01457	0.17346
733.63	0.01024	0.16539
735.136	0.01429	0.16954
736.642	0.01303	0.1525
738.148	0.01209	0.15536
739.654	0.00999	0.14629
741.16	0.01036	0.14026
742.666	0.00947	0.13784
744.172	0.00945	0.13737
745.678	0.00998	0.13386
747.184	0.00939	0.13433
748.69	0.00775	0.1364
750.196	0.00725	0.12744
751.702	0.00767	0.12825
753.208	0.00714	0.12547
754.714	0.00674	0.12365
756.22	0.00591	0.12155
757.726	0.00706	0.1144
759.232	0.00537	0.1164
760.738	0.00517	0.10239
762.244	0.00461	0.10804
763.75	0.00499	0.10016
765.256	0.00418	0.09339
766.762	0.0044	0.09367
768.268	0.00407	0.08777
769.774	0.00398	0.09228
771.28	0.00409	0.08688
772.787	0.00351	0.0833
774.293	0.00341	0.08262
775.799	0.00316	0.08283
777.305	0.00283	0.08292
778.811	0.00275	0.07746
780.317	0.00227	0.07341
781.823	0.0033	0.07429
783.329	0.00233	0.07049
784.835	0.00251	0.07297
786.341	0.00288	0.06838
787.847	0.00215	0.06872
789.353	0.00228	0.06374
790.859	0.00206	0.06554
792.365	0.00225	0.06404
793.871	0.00195	0.06765
795.377	0.00127	0.065
796.883	0.0021	0.06278
798.389	0.00262	0.06232
799.895	0.00243	0.05849
801.401	0.00168	0.06173
802.907	0.00111	0.061
804.413	0.00178	0.05842
805.919	0.00154	0.0611
807.425	0.00182	0.05796
808.931	0.00171	0.05648
810.437	0.00242	0.05528
811.943	0.00189	0.05495
813.449	0.00168	0.05591
814.955	0.00167	0.05191
816.461	0.0014	0.04957
817.967	0.00172	0.04958
819.473	0.00173	0.04961
820.979	0.00165	0.04916
822.485	0.00147	0.04936
823.991	0.00243	0.05905
825.497	0.00287	0.06339
827.003	0.00214	0.06786
828.509	0.00227	0.06125
830.015	9.65638E-4	0.05503
831.521	0.00193	0.05147
833.027	0.00127	0.04909
834.533	0.00165	0.0482
836.039	0.00151	0.04724
837.545	0.0011	0.04782
839.051	0.00128	0.04979
840.557	0.00165	0.04978
842.063	0.00164	0.04544
843.569	0.0012	0.04905
845.075	0.00153	0.04852
846.581	0.00106	0.04639
848.087	0.00137	0.04674
849.593	0.00123	0.04522
851.099	8.29033E-4	0.04494
852.605	0.00104	0.04402
854.111	0.00114	0.04273
855.617	8.84296E-4	0.04456
857.123	0.00139	0.04409
858.629	0.00134	0.0434
860.135	9.89361E-4	0.04462
861.641	8.43835E-4	0.04397
863.147	0.00154	0.04393
864.653	0.00117	0.04351
866.159	9.97949E-4	0.04552
867.665	0.00115	0.04656
869.171	0.00108	0.04282
870.677	0.00106	0.04407
872.183	0.0013	0.04287
873.689	0.00127	0.04339
875.195	0.00141	0.04462
876.701	0.00122	0.04683
878.207	0.00101	0.04364
879.713	0.00127	0.04442
881.219	8.11272E-4	0.04201
882.725	8.64723E-4	0.04414
884.231	0.00133	0.04012
885.737	0.00102	0.04125
887.243	6.91176E-4	0.03935
888.749	0.00102	0.03914
890.255	0.00145	0.04102
891.761	5.79947E-4	0.04053
893.267	7.5844E-4	0.03942
894.773	9.19304E-4	0.03851
896.279	9.48956E-4	0.03948
897.785	0.00117	0.03908
899.291	0.00115	0.03777
900.797	0.0012	0.03725
902.303	8.18333E-4	0.03809
903.809	0.00122	0.03701
905.315	0.00104	0.03915
906.821	9.79303E-4	0.03844
908.327	0.00125	0.03868
909.833	9.01124E-4	0.0369
911.339	0.00145	0.03809
912.845	0.00148	0.0354
914.351	0.00107	0.04028
915.857	5.82992E-4	0.03935
917.363	0.00108	0.03739
918.869	0.00106	0.03609
920.375	0.00111	0.03824
921.881	9.88165E-4	0.04348
923.387	0.00114	0.04383
924.893	0.00106	0.04109
926.399	0.00153	0.04139
927.905	0.00104	0.03781
929.411	0.00109	0.04093
930.917	0.00152	0.03634
932.423	0.00132	0.03873
933.929	0.00117	0.03724
935.435	6.82029E-4	0.03376
936.941	9.52261E-4	0.03444
938.448	0.00117	0.03799
939.954	8.07361E-4	0.03434
941.46	8.28243E-4	0.03436
942.966	0.0012	0.03439
944.472	0.00104	0.03664
945.978	9.47469E-4	0.03407
947.484	8.14517E-4	0.03507
948.99	8.92076E-4	0.03411
950.496	6.76298E-4	0.03359
952.002	5.31297E-4	0.03195
953.508	7.4333E-4	0.03246
955.014	8.15821E-4	0.03549
956.52	0.00109	0.03365
958.026	8.72823E-4	0.0338
959.532	0.00103	0.03401
961.038	9.15825E-4	0.03381
962.544	9.47567E-4	0.03492
964.05	0.00107	0.03534
965.556	8.9295E-4	0.0352
967.062	0.00125	0.03685
968.568	0.00125	0.03565
970.074	0.00101	0.0347
971.58	5.41398E-4	0.03235
973.086	0.00113	0.03633
974.592	9.68321E-4	0.03361
976.098	8.39546E-4	0.03522
977.604	0.00101	0.03375
979.11	0.00127	0.03616
980.616	7.20734E-4	0.03521
982.122	0.00116	0.03529
983.628	7.31804E-4	0.03446
985.134	0.00112	0.03367
986.64	0.00105	0.03421
988.146	9.02495E-4	0.03324
989.652	9.4589E-4	0.03174
991.158	0.00105	0.03545
992.664	7.39199E-4	0.03482
994.17	7.42481E-4	0.03543
995.676	8.68938E-4	0.03449
997.182	0.00124	0.03246
998.688	6.5839E-4	0.0315
1000.194	9.95537E-4	0.03325
1001.7	9.36726E-4	0.03261
1003.206	6.24948E-4	0.03387
1004.712	0.00115	0.03161
1006.218	8.97021E-4	0.03062
1007.724	0.00105	0.03128
1009.23	7.55298E-4	0.03277
1010.736	7.8482E-4	0.03182
1012.242	0.00116	0.03107
1013.748	9.58386E-4	0.02954
1015.254	9.42721E-4	0.0299
1016.76	6.23578E-4	0.02909
1018.266	8.23316E-4	0.03351
1019.772	0.00107	0.02888
1021.278	6.9474E-4	0.03119
1022.784	9.36368E-4	0.03157
1024.29	0.00101	0.02733
1025.796	9.00469E-4	0.03082
1027.302	0.00142	0.03172
1028.808	0.00156	0.03291
1030.314	0.00213	0.03543
1031.82	0.00251	0.03793
1033.326	0.00279	0.03817
1034.832	0.00196	0.03545
1036.338	0.0039	0.03945
1037.844	0.00443	0.05493
1039.35	0.00506	0.05608
1040.856	0.00556	0.06126
1042.362	0.00545	0.0633
1043.868	0.00636	0.0708
1045.374	0.00714	0.06985
1046.88	0.00734	0.0694
1048.386	0.00917	0.08091
1049.892	0.00771	0.08501
1051.398	0.0088	0.0864
1052.904	0.00981	0.08719
1054.41	0.01039	0.09275
1055.916	0.01089	0.09579
1057.422	0.00966	0.09892
1058.928	0.01146	0.09838
1060.434	0.01007	0.09548
1061.94	0.01011	0.09702
1063.446	0.01133	0.09506
1064.952	0.01139	0.09725
1066.458	0.01036	0.09724
1067.964	0.01049	0.09095
1069.47	0.01067	0.10336
1070.976	0.01092	0.09112
1072.482	0.01036	0.099
1073.988	0.01095	0.09526
1075.494	0.01089	0.09144
1077	0.01068	0.09422
1078.506	0.00977	0.09211
1080.012	0.01037	0.08857
1081.518	0.01043	0.09168
1083.024	0.01051	0.08879
1084.53	0.01089	0.08849
1086.036	0.00986	0.087
1087.542	0.01106	0.09343
1089.048	0.00937	0.08481
1090.554	0.01064	0.08903
1092.06	0.00776	0.08924
1093.566	0.00923	0.08322
1095.072	0.0091	0.0896
1096.578	0.01036	0.09102
1098.084	0.00871	0.08721
1099.59	0.0087	0.09076
1101.096	0.0083	0.09008
1102.602	0.00874	0.08602
1104.109	0.00868	0.09031
1105.615	0.00742	0.08697
1107.121	0.00702	0.08758
1108.627	0.0092	0.08377
1110.133	0.00813	0.08621
1111.639	0.00779	0.08623
1113.145	0.00838	0.08242
1114.651	0.00653	0.08099
1116.157	0.00653	0.08822
1117.663	0.00594	0.08122
1119.169	0.00445	0.08037
1120.675	0.00626	0.07793
1122.181	0.00604	0.07962
1123.687	0.00438	0.07679
1125.193	0.00525	0.07125
1126.699	0.004	0.06984
1128.205	0.00421	0.06802
1129.711	0.00383	0.06846
1131.217	0.00394	0.06296
1132.723	0.00465	0.0648
1134.229	0.00445	0.06537
1135.735	0.00343	0.06183
1137.241	0.00318	0.05712
1138.747	0.00324	0.05607
1140.253	0.00405	0.05937
1141.759	0.00391	0.05708
1143.265	0.00201	0.05707
1144.771	0.00402	0.05112
1146.277	0.00285	0.05297
1147.783	0.00245	0.04999
1149.289	0.00279	0.05385
1150.795	0.00223	0.05208
1152.301	0.00167	0.04946
1153.807	0.00188	0.0495
1155.313	0.00241	0.0476
1156.819	0.00213	0.04644
1158.325	0.0023	0.04325
1159.831	0.00185	0.0442
1161.337	0.00204	0.04626
1162.843	0.00175	0.04264
1164.349	0.00172	0.04467
1165.855	0.00169	0.04626
1167.361	0.00258	0.05042
1168.867	0.00243	0.0477
1170.373	0.00186	0.04474
1171.879	0.00178	0.04199
1173.385	0.00179	0.0399
1174.891	0.00154	0.03837
1176.397	0.00135	0.03407
1177.903	0.00129	0.03459
1179.409	8.68173E-4	0.03216
1180.915	0.00129	0.02836
1182.421	0.00123	0.0393
1183.927	0.00106	0.0363
1185.433	0.00175	0.03578
1186.939	8.6422E-4	0.03381
1188.445	9.79011E-4	0.0339
1189.951	0.00117	0.03286
1191.457	0.0013	0.03566
1192.963	0.00142	0.03727
1194.469	0.00126	0.03599
1195.975	9.8007E-4	0.03292
1197.481	0.00134	0.03509
1198.987	0.00118	0.03596
1200.493	0.00125	0.03431
1201.999	0.0013	0.03283
1203.505	0.00219	0.03375
1205.011	0.00117	0.03375
1206.517	9.20782E-4	0.0344
1208.023	0.00137	0.034
1209.529	0.00145	0.03335
1211.035	0.00117	0.03233
1212.541	0.00117	0.03209
1214.047	0.00152	0.03228
1215.553	0.00117	0.03011
1217.059	0.00124	0.02849
1218.565	0.00109	0.02889
1220.071	0.00161	0.03059
1221.577	0.00108	0.02957
1223.083	0.00109	0.03079
1224.589	7.70259E-4	0.02943
1226.095	0.00116	0.02919
1227.601	7.63155E-4	0.02999
1229.107	0.00118	0.03177
1230.613	0.0014	0.02822
1232.119	0.00122	0.02876
1233.625	9.79134E-4	0.03008
1235.131	8.83527E-4	0.02944
1236.637	8.98998E-4	0.02941
1238.143	0.0012	0.02865
1239.649	0.00125	0.031
1241.155	0.00105	0.02942
1242.661	0.00117	0.03189
1244.167	5.67265E-4	0.02673
1245.673	0.00115	0.02753
1247.179	8.77148E-4	0.02717
1248.685	0.00124	0.02715
1250.191	9.20643E-4	0.02868
1251.697	7.91378E-4	0.02806
1253.203	0.00127	0.02713
1254.709	7.77369E-4	0.03047
1256.215	0.00117	0.0314
1257.721	7.16873E-4	0.03027
1259.227	0.00108	0.02976
1260.733	7.9415E-4	0.02915
1262.239	0.0011	0.02725
1263.745	8.67809E-4	0.02853
1265.251	0.00116	0.02949
1266.757	9.15416E-4	0.02691
1268.264	8.50386E-4	0.02773
1269.77	7.07675E-4	0.02919
1271.276	8.77193E-4	0.02826
1272.782	8.22273E-4	0.02742
1274.288	9.90868E-4	0.02826
1275.794	0.00105	0.02733
1277.3	0.00113	0.02706
1278.806	8.32283E-4	0.02557
1280.312	0.0011	0.0246
1281.818	9.19581E-4	0.02546
1283.324	9.95359E-4	0.02454
1284.83	8.78556E-4	0.02853
1286.336	7.61044E-4	0.02718
1287.842	9.21592E-4	0.02723
1289.348	8.35468E-4	0.02636
1290.854	6.6279E-4	0.0292
1292.36	0.00114	0.02656
1293.866	3.72924E-4	0.02615
1295.372	0.0012	0.02539
1296.878	0.00112	0.02572
1298.384	7.23497E-4	0.02435
1299.89	0.00123	0.02559
1301.396	0.00111	0.02835
1302.902	8.95722E-4	0.02444
1304.408	7.46784E-4	0.02657
1305.914	8.21782E-4	0.02557
1307.42	4.83336E-4	0.02264
1308.926	6.40774E-4	0.02417
1310.432	9.19142E-4	0.02322
1311.938	5.35946E-4	0.02669
1313.444	9.12367E-4	0.02732
1314.95	6.62825E-4	0.02639
1316.456	7.31381E-4	0.02722
1317.962	0.00118	0.02686
1319.468	9.1115E-4	0.02842
1320.974	8.76688E-4	0.02829
1322.48	9.30186E-4	0.02492
1323.986	0.00115	0.02489
1325.492	8.39917E-4	0.02595
1326.998	7.05143E-4	0.02687
1328.504	6.01673E-4	0.02661
1330.01	5.81538E-4	0.02736
1331.516	8.05815E-4	0.02734
1333.022	9.87736E-4	0.02488
1334.528	5.60706E-4	0.02493
1336.034	0.00101	0.02406
1337.54	9.15127E-4	0.02657
1339.046	0.00106	0.02471
1340.552	9.73311E-4	0.02748
1342.058	0.0011	0.02445
1343.564	4.85504E-4	0.02538
1345.07	8.50029E-4	0.02526
1346.576	9.50545E-4	0.02439
1348.082	8.1188E-4	0.02575
1349.588	0.00108	0.02417
1351.094	7.55502E-4	0.02316
