Time	Ir	Co
648.794	2.8881E-4	0.06881
650.3	4.52076E-4	0.0644
651.806	2.81909E-4	0.06729
653.312	4.18477E-4	0.06682
654.818	4.17076E-4	0.06583
656.324	4.4287E-4	0.06359
657.83	3.78981E-4	0.06339
659.336	4.67268E-4	0.06499
660.842	3.59394E-4	0.069
662.348	2.38412E-4	0.06605
663.854	6.16242E-4	0.06582
665.36	2.86229E-4	0.06217
666.866	7.72819E-4	0.06394
668.372	9.42854E-4	0.06675
669.878	5.17271E-4	0.06622
671.384	6.90671E-4	0.0671
672.89	8.18357E-4	0.06946
674.396	7.45967E-4	0.07175
675.902	7.71175E-4	0.07268
677.408	0.00108	0.07845
678.914	9.07158E-4	0.06863
680.42	7.83249E-4	0.07016
681.926	0.00143	0.07005
683.432	0.00157	0.07539
684.938	0.00101	0.08191
686.444	0.0012	0.08138
687.95	0.00164	0.08729
689.456	0.00158	0.08573
690.962	0.00139	0.08996
692.468	0.00166	0.0907
693.974	0.00178	0.08491
695.48	0.00201	0.09201
696.986	0.00145	0.09309
698.492	0.00197	0.09102
699.998	0.00182	0.10512
701.504	0.00201	0.10634
703.01	0.00247	0.09944
704.516	0.00218	0.10062
706.022	0.00198	0.10007
707.528	0.00199	0.0963
709.034	0.00156	0.09904
710.54	0.00181	0.09937
712.046	0.00223	0.09779
713.552	0.0019	0.10321
715.058	0.00138	0.09819
716.564	0.00195	0.09522
718.07	0.00147	0.09099
719.576	0.00138	0.09595
721.082	0.0018	0.09256
722.588	0.00155	0.08965
724.094	0.00132	0.09082
725.6	0.0018	0.08902
727.106	0.00154	0.08573
728.612	0.0016	0.08487
730.118	0.00114	0.08666
731.624	0.00126	0.09145
733.13	0.00108	0.08976
734.636	0.00136	0.09672
736.142	0.00145	0.11533
737.648	0.00112	0.12032
739.154	0.0016	0.11418
740.66	0.00139	0.11107
742.166	0.00126	0.11238
743.672	0.00158	0.11368
745.178	0.00104	0.11732
746.684	0.00106	0.12332
748.19	9.26253E-4	0.1245
749.696	9.04112E-4	0.12716
751.202	0.00102	0.13488
752.708	8.80247E-4	0.13338
754.214	9.17757E-4	0.13411
755.72	0.00104	0.13767
757.226	0.0014	0.13796
758.732	0.001	0.13685
760.238	8.68309E-4	0.13522
761.744	0.00111	0.13768
763.25	7.30835E-4	0.1304
764.756	0.00109	0.13125
766.262	9.85716E-4	0.1309
767.768	9.54581E-4	0.13446
769.274	7.27327E-4	0.12551
770.78	6.49704E-4	0.12332
772.287	7.59078E-4	0.11575
773.793	5.95991E-4	0.11342
775.299	7.31763E-4	0.11163
776.805	7.71E-4	0.11474
778.311	6.27215E-4	0.10511
779.817	6.26024E-4	0.1014
781.323	8.17499E-4	0.1
782.829	6.02035E-4	0.09594
784.335	4.79289E-4	0.09584
785.841	4.84197E-4	0.09256
787.347	4.69713E-4	0.09161
788.853	4.76782E-4	0.09077
790.359	3.95495E-4	0.08907
791.865	4.4169E-4	0.0907
793.371	4.85212E-4	0.08939
794.877	4.83077E-4	0.0876
796.383	3.4502E-4	0.08944
797.889	7.46877E-4	0.08816
799.395	4.02673E-4	0.08206
800.901	5.61962E-4	0.08716
802.407	2.45037E-4	0.08324
803.913	4.95833E-4	0.08561
805.419	6.04226E-4	0.08334
806.925	4.28686E-4	0.08967
808.431	8.25021E-4	0.08459
809.937	2.80385E-4	0.07799
811.443	4.42235E-4	0.07618
812.949	2.79224E-4	0.07728
814.455	4.75791E-4	0.07835
815.961	5.27478E-4	0.07588
817.467	6.2899E-4	0.07685
818.973	4.02307E-4	0.07948
820.479	6.05717E-4	0.08411
821.985	4.12415E-4	0.07769
823.491	3.62682E-4	0.06942
824.997	3.69982E-4	0.07201
826.503	3.76231E-4	0.06534
828.009	2.69345E-4	0.07003
829.515	4.71411E-4	0.0675
831.021	5.57903E-4	0.0641
832.527	3.08499E-4	0.06299
834.033	2.37417E-4	0.06235
835.539	3.59298E-4	0.06323
837.045	2.51626E-4	0.07168
838.551	6.07104E-4	0.07375
840.057	4.10452E-4	0.06646
841.563	5.30334E-4	0.0653
843.069	1.58086E-4	0.06037
844.575	5.25469E-4	0.06427
846.081	6.10203E-4	0.06376
847.587	1.16308E-4	0.06014
849.093	4.37399E-4	0.06313
850.599	5.57259E-4	0.06172
852.105	3.73501E-4	0.06303
853.611	2.52594E-4	0.063
855.117	2.49127E-4	0.05793
856.623	3.15491E-4	0.05684
858.129	6.26421E-4	0.05533
859.635	3.66454E-4	0.05757
861.141	2.41652E-4	0.05509
862.647	5.43108E-4	0.05401
864.153	3.56417E-4	0.05861
865.659	4.54273E-4	0.05817
867.165	3.59402E-4	0.06061
868.671	5.17271E-4	0.06016
870.177	4.08674E-4	0.0576
871.683	6.45175E-4	0.05763
873.189	2.03576E-4	0.05495
874.695	3.23971E-4	0.05873
876.201	2.87106E-4	0.05774
877.707	2.86046E-4	0.05706
879.213	4.12301E-4	0.06255
880.719	2.74244E-4	0.06033
882.225	4.53396E-4	0.06058
883.731	5.30153E-4	0.05848
885.237	4.48908E-4	0.05534
886.743	2.42721E-4	0.05527
888.249	4.02654E-4	0.05253
889.755	4.14847E-4	0.04931
891.261	5.56962E-4	0.0467
892.767	1.58457E-4	0.05484
894.273	6.019E-4	0.05463
895.779	4.12121E-4	0.0523
897.285	2.39016E-4	0.05099
898.791	4.00281E-4	0.04924
900.297	1.97961E-4	0.05177
901.803	4.78213E-4	0.05308
903.309	4.87631E-4	0.05281
904.815	5.15508E-4	0.05227
906.321	2.85798E-4	0.05237
907.827	3.20253E-4	0.05165
909.333	3.63958E-4	0.04893
910.839	2.84187E-4	0.05397
912.345	3.52947E-4	0.05195
913.851	4.72198E-4	0.05094
915.357	2.42557E-4	0.04991
916.863	5.24641E-4	0.05073
918.369	3.52484E-4	0.04887
919.875	4.08228E-4	0.04905
921.381	3.72544E-4	0.04709
922.887	4.50579E-4	0.04739
924.393	2.86725E-4	0.04926
925.899	3.93974E-4	0.04841
927.405	5.17753E-4	0.04641
928.911	1.54529E-4	0.04073
930.417	3.58731E-4	0.03894
931.923	3.50143E-4	0.04251
933.429	1.96086E-4	0.04098
934.935	3.6728E-4	0.04497
936.441	3.94659E-4	0.04739
937.948	4.85519E-4	0.04679
939.454	2.03609E-4	0.0471
940.96	1.22815E-4	0.04693
942.466	2.77458E-4	0.04686
943.972	3.56906E-4	0.04576
945.478	3.57048E-4	0.04437
946.984	3.59755E-4	0.04972
948.49	3.64065E-4	0.04682
949.996	3.60108E-4	0.04726
951.502	3.24528E-4	0.0466
953.008	1.60037E-4	0.04746
954.514	4.46328E-4	0.04491
956.02	1.56485E-4	0.04438
957.526	1.97891E-4	0.04408
959.032	1.17605E-4	0.0446
960.538	2.40534E-4	0.04356
962.044	3.94885E-4	0.04527
963.55	2.53218E-4	0.04573
965.056	2.8727E-4	0.04579
966.562	4.82124E-4	0.0484
968.068	4.47137E-4	0.04311
969.574	3.34695E-4	0.04649
971.08	3.93124E-4	0.05302
972.586	3.7989E-4	0.05145
974.092	5.4138E-4	0.05042
975.598	1.99615E-4	0.04674
977.104	6.02156E-4	0.04234
978.61	6.12872E-4	0.04236
980.116	2.42147E-4	0.04487
981.622	1.18439E-4	0.04163
983.128	3.18038E-4	0.04087
984.634	3.90625E-4	0.03867
986.14	4.32867E-4	0.04093
987.646	2.04221E-4	0.0413
989.152	2.03544E-4	0.04252
990.658	2.40249E-4	0.0423
992.164	2.40373E-4	0.03883
993.67	1.61417E-4	0.04058
995.176	3.62462E-4	0.04013
996.682	2.05465E-4	0.04202
998.188	3.22319E-4	0.0422
999.694	3.68824E-4	0.03963
1001.2	3.49885E-4	0.0417
1002.706	3.33366E-4	0.04002
1004.212	1.93299E-4	0.03773
1005.718	2.38253E-4	0.03683
1007.224	4.40654E-4	0.04131
1008.73	4.33076E-4	0.04096
1010.236	4.53959E-4	0.03684
1011.742	2.82378E-4	0.0436
1013.248	2.02583E-4	0.04019
1014.754	3.3E-4	0.03825
1016.26	2.00953E-4	0.04096
1017.766	4.92508E-4	0.04178
1019.272	2.36827E-4	0.04045
1020.778	3.27417E-4	0.04411
1022.284	2.03687E-4	0.04144
1023.79	2.38512E-4	0.04081
1025.296	3.2735E-4	0.04081
1026.802	3.6035E-4	0.05172
1028.308	5.26074E-4	0.04356
1029.814	3.56346E-4	0.0416
1031.32	4.4735E-4	0.04174
1032.826	4.09786E-4	0.04726
1034.332	7.96084E-4	0.0432
1035.838	6.32695E-4	0.04307
1037.344	0.00103	0.04389
1038.85	5.57438E-4	0.04324
1040.356	5.04361E-4	0.0419
1041.862	8.97429E-4	0.04477
1043.368	9.73587E-4	0.04342
1044.874	8.58296E-4	0.04276
1046.38	9.91145E-4	0.04188
1047.886	0.00128	0.04372
1049.392	0.00119	0.04195
1050.898	8.09582E-4	0.04421
1052.404	0.00121	0.04573
1053.91	0.00103	0.04322
1055.416	8.03992E-4	0.04196
1056.922	0.00117	0.04456
1058.428	0.00141	0.04399
1059.934	0.00111	0.04336
1061.44	0.00134	0.04377
1062.946	0.00136	0.04781
1064.452	0.00102	0.0481
1065.958	0.00124	0.04749
1067.464	0.00138	0.04755
1068.97	0.00112	0.04619
1070.476	0.00144	0.044
1071.982	0.00115	0.04675
1073.488	0.00132	0.04557
1074.994	0.00133	0.04506
1076.5	0.00125	0.04617
1078.006	8.52741E-4	0.04666
1079.512	7.73609E-4	0.0459
1081.018	0.00126	0.04309
1082.524	0.00134	0.04454
1084.03	0.00136	0.04702
1085.536	0.00117	0.04225
1087.042	0.0011	0.04526
1088.548	0.00117	0.04559
1090.054	0.00112	0.05006
1091.56	0.00157	0.05354
1093.066	0.00117	0.05401
1094.572	5.79486E-4	0.05342
1096.078	0.00124	0.05299
1097.584	9.7001E-4	0.05576
1099.09	0.001	0.0579
1100.596	9.64294E-4	0.06099
1102.102	0.00112	0.06383
1103.609	9.43846E-4	0.06684
1105.115	8.55547E-4	0.06854
1106.621	0.001	0.07254
1108.127	6.59664E-4	0.07176
1109.633	0.0011	0.07391
1111.139	8.82275E-4	0.07721
1112.645	9.92857E-4	0.07537
1114.151	6.44392E-4	0.08181
1115.657	5.48849E-4	0.08159
1117.163	6.97976E-4	0.07783
1118.669	7.96208E-4	0.08374
1120.175	8.07468E-4	0.08786
1121.681	6.76716E-4	0.08184
1123.187	6.94273E-4	0.08443
1124.693	7.5633E-4	0.08399
1126.199	4.51528E-4	0.08316
1127.705	5.80773E-4	0.08251
1129.211	4.3359E-4	0.07828
1130.717	4.49603E-4	0.08006
1132.223	7.3838E-4	0.08373
1133.729	7.1592E-4	0.08255
1135.235	5.82552E-4	0.07899
1136.741	7.84238E-4	0.07144
1138.247	5.65584E-4	0.07137
1139.753	5.70079E-4	0.07091
1141.259	4.36557E-4	0.07239
1142.765	6.09387E-4	0.07062
1144.271	4.48479E-4	0.06631
1145.777	4.90454E-4	0.06519
1147.283	4.37157E-4	0.06408
1148.789	6.33337E-4	0.05933
1150.295	4.44848E-4	0.06409
1151.801	2.07741E-4	0.06249
1153.307	3.70186E-4	0.06096
1154.813	2.03456E-4	0.0587
1156.319	6.03846E-4	0.06169
1157.825	4.75633E-4	0.05585
1159.331	4.03633E-4	0.06047
1160.837	5.11548E-4	0.05839
1162.343	4.82644E-4	0.05462
1163.849	5.72327E-4	0.05435
1165.355	3.94981E-4	0.05221
1166.861	1.20304E-4	0.05058
1168.367	4.39152E-4	0.05016
1169.873	3.17847E-4	0.04848
1171.379	2.84884E-4	0.0485
1172.885	4.87675E-4	0.05034
1174.391	3.22965E-4	0.04868
1175.897	4.38752E-4	0.04616
1177.403	3.97962E-4	0.04501
1178.909	3.34508E-4	0.04597
1180.415	4.90432E-4	0.04646
1181.921	2.8871E-4	0.04661
1183.427	4.04498E-4	0.04778
1184.933	5.68839E-4	0.04238
1186.439	1.60968E-4	0.04143
1187.945	3.97829E-5	0.04355
1189.451	4.06968E-4	0.04335
1190.957	3.26434E-4	0.04113
1192.463	3.58723E-4	0.04477
1193.969	2.97669E-4	0.04229
1195.475	5.99472E-4	0.04073
1196.981	3.9867E-4	0.04169
1198.487	3.28309E-4	0.04409
1199.993	2.74809E-4	0.04116
1201.499	2.04118E-4	0.04037
1203.005	3.19561E-4	0.04044
1204.511	2.89336E-4	0.0392
1206.017	2.5132E-4	0.04214
1207.523	5.90896E-4	0.03963
1209.029	2.75885E-4	0.04071
1210.535	4.34077E-4	0.03675
1212.041	3.26241E-4	0.03779
1213.547	6.22829E-4	0.03919
1215.053	3.15234E-4	0.03935
1216.559	5.68491E-4	0.03768
1218.065	5.14348E-4	0.03769
1219.571	2.79174E-4	0.03757
1221.077	1.5786E-4	0.03473
1222.583	5.91169E-4	0.03665
1224.089	3.64946E-4	0.03851
1225.595	1.9957E-4	0.03754
1227.101	2.80241E-4	0.0363
1228.607	3.14391E-4	0.03503
1230.113	2.90601E-4	0.03524
1231.619	5.63843E-4	0.03682
1233.125	3.15651E-4	0.0339
1234.631	2.00795E-4	0.03931
1236.137	1.30717E-4	0.04078
1237.643	1.28003E-4	0.04396
1239.149	3.3799E-4	0.03988
1240.655	2.54247E-4	0.03822
1242.161	1.21999E-4	0.03823
1243.667	5.85594E-4	0.04019
1245.173	1.6551E-4	0.04086
1246.679	4.45189E-4	0.03748
1248.185	2.49978E-4	0.03752
