Time	Ir	Co
591.565	4.69086E-4	0.02505
593.071	6.61144E-4	0.0248
594.577	6.67324E-4	0.0278
596.083	4.3731E-4	0.02671
597.589	3.60628E-4	0.0257
599.095	6.49747E-4	0.02757
600.601	3.65501E-4	0.02529
602.107	4.95953E-4	0.02696
603.613	3.95185E-4	0.02931
605.119	6.60186E-4	0.02958
606.625	6.96744E-4	0.02969
608.132	5.9274E-4	0.03229
609.638	5.31125E-4	0.03281
611.144	3.9418E-4	0.03482
612.65	3.64906E-4	0.03695
614.156	5.03212E-4	0.03764
615.662	4.13998E-4	0.036
617.168	3.89765E-4	0.02802
618.674	5.17176E-4	0.03739
620.18	6.5681E-4	0.04772
621.686	3.56627E-4	0.05306
623.192	3.80321E-4	0.05373
624.698	6.28342E-4	0.05758
626.204	4.29258E-4	0.05807
627.71	4.18099E-4	0.06153
629.216	3.33166E-4	0.0613
630.722	7.16163E-4	0.0656
632.228	4.28318E-4	0.06742
633.734	4.44682E-4	0.06941
635.24	2.66722E-4	0.06948
636.746	5.61062E-4	0.07317
638.252	2.85884E-4	0.07205
639.758	4.60834E-4	0.07054
641.264	2.27568E-4	0.07557
642.77	2.97235E-4	0.07351
644.276	4.19615E-4	0.07233
645.782	5.66213E-4	0.07473
647.288	2.91517E-4	0.07387
648.794	3.19518E-4	0.07085
650.3	4.28682E-4	0.07215
651.806	3.69286E-4	0.06653
653.312	2.67748E-4	0.06851
654.818	2.27254E-4	0.06738
656.324	3.88706E-4	0.06605
657.83	5.66055E-4	0.06346
659.336	4.16982E-4	0.06006
660.842	2.64989E-4	0.05723
662.348	2.29992E-4	0.06236
663.854	4.78832E-4	0.0559
665.36	4.3405E-4	0.0557
666.866	2.61445E-4	0.05175
668.372	2.2969E-4	0.05019
669.878	5.997E-4	0.05406
671.384	3.97815E-4	0.05064
672.89	1.95186E-4	0.049
674.396	1.94328E-4	0.04775
675.902	3.98096E-4	0.04849
677.408	2.66688E-4	0.04634
678.914	1.93773E-4	0.0429
680.42	4.37928E-4	0.04454
681.926	2.05925E-4	0.04259
683.432	3.27635E-4	0.04049
684.938	5.14936E-4	0.04103
686.444	2.34578E-4	0.04128
687.95	2.02844E-4	0.03852
689.456	3.5589E-4	0.03543
690.962	3.99972E-4	0.03793
692.468	4.26639E-4	0.03961
693.974	2.22986E-4	0.03901
695.48	2.305E-4	0.03659
696.986	2.92791E-4	0.03827
698.492	3.90782E-4	0.03663
699.998	1.34557E-4	0.03629
701.504	2.35566E-4	0.03552
703.01	1.98385E-4	0.03611
704.516	2.30569E-4	0.03387
706.022	4.81992E-4	0.03497
707.528	4.27001E-4	0.03297
709.034	2.94299E-4	0.0314
710.54	2.91359E-4	0.033
712.046	1.31021E-4	0.03099
713.552	3.28978E-4	0.03097
715.058	2.60368E-4	0.03131
716.564	2.67338E-4	0.02996
718.07	2.33407E-4	0.03019
719.576	1.94475E-4	0.03116
721.082	2.94984E-4	0.02984
722.588	2.70246E-4	0.02963
724.094	2.31801E-4	0.02766
725.6	1.33577E-4	0.02989
727.106	2.33603E-4	0.02928
728.612	3.99293E-4	0.028
730.118	1.96802E-4	0.02709
731.624	4.76719E-4	0.02594
733.13	2.01734E-4	0.02636
734.636	3.93779E-4	0.02748
736.142	2.96925E-4	0.02738
737.648	2.62419E-4	0.02737
739.154	2.66275E-4	0.02772
740.66	2.2418E-4	0.02783
742.166	1.95448E-4	0.02748
743.672	3.83292E-4	0.0269
745.178	1.64081E-4	0.02611
746.684	3.04624E-4	0.02612
748.19	3.79886E-4	0.02642
749.696	3.5463E-4	0.02588
751.202	3.63087E-4	0.02611
752.708	3.25521E-4	0.0247
754.214	3.28344E-4	0.02409
755.72	3.54729E-4	0.02448
757.226	2.6123E-4	0.02438
758.732	1.98415E-4	0.02403
760.238	2.70246E-4	0.02608
761.744	2.02239E-4	0.02424
763.25	2.64108E-4	0.02371
764.756	3.97118E-4	0.02387
766.262	2.60444E-4	0.02416
767.768	4.45382E-4	0.02309
769.274	2.02116E-4	0.02228
770.78	1.32841E-4	0.024
772.287	2.57169E-4	0.0217
773.793	3.29118E-4	0.02166
775.299	2.31479E-4	0.02467
776.805	2.57463E-4	0.02144
778.311	2.72318E-4	0.02243
779.817	1.65618E-4	0.02223
781.323	2.05171E-4	0.02333
782.829	1.96054E-4	0.02217
784.335	2.65278E-4	0.0226
785.841	3.62739E-4	0.02082
787.347	9.75027E-5	0.02246
788.853	3.2274E-4	0.02263
790.359	3.27275E-4	0.02292
791.865	1.65459E-4	0.02243
793.371	2.41449E-4	0.02225
794.877	6.67351E-5	0.02287
796.383	2.98834E-4	0.02191
797.889	3.71159E-4	0.02192
799.395	1.65536E-4	0.02328
800.901	1.99642E-4	0.02304
802.407	3.29994E-4	0.02285
803.913	2.94088E-4	0.02265
805.419	2.98061E-4	0.02263
806.925	1.98068E-4	0.02001
808.431	4.6376E-4	0.02111
809.937	2.28253E-4	0.02091
811.443	4.80716E-4	0.02003
812.949	1.61384E-4	0.02206
814.455	3.93896E-4	0.02
815.961	1.98818E-4	0.02204
817.467	1.93572E-4	0.01972
818.973	5.60776E-4	0.02148
820.479	2.57822E-4	0.02114
821.985	4.07037E-4	0.02086
823.491	1.32812E-4	0.02031
824.997	3.22404E-4	0.01965
826.503	1.98098E-4	0.0197
828.009	3.6193E-4	0.01951
829.515	1.63506E-4	0.019
831.021	2.31989E-4	0.01876
832.527	1.96212E-4	0.0187
834.033	1.94333E-4	0.0189
835.539	2.35428E-4	0.0198
837.045	3.34374E-4	0.01932
838.551	1.3302E-4	0.02006
840.057	3.28128E-4	0.01822
841.563	2.99972E-4	0.02129
843.069	2.58888E-4	0.02189
844.575	2.02406E-4	0.01983
846.081	3.3509E-5	0.01995
847.587	3.31605E-4	0.01911
849.093	2.9817E-4	0.01943
850.599	2.60867E-4	0.01832
852.105	3.80547E-4	0.02023
853.611	3.33913E-4	0.01924
855.117	2.60653E-4	0.02029
856.623	2.90854E-4	0.01939
858.129	2.94398E-4	0.01743
859.635	1.93262E-4	0.01912
861.141	3.87039E-4	0.01892
862.647	3.37315E-4	0.0178
864.153	2.31553E-4	0.01907
865.659	3.27255E-4	0.01722
867.165	3.65446E-4	0.01809
868.671	3.34252E-4	0.018
870.177	1.97048E-4	0.0179
871.683	2.63681E-4	0.01797
873.189	2.15192E-4	0.0155
874.695	1.54153E-4	0.01679
876.201	1.8985E-4	0.01653
877.707	2.161E-4	0.02177
879.213	3.11502E-4	0.02062
880.719	2.69529E-4	0.02042
882.225	2.94915E-4	0.01728
883.731	1.98525E-4	0.01626
885.237	2.58311E-4	0.01904
886.743	2.60384E-4	0.01723
888.249	3.02753E-4	0.01823
889.755	9.848E-5	0.01813
891.261	2.64587E-4	0.01878
892.767	2.64046E-4	0.01859
894.273	1.63859E-4	0.01885
895.779	2.96856E-4	0.02023
897.285	3.65681E-4	0.0197
898.791	3.54468E-4	0.01837
900.297	3.26193E-4	0.01915
901.803	2.65443E-4	0.01727
903.309	3.31704E-4	0.01667
904.815	9.82988E-5	0.01801
906.321	3.20211E-4	0.01764
907.827	2.58036E-4	0.01676
909.333	3.32401E-4	0.01698
910.839	3.99087E-4	0.01787
912.345	2.59686E-4	0.01652
913.851	3.43475E-4	0.01572
915.357	1.98627E-4	0.01822
916.863	4.71605E-4	0.01869
918.369	4.06459E-4	0.01582
919.875	4.3808E-4	0.01514
921.381	4.6385E-4	0.01408
922.887	5.02071E-4	0.01458
924.393	3.70619E-4	0.01465
925.899	2.31084E-4	0.01341
927.405	4.05838E-4	0.01336
928.911	3.24682E-4	0.01272
930.417	3.69799E-4	0.01298
931.923	5.2135E-4	0.01128
933.429	2.67292E-4	0.01098
934.935	4.30221E-4	0.01022
936.441	4.65272E-4	0.01086
937.948	3.99387E-4	0.01039
939.454	3.19366E-4	0.01018
940.96	3.63148E-4	0.01071
942.466	3.72229E-4	0.01016
943.972	2.67188E-4	0.0104
945.478	4.4145E-4	0.00918
946.984	4.05741E-4	0.01013
948.49	5.35404E-4	0.00907
949.996	4.81562E-4	0.00916
951.502	4.95203E-4	0.00964
953.008	5.43335E-4	0.00857
954.514	4.53832E-4	0.00912
956.02	5.47291E-4	0.00886
957.526	3.36093E-4	0.00856
959.032	4.11604E-4	0.00793
960.538	3.04431E-4	0.00874
962.044	4.37244E-4	0.00942
963.55	3.7249E-4	0.00883
965.056	3.31747E-4	0.00893
966.562	3.36721E-4	0.00981
968.068	4.27182E-4	0.0107
969.574	3.5189E-4	0.01063
971.08	2.97959E-4	0.01289
972.586	2.94784E-4	0.01278
974.092	6.65118E-4	0.01408
975.598	3.20224E-4	0.01535
977.104	4.42682E-4	0.0171
978.61	4.48236E-4	0.01831
980.116	3.98378E-4	0.01882
981.622	4.01752E-4	0.02047
983.128	4.05007E-4	0.02195
984.634	2.69348E-4	0.02267
986.14	3.3876E-4	0.02565
987.646	3.62153E-4	0.02594
989.152	2.34563E-4	0.02747
990.658	4.23891E-4	0.02862
992.164	1.97878E-4	0.03037
993.67	3.29321E-4	0.03233
995.176	3.33181E-4	0.03203
996.682	5.35936E-4	0.03701
998.188	2.59419E-4	0.03888
999.694	3.94288E-4	0.03836
1001.2	2.77634E-4	0.03828
1002.706	3.36458E-4	0.03937
1004.212	2.0646E-4	0.03821
1005.718	4.35495E-4	0.03871
1007.224	3.97432E-4	0.03927
1008.73	3.71872E-4	0.0394
1010.236	2.67361E-4	0.0381
1011.742	1.34487E-4	0.03739
1013.248	2.6599E-4	0.03734
1014.754	2.65517E-4	0.03792
1016.26	3.99937E-4	0.03743
1017.766	2.62486E-4	0.03725
1019.272	1.66215E-4	0.0375
1020.778	3.37852E-4	0.03812
1022.284	3.01653E-4	0.03655
1023.79	1.61377E-4	0.03564
1025.296	2.36074E-4	0.03372
1026.802	3.05954E-4	0.03383
1028.308	4.0277E-4	0.03243
1029.814	2.67569E-4	0.03207
1031.32	3.41432E-4	0.03416
1032.826	1.72871E-4	0.03196
1034.332	2.3981E-4	0.03183
1035.838	3.74116E-4	0.02982
1037.344	2.68397E-4	0.0308
1038.85	2.42566E-4	0.02878
1040.356	3.10967E-4	0.02869
1041.862	2.26466E-4	0.02915
1043.368	4.48645E-4	0.02739
1044.874	2.33956E-4	0.02527
1046.38	4.09709E-4	0.02584
1047.886	3.3554E-4	0.02613
1049.392	2.69658E-4	0.02524
1050.898	2.65301E-4	0.02566
1052.404	4.38309E-4	0.02676
1053.91	4.1325E-4	0.02639
1055.416	2.32452E-4	0.0262
1056.922	2.00937E-4	0.02606
1058.428	2.69453E-4	0.02458
1059.934	3.33712E-4	0.02426
1061.44	3.35271E-4	0.02439
1062.946	3.72799E-4	0.02375
1064.452	3.37933E-4	0.02357
1065.958	3.38102E-4	0.02225
1067.464	2.69787E-4	0.02333
1068.97	6.78706E-5	0.02277
1070.476	2.70193E-4	0.02126
1071.982	2.67615E-4	0.02278
1073.488	2.05058E-4	0.02105
1074.994	3.09189E-4	0.01989
1076.5	2.00447E-4	0.02143
1078.006	1.02978E-4	0.02004
1079.512	2.08464E-4	0.01933
1081.018	2.00149E-4	0.02051
1082.524	2.34102E-4	0.02013
1084.03	1.32832E-4	0.01902
1085.536	2.36151E-4	0.02028
1087.042	2.33503E-4	0.01886
1088.548	2.63401E-4	0.01868
1090.054	3.05284E-4	0.01937
1091.56	1.69276E-4	0.01841
1093.066	2.69324E-4	0.017
1094.572	1.97391E-4	0.01772
1096.078	4.15063E-4	0.01614
1097.584	3.49057E-4	0.01923
1099.09	2.76699E-4	0.02085
1100.596	3.35613E-4	0.01841
1102.102	9.92222E-5	0.01696
1103.609	3.93962E-4	0.01479
1105.115	1.22638E-4	0.01284
1106.621	2.36911E-4	0.01357
1108.127	1.49653E-4	0.01481
1109.633	1.22891E-4	0.0156
1111.139	2.62486E-4	0.01467
1112.645	1.95063E-4	0.01661
1114.151	4.92996E-4	0.01682
1115.657	2.60603E-4	0.0156
1117.163	2.29534E-4	0.01657
1118.669	2.70635E-4	0.01599
1120.175	4.05413E-4	0.01684
1121.681	3.95547E-4	0.01571
1123.187	1.69121E-4	0.0169
1124.693	2.62608E-4	0.01644
1126.199	1.33135E-4	0.01549
1127.705	3.348E-4	0.01586
1129.211	6.64118E-5	0.0153
1130.717	6.89316E-5	0.01578
1132.223	2.63933E-4	0.01665
1133.729	2.05171E-4	0.01436
1135.235	2.72102E-4	0.01452
1136.741	1.6761E-4	0.01592
1138.247	1.38032E-4	0.0149
1139.753	3.05934E-4	0.01438
1141.259	2.38855E-4	0.01667
1142.765	1.68456E-4	0.01498
1144.271	3.93946E-4	0.01598
1145.777	4.45688E-4	0.0146
1147.283	3.00315E-4	0.01441
1148.789	2.36018E-4	0.01496
1150.295	6.8546E-5	0.01401
1151.801	2.38022E-4	0.01571
1153.307	1.30332E-4	0.01471
1154.813	2.71109E-4	0.01603
1156.319	1.69317E-4	0.01485
1157.825	4.26729E-4	0.01543
1159.331	1.66877E-4	0.01532
1160.837	2.95334E-4	0.01494
1162.343	1.97161E-4	0.0145
1163.849	2.66493E-4	0.01348
1165.355	2.34396E-4	0.01457
1166.861	3.77998E-4	0.01462
1168.367	3.35039E-4	0.01465
1169.873	2.69558E-4	0.01462
1171.379	1.69165E-4	0.01658
1172.885	1.31354E-4	0.01503
