Time	Ir	Co
					
s	ng cm-2 s-1	ng cm-2 s-1
1553.405	4.06901E-4	0.02179
1554.911	2.33699E-4	0.0207
1556.417	3.96552E-4	0.02047
1557.923	5.3399E-4	0.02055
1559.429	2.22433E-4	0.02026
1560.935	3.42297E-4	0.02209
1562.441	5.40786E-4	0.01919
1563.947	2.85014E-4	0.01999
1565.453	2.92794E-4	0.02134
1566.959	1.72872E-4	0.01816
1568.465	4.05986E-4	0.02112
1569.971	4.09212E-4	0.02004
1571.477	2.91355E-4	0.0198
1572.983	4.50183E-4	0.0201
1574.489	2.96226E-4	0.02062
1575.995	4.10391E-4	0.02161
1577.501	8.7535E-4	0.02058
1579.007	3.94594E-4	0.01969
1580.513	4.00178E-4	0.02062
1582.019	2.30162E-4	0.01951
1583.525	2.2498E-4	0.01941
1585.031	2.85033E-4	0.01809
1586.537	4.08144E-4	0.02197
1588.043	3.78943E-4	0.02442
1589.549	6.71803E-4	0.02453
1591.055	5.7541E-4	0.02548
1592.561	2.53178E-4	0.02349
1594.067	2.39636E-4	0.02026
1595.573	5.30881E-4	0.0191
1597.08	6.28434E-4	0.01807
1598.586	2.20098E-4	0.01508
1600.092	3.69518E-4	0.01638
1601.598	6.23124E-4	0.01666
1603.104	2.11587E-4	0.01497
1604.61	2.19774E-4	0.01474
1606.116	3.85562E-4	0.01711
1607.622	3.25765E-4	0.01464
1609.128	1.60804E-4	0.01591
1610.634	4.5273E-4	0.01516
1612.14	4.44037E-4	0.01498
1613.646	2.21223E-4	0.01695
1615.152	2.19225E-4	0.01614
1616.658	1.6312E-4	0.01639
1618.164	1.67383E-4	0.01542
1619.67	2.73371E-4	0.01645
1621.176	3.99156E-4	0.01675
1622.682	1.15549E-4	0.01565
1624.188	2.85378E-4	0.0162
1625.694	5.10708E-4	0.01629
1627.2	2.2936E-4	0.01714
1628.706	2.2533E-4	0.01691
1630.212	1.12044E-4	0.01483
1631.718	1.09365E-4	0.01753
1633.224	4.68065E-4	0.01691
1634.73	3.96552E-4	0.01672
1636.236	6.40384E-4	0.01651
1637.742	1.74715E-4	0.0157
1639.248	1.69797E-4	0.01493
1640.754	1.12761E-4	0.01782
1642.26	3.48659E-4	0.01765
1643.766	2.90024E-4	0.01666
1645.272	1.71379E-4	0.01612
1646.778	2.30676E-4	0.01785
1648.284	1.77542E-4	0.01622
1649.79	4.07185E-4	0.0167
1651.296	5.31382E-4	0.0165
1652.802	2.30199E-4	0.0169
1654.308	1.77647E-4	0.01585
1655.814	1.84533E-4	0.01977
1657.32	2.54659E-4	0.01991
1658.826	5.07498E-4	0.02002
1660.332	4.18551E-4	0.01627
1661.838	3.95244E-4	0.0168
1663.344	2.25431E-4	0.01517
1664.85	2.75086E-4	0.01594
1666.356	2.23972E-4	0.01658
1667.862	3.94701E-4	0.01639
1669.368	2.84877E-4	0.017
1670.874	4.49728E-4	0.01638
1672.38	2.79796E-4	0.01675
1673.886	3.45855E-4	0.01702
1675.392	3.40472E-4	0.01551
1676.898	3.5197E-4	0.01595
1678.404	2.29118E-4	0.01655
1679.91	2.28318E-4	0.01623
1681.416	1.76977E-4	0.01649
1682.922	1.70507E-4	0.01562
1684.428	1.69459E-4	0.01773
1685.934	2.81777E-4	0.01641
1687.44	3.94781E-4	0.01675
1688.946	1.14711E-4	0.01594
1690.452	2.24965E-4	0.01583
1691.958	1.70147E-4	0.01761
1693.464	4.55617E-4	0.01375
1694.97	2.80531E-4	0.01606
1696.476	6.22363E-4	0.01771
1697.982	2.86384E-4	0.01578
1699.488	1.15661E-4	0.01682
1700.994	4.56303E-4	0.01537
1702.5	3.33109E-4	0.01682
1704.006	4.42612E-4	0.01606
1705.512	6.31246E-4	0.01454
1707.018	3.35598E-4	0.01731
1708.524	1.71371E-4	0.01593
1710.03	2.85776E-4	0.01615
1711.536	4.02635E-4	0.01456
1713.042	3.46015E-4	0.01487
1714.548	4.53716E-4	0.01634
1716.054	3.43724E-4	0.0159
1717.56	1.74488E-4	0.01333
1719.066	4.47004E-4	0.01469
1720.572	2.83598E-4	0.01494
1722.078	3.42157E-4	0.01755
1723.584	3.96606E-4	0.01408
1725.09	2.84023E-4	0.01532
1726.596	5.18544E-4	0.01414
1728.102	1.7102E-4	0.01534
1729.608	3.94558E-4	0.01498
1731.114	2.25579E-4	0.01399
1732.62	4.59499E-4	0.0152
1734.126	1.15434E-4	0.01566
1735.632	2.8575E-4	0.01485
1737.138	1.15905E-4	0.01484
1738.644	4.61747E-4	0.01486
1740.15	1.75401E-4	0.01286
1741.656	3.49903E-4	0.01399
1743.162	3.91934E-4	0.01507
1744.668	1.74882E-4	0.01471
1746.174	4.19513E-4	0.01533
1747.68	1.18952E-4	0.01282
1749.186	2.3114E-4	0.01428
1750.692	1.20615E-4	0.0148
1752.198	7.4595E-4	0.01325
1753.704	2.28313E-4	0.01436
1755.21	2.92185E-4	0.01565
1756.716	2.36879E-4	0.01556
1758.222	7.33844E-4	0.01543
1759.728	3.99001E-4	0.0153
1761.234	6.72882E-4	0.01638
1762.741	5.65324E-4	0.01642
1764.247	7.81437E-4	0.01634
1765.753	7.08326E-4	0.01545
1767.259	9.22197E-4	0.01629
1768.765	7.43204E-4	0.01679
1770.271	6.15732E-4	0.01638
1771.777	6.92764E-4	0.0165
1773.283	0.00151	0.01766
1774.789	5.65209E-4	0.01587
1776.295	0.00117	0.01671
1777.801	7.36153E-4	0.01928
1779.307	0.00101	0.01702
1780.813	0.00122	0.01801
1782.319	8.63564E-4	0.01711
1783.825	8.9347E-4	0.01693
1785.331	0.0012	0.01756
1786.837	0.00128	0.01719
1788.343	9.07289E-4	0.0183
1789.849	0.00128	0.01765
1791.355	8.43582E-4	0.01813
1792.861	8.52884E-4	0.01661
1794.367	0.00117	0.01689
1795.873	9.84986E-4	0.01505
1797.379	0.00106	0.01552
1798.885	8.51278E-4	0.01646
1800.391	8.06197E-4	0.01796
1801.897	0.00145	0.0159
1803.403	0.00116	0.01608
1804.909	9.89916E-4	0.01611
1806.415	0.00138	0.01606
1807.921	9.0993E-4	0.01527
1809.427	0.00147	0.01545
1810.933	0.00106	0.01642
1812.439	0.00111	0.01836
1813.945	0.00124	0.01748
1815.451	9.25267E-4	0.01816
1816.957	9.47366E-4	0.01733
1818.463	0.00109	0.01865
1819.969	0.00113	0.02014
1821.475	0.00119	0.01791
1822.981	0.00144	0.01949
1824.487	0.00116	0.0185
1825.993	6.93821E-4	0.02012
1827.499	0.00113	0.02268
1829.005	8.11409E-4	0.01992
1830.511	0.0016	0.02147
1832.017	0.00101	0.02271
1833.523	0.00104	0.02168
1835.029	0.00125	0.02294
1836.535	8.19938E-4	0.022
1838.041	8.98245E-4	0.02297
1839.547	5.09298E-4	0.02514
1841.053	9.00834E-4	0.02465
1842.559	4.79134E-4	0.02223
1844.065	5.64559E-4	0.0236
1845.571	7.21609E-4	0.02386
1847.077	5.04209E-4	0.02329
1848.583	5.06445E-4	0.0227
1850.089	7.59079E-4	0.02454
1851.595	5.07027E-4	0.02495
1853.101	5.06764E-4	0.02475
1854.607	6.89978E-4	0.0227
1856.113	4.11104E-4	0.02154
1857.619	3.98592E-4	0.02117
1859.125	5.7709E-4	0.02184
1860.631	6.89597E-4	0.02144
1862.137	6.73245E-4	0.02153
1863.643	3.40233E-4	0.02281
1865.149	4.59921E-4	0.02135
1866.655	8.05289E-4	0.02399
1868.161	4.0047E-4	0.01935
1869.667	2.87253E-4	0.01974
1871.173	6.51234E-4	0.01864
1872.679	2.91219E-4	0.02133
1874.185	3.48344E-4	0.02102
1875.691	5.13927E-4	0.01919
1877.197	5.16403E-4	0.01816
1878.703	2.93267E-4	0.01857
1880.209	6.08781E-4	0.02008
1881.715	3.0095E-4	0.02186
1883.221	6.08707E-4	0.02097
1884.727	3.69728E-4	0.02225
1886.233	3.57001E-4	0.02078
1887.739	3.55387E-4	0.0191
1889.245	2.33813E-4	0.019
1890.751	5.88896E-4	0.01932
1892.257	3.4615E-4	0.01933
1893.763	2.72596E-4	0.01522
1895.269	4.09491E-4	0.01384
1896.775	3.52915E-4	0.0133
1898.281	1.54105E-4	0.01378
1899.787	5.61894E-5	0.01401
1901.293	1.61807E-4	0.01452
1902.799	2.1801E-4	0.01474
1904.305	3.41542E-4	0.01491
1905.811	5.09564E-4	0.01543
1907.317	4.39104E-4	0.01635
1908.823	2.90219E-4	0.01566
1910.329	3.43646E-4	0.01654
1911.835	5.61239E-4	0.01584
1913.341	2.31809E-4	0.018
1914.847	3.94185E-4	0.01585
1916.353	2.21954E-4	0.01572
1917.859	1.75282E-4	0.01571
1919.365	5.63071E-4	0.01643
1920.871	4.58709E-4	0.01604
1922.377	3.82929E-4	0.01738
1923.883	2.26544E-4	0.01741
1925.389	1.68436E-4	0.01732
1926.896	2.23158E-4	0.0161
1928.402	2.25726E-4	0.01513
1929.908	7.38394E-4	0.0164
1931.414	2.29417E-4	0.01715
1932.92	2.85508E-4	0.01628
1934.426	3.9932E-4	0.01639
1935.932	3.93768E-4	0.01446
1937.438	4.0047E-4	0.01528
1938.944	4.60027E-4	0.01536
1940.45	7.60481E-4	0.0161
1941.956	5.83171E-5	0.01566
1943.462	3.86209E-4	0.01383
1944.968	5.84602E-4	0.01412
1946.474	1.12308E-4	0.01528
1947.98	2.17465E-4	0.01571
1949.486	1.11375E-4	0.01595
1950.992	2.83168E-4	0.0143
1952.498	3.98656E-4	0.01433
1954.004	2.23987E-4	0.01312
1955.51	2.22389E-4	0.0132
1957.016	2.84631E-4	0.01358
1958.522	1.65157E-4	0.014
1960.028	2.28971E-4	0.01428
1961.534	1.10717E-4	0.01343
1963.04	5.77743E-5	0.01478
1964.546	4.06288E-4	0.01256
1966.052	5.08447E-4	0.01485
1967.558	5.65107E-4	0.01458
1969.064	3.903E-4	0.01397
1970.57	5.7056E-5	0.01397
1972.076	5.41249E-5	0.01417
1973.582	1.66274E-4	0.01238
1975.088	4.04122E-4	0.01496
1976.594	1.73239E-4	0.01532
1978.1	1.69697E-4	0.01354
1979.606	3.91978E-4	0.01454
1981.112	2.24526E-4	0.01415
1982.618	1.75919E-4	0.01333
1984.124	2.99022E-4	0.01487
1985.63	1.98959E-4	0.0169
1987.136	0.00119	0.01659
1988.642	8.14285E-4	0.01637
1990.148	3.64444E-4	0.0148
1991.654	1.79383E-4	0.01323
1993.16	5.78091E-4	0.0136
1994.666	2.91626E-4	0.01385
1996.172	3.45378E-4	0.0129
1997.678	1.7154E-4	0.01388
1999.184	1.76486E-4	0.01364
2000.69	4.06278E-4	0.01283
2002.196	4.46884E-4	0.01411
2003.702	4.02209E-4	0.01434
2005.208	2.22137E-4	0.01354
2006.714	2.12763E-4	0.01063
2008.22	1.07609E-4	0.01159
2009.726	2.75687E-4	0.01227
2011.232	3.81976E-4	0.01225
2012.738	2.19071E-4	0.01224
2014.244	2.71477E-4	0.01381
2015.75	1.6954E-4	0.01249
2017.256	1.7615E-4	0.01218
2018.762	2.22181E-4	0.01427
2020.268	1.11961E-4	0.01349
2021.774	5.0847E-4	0.01291
2023.28	3.40511E-4	0.01251
2024.786	1.17591E-4	0.01166
2026.292	5.94224E-5	0.0131
2027.798	2.36131E-4	0.01328
2029.304	2.25162E-4	0.01194
2030.81	4.66472E-4	0.01327
2032.316	1.13442E-4	0.01278
2033.822	2.29239E-4	0.01428
2035.328	1.15219E-4	0.01346
2036.834	2.31836E-4	0.01256
2038.34	2.23173E-4	0.01244
2039.846	2.25594E-4	0.01288
2041.352	3.89276E-4	0.01289
2042.858	2.89386E-4	0.01378
2044.364	1.70716E-4	0.01295
2045.87	2.26508E-4	0.01531
2047.376	2.32304E-4	0.01313
2048.882	2.84936E-4	0.01309
2050.388	3.4127E-4	0.01337
2051.894	2.73473E-4	0.01368
2053.4	2.29423E-4	0.01281
2054.906	1.71E-4	0.01314
2056.412	2.20803E-4	0.01265
2057.918	1.12642E-4	0.01143
2059.424	1.14203E-4	0.01247
2060.93	2.27969E-4	0.01301
2062.436	1.12769E-4	0.01375
2063.942	2.33775E-4	0.01503
2065.448	4.04271E-4	0.01165
2066.954	3.97181E-4	0.01394
2068.46	3.45362E-4	0.01206
2069.966	2.82585E-4	0.01141
2071.472	1.71941E-4	0.0125
2072.978	1.16721E-4	0.01283
2074.484	2.8033E-4	0.0118
2075.99	2.33019E-4	0.01236
2077.496	2.90792E-4	0.01374
2079.002	2.81478E-4	0.01315
2080.508	2.28438E-4	0.01093
2082.014	3.95646E-4	0.01252
2083.52	1.14543E-4	0.01395
2085.026	1.17222E-4	0.01175
2086.532	3.40318E-4	0.01188
2088.038	2.28929E-4	0.01179
2089.544	4.00709E-4	0.01274
2091.05	1.76241E-4	0.00988
2092.557	1.71289E-4	0.01364
2094.063	1.15634E-4	0.01229
2095.569	2.84391E-4	0.01236
2097.075	5.60722E-5	0.012
2098.581	2.87629E-4	0.01256
2100.087	1.76615E-4	0.01243
2101.593	2.93082E-4	0.01154
2103.099	2.93137E-4	0.01179
2104.605	1.71905E-4	0.01134
2106.111	1.17926E-4	0.01161
2107.617	5.62564E-5	0.01441
2109.123	1.7249E-4	0.01205
2110.629	1.75504E-4	0.01107
2112.135	1.73604E-4	0.01286
2113.641	2.2883E-4	0.01286
2115.147	1.72142E-4	0.01482
2116.653	2.41026E-4	0.01298
2118.159	2.87418E-4	0.01131
2119.665	2.87994E-4	0.01181
2121.171	3.4891E-4	0.01288
2122.677	3.10615E-4	0.01482
2124.183	1.81776E-4	0.01499
2125.689	4.40224E-4	0.01443
2127.195	5.71565E-4	0.01308
2128.701	5.00408E-4	0.01195
2130.207	6.78389E-4	0.01098
2131.713	2.86214E-4	0.01167
2133.219	2.26124E-4	0.01078
2134.725	2.9335E-4	0.01086
2136.231	5.6535E-4	0.01136
2137.737	1.2056E-4	0.00991
2139.243	4.62772E-4	0.01147
2140.749	5.0916E-4	0.01129
2142.255	6.35034E-4	0.0116
2143.761	4.04103E-4	0.01225
2145.267	7.46892E-4	0.00957
2146.773	5.21438E-4	0.01001
2148.279	5.80021E-4	0.01021
2149.785	2.88126E-4	0.0102
2151.291	6.90946E-4	0.01027
2152.797	6.44932E-4	0.01011
2154.303	6.97092E-4	0.00961
2155.809	3.44418E-4	0.00968
2157.315	6.91376E-4	0.0098
2158.821	9.15739E-4	0.00875
2160.327	7.02541E-4	0.00872
2161.833	6.88079E-4	0.00891
2163.339	8.23156E-4	0.00837
2164.845	2.27845E-4	0.00954
2166.351	4.10825E-4	0.00825
2167.857	7.35105E-4	0.01034
2169.363	7.59983E-4	0.00878
2170.869	6.32276E-4	0.00837
2172.375	7.38394E-4	0.00842
2173.881	4.97719E-4	0.00848
2175.387	6.40578E-4	0.00857
2176.893	5.63706E-4	0.00898
2178.399	7.30463E-4	0.00862
2179.905	4.14363E-4	0.00774
2181.411	2.95959E-4	0.0083
2182.917	6.90406E-4	0.00914
2184.423	4.58993E-4	0.00957
2185.929	6.3296E-4	0.00931
2187.435	4.68766E-4	0.00916
2188.941	5.65427E-4	0.00863
2190.447	7.48646E-4	0.00895
2191.953	7.38042E-4	0.00855
2193.459	4.56428E-4	0.00926
2194.965	3.97425E-4	0.00847
2196.471	6.56751E-4	0.01051
2197.977	4.45607E-4	0.01152
2199.483	7.29227E-4	0.01145
2200.989	3.88015E-4	0.0119
2202.495	8.38232E-4	0.01107
2204.001	6.7478E-4	0.01118
2205.507	7.58654E-4	0.01261
2207.013	3.02171E-4	0.00956
2208.519	4.59383E-4	0.00948
2210.025	6.69355E-4	0.01071
2211.531	7.87892E-4	0.01061
2213.037	5.74295E-4	0.01033
2214.543	8.27445E-4	0.01033
2216.049	4.80927E-4	0.00992
2217.555	8.31334E-4	0.01005
2219.061	4.05779E-4	0.00925
2220.567	6.10145E-4	0.00938
2222.073	5.49459E-4	0.01028
2223.579	5.06023E-4	0.0106
2225.085	5.50924E-4	0.01057
2226.591	4.77152E-4	0.01123
2228.097	8.466E-4	0.01024
2229.603	4.89371E-4	0.01127
2231.109	6.77578E-4	0.01102
2232.615	4.48618E-4	0.01152
2234.121	6.97163E-4	0.01169
2235.627	7.91705E-4	0.01141
2237.133	5.12487E-4	0.01313
2238.639	8.06287E-4	0.0125
2240.145	0.00104	0.01365
2241.651	7.89135E-4	0.01313
2243.157	0.00106	0.01313
2244.663	7.14407E-4	0.01402
2246.169	9.10406E-4	0.01418
2247.675	8.8255E-4	0.01391
2249.181	6.85737E-4	0.01607
2250.687	0.00115	0.01415
2252.193	0.00104	0.01641
2253.699	0.00121	0.01449
2255.205	9.08525E-4	0.01736
2256.712	0.00109	0.01626
2258.218	9.08092E-4	0.01785
2259.724	0.00192	0.01726
2261.23	7.46789E-4	0.01769
2262.736	0.00207	0.02427
2264.242	0.00161	0.02663
2265.748	0.00187	0.02315
2267.254	0.00147	0.01955
2268.76	0.00139	0.02034
2270.266	0.00169	0.02074
2271.772	0.00151	0.0215
2273.278	0.00136	0.02032
2274.784	0.00114	0.02078
2276.29	0.00176	0.02188
2277.796	0.00166	0.01921
2279.302	0.00118	0.02031
2280.808	0.00243	0.02342
2282.314	0.00284	0.02504
2283.82	0.00212	0.02636
2285.326	0.0023	0.02621
2286.832	0.00334	0.02932
2288.338	0.00395	0.03095
2289.844	0.00378	0.03221
2291.35	0.00397	0.03447
2292.856	0.00476	0.03678
2294.362	0.00515	0.04011
2295.868	0.005	0.04319
2297.374	0.00616	0.04677
2298.88	0.00594	0.04933
2300.386	0.00701	0.05153
2301.892	0.00585	0.05373
2303.398	0.00833	0.06024
2304.904	0.00824	0.05493
2306.41	0.00771	--
2307.916	0.00875	0.06347
2309.422	0.00853	0.0616
2310.928	0.00762	0.06159
2312.434	0.00755	0.06452
2313.94	0.0086	0.06668
2315.446	0.00857	0.06711
2316.952	0.00851	0.06539
2318.458	0.00881	0.06031
2319.964	0.00898	0.06511
2321.47	0.00821	0.06136
2322.976	0.00922	0.05907
2324.482	0.00872	0.05608
2325.988	0.00782	0.05679
2327.494	0.00721	0.05302
2329	0.0059	0.05724
2330.506	0.00678	0.05416
2332.012	0.00669	0.05489
2333.518	0.00637	0.0542
2335.024	0.00656	0.05127
2336.53	0.00627	0.05577
2338.036	0.00421	0.05633
2339.542	0.00477	0.05548
2341.048	0.00449	0.05352
2342.554	0.00445	0.05182
2344.06	0.00489	0.06906
2345.566	0.00513	0.07704
2347.072	0.00483	0.06822
2348.578	0.00381	0.06323
2350.084	0.00248	0.06168
2351.59	0.00266	0.0614
2353.096	0.00311	0.06282
2354.602	0.00259	0.06293
2356.108	0.00243	0.0636
2357.614	0.00303	0.06313
2359.12	0.00208	0.06105
2360.626	0.00186	0.05783
2362.132	0.00166	0.05894
2363.638	0.00143	0.06357
2365.144	0.00245	0.0598
2366.65	0.00162	0.0565
2368.156	0.00139	0.05332
2369.662	0.0014	0.05416
2371.168	0.00141	0.0557
2372.674	0.00165	0.05283
2374.18	9.24732E-4	0.05176
2375.686	0.00143	0.05146
2377.192	8.23701E-4	0.04955
2378.698	0.00197	0.04758
2380.204	4.96741E-4	0.04902
2381.71	7.28172E-4	0.04601
2383.216	0.00113	0.0446
2384.722	0.00129	0.04262
2386.228	8.75983E-4	0.04165
2387.734	7.43595E-4	0.04321
2389.24	6.87969E-4	0.04014
2390.746	5.56579E-4	0.03834
2392.252	7.89937E-4	0.03587
2393.758	4.57942E-4	0.0387
2395.264	5.85547E-4	0.03404
2396.77	6.74107E-4	0.03481
2398.276	7.21001E-4	0.03594
2399.782	8.54419E-4	0.03469
2401.288	4.5229E-4	0.03312
2402.794	6.74137E-4	0.03335
2404.3	4.05497E-4	0.02941
2405.806	3.95655E-4	0.03091
2407.312	4.6061E-4	0.03148
2408.818	9.25245E-4	0.03196
2410.324	7.30857E-4	0.02947
2411.83	5.16533E-4	0.0289
2413.336	2.7959E-4	0.0309
2414.842	3.94541E-4	0.02872
2416.348	5.1101E-4	0.02973
2417.854	4.49344E-4	0.02502
2419.36	4.44165E-4	0.02802
2420.866	6.18682E-4	0.02566
2422.373	4.03814E-4	0.02589
2423.879	5.12231E-4	0.02572
2425.385	5.95426E-4	0.02744
2426.891	4.03777E-4	0.02579
2428.397	2.83257E-4	0.02413
2429.903	2.92164E-4	0.02512
2431.409	5.22164E-4	0.02298
2432.915	6.26089E-4	0.02343
2434.421	9.19928E-4	0.02283
2435.927	6.38142E-4	0.02245
2437.433	3.57154E-4	0.02252
2438.939	3.39471E-4	0.02207
2440.445	5.1587E-4	0.02387
2441.951	5.02139E-4	0.02155
2443.457	3.35186E-4	0.02264
2444.963	3.41029E-4	0.02071
2446.469	3.37083E-4	0.02311
2447.975	3.84283E-4	0.02358
2449.481	1.15607E-4	0.02162
2450.987	6.364E-4	0.02242
2452.493	4.40506E-4	0.0219
2453.999	3.3391E-4	0.02034
2455.505	3.86832E-4	0.02107
2457.011	2.82598E-4	0.02127
2458.517	1.70398E-4	0.02135
2460.023	4.97015E-4	0.01889
2461.529	5.12068E-4	0.02189
2463.035	4.79318E-4	0.0201
2464.541	2.90057E-4	0.02124
2466.047	4.62216E-4	0.01974
2467.553	2.31675E-4	0.02131
2469.059	1.64754E-4	0.02061
2470.565	4.05779E-4	0.01967
2472.071	2.27234E-4	0.02047
2473.577	2.88972E-4	0.02015
2475.083	2.24153E-4	0.01845
2476.589	2.86299E-4	0.01836
2478.095	4.42612E-4	0.0194
2479.601	2.80544E-4	0.01769
2481.107	2.78674E-4	0.01762
2482.613	5.83185E-4	0.01812
2484.119	6.66145E-4	0.0203
2485.625	5.08746E-4	0.01759
2487.131	4.46944E-4	0.01886
2488.637	6.86914E-4	0.02029
2490.143	3.98928E-4	0.01793
2491.649	2.91321E-4	0.01786
2493.155	3.3846E-4	0.01727
2494.661	5.12289E-4	0.01877
2496.167	1.67559E-4	0.01775
2497.673	4.61119E-4	0.01657
2499.179	2.33219E-4	0.01879
2500.685	2.29844E-4	0.01885
2502.191	8.13501E-4	0.01962
2503.697	5.48063E-4	0.02097
2505.203	3.51764E-4	0.01868
2506.709	4.18811E-4	0.02
2508.215	3.37703E-4	0.02159
2509.721	7.18784E-4	0.02205
2511.227	5.77193E-4	0.02077
2512.733	4.81832E-4	0.02064
2514.239	3.10777E-4	0.01869
2515.745	1.16689E-4	0.01899
2517.251	2.29065E-4	0.01826
2518.757	1.16309E-4	0.01728
2520.263	3.62456E-4	0.01807
2521.769	2.28997E-4	0.01882
2523.275	1.68659E-4	0.0161
2524.781	3.95924E-4	0.01613
2526.287	2.28898E-4	0.01617
2527.793	5.31821E-4	0.02001
2529.299	1.71246E-4	0.01637
2530.805	3.46086E-4	0.01869
2532.311	1.69123E-4	0.01719
2533.817	2.87728E-4	0.01742
2535.323	3.4286E-4	0.01522
2536.829	3.94656E-4	0.01663
2538.335	2.30879E-4	0.01664
2539.841	1.12391E-4	0.01588
2541.347	2.32019E-4	0.01497
2542.853	2.81605E-4	0.01509
2544.359	2.27379E-4	0.01629
2545.865	4.68349E-4	0.01469
2547.371	2.79602E-4	0.01443
2548.877	2.24541E-4	0.01631
2550.383	2.73216E-4	0.016
2551.889	1.65957E-4	0.01564
2553.395	4.9628E-4	0.01585
2554.901	4.85128E-4	0.01472
2556.407	4.54778E-4	0.01425
2557.913	3.88964E-4	0.01457
2559.419	2.88259E-4	0.01398
2560.925	3.91724E-4	0.01473
2562.431	3.88757E-4	0.0145
2563.937	2.22701E-4	0.01432
2565.443	2.23492E-4	0.01368
2566.949	3.86695E-4	0.01379
2568.455	2.26775E-4	0.01471
2569.961	3.89475E-4	0.01465
2571.467	1.69789E-4	0.01522
2572.973	5.62527E-4	0.01415
2574.479	1.10314E-4	0.01346
2575.985	1.663E-4	0.01395
2577.491	3.94906E-4	0.01421
2578.997	3.38139E-4	0.01322
2580.503	4.96587E-4	0.0131
2582.009	4.39906E-4	0.0151
2583.515	3.30562E-4	0.01466
2585.021	1.14175E-4	0.01348
2586.528	1.1098E-4	0.01399
2588.034	3.85189E-4	0.01241
2589.54	3.31277E-4	0.01475
2591.046	1.71145E-4	0.01383
2592.552	3.28563E-4	0.01347
2594.058	1.6426E-4	0.01363
2595.564	5.6321E-5	0.01556
2597.07	1.68712E-4	0.01257
2598.576	4.98369E-4	0.0142
2600.082	4.00287E-4	0.0144
2601.588	6.20804E-4	0.01472
2603.094	2.21335E-4	0.01459
2604.6	2.76266E-4	0.01291
2606.106	2.2283E-4	0.01522
2607.612	3.35944E-4	0.01311
2609.118	5.62666E-4	0.01407
2610.624	5.70665E-4	0.01543
2612.13	2.93694E-4	0.01433
2613.636	2.77351E-4	0.01476
2615.142	1.14959E-4	0.01422
2616.648	1.73748E-4	0.01482
2618.154	1.70747E-4	0.01429
2619.66	4.00306E-4	0.01329
2621.166	2.89179E-4	0.01407
2622.672	2.26211E-4	0.01398
2624.178	2.86142E-4	0.01422
2625.684	3.33791E-4	0.01334
2627.19	3.35268E-4	0.01498
2628.696	2.37267E-4	0.01593
2630.202	4.12966E-4	0.01655
2631.708	2.89005E-4	0.01283
2633.214	4.05357E-4	0.0141
2634.72	4.58625E-4	0.01448
2636.226	3.51558E-4	0.01393
2637.732	2.32764E-4	0.01478
2639.238	3.58732E-4	0.01445
2640.744	2.31831E-4	0.01262
2642.25	1.67927E-4	0.01381
2643.756	2.26421E-4	0.01361
2645.262	3.35966E-4	0.01484
2646.768	1.75623E-4	0.01473
2648.274	6.10354E-4	0.01756
2649.78	0.00168	0.01758
2651.286	5.65449E-4	0.01776
2652.792	2.9196E-4	0.01625
2654.298	2.26539E-4	0.01298
2655.804	4.47985E-4	0.01406
2657.31	1.66569E-4	0.01436
2658.816	4.51453E-4	0.01323
2660.322	2.22984E-4	0.01271
2661.828	3.51402E-4	0.01417
2663.334	2.88033E-4	0.01384
2664.84	3.95942E-4	0.01354
2666.346	3.55437E-4	0.01259
2667.852	1.15477E-4	0.01214
2669.358	1.69877E-4	0.01329
2670.864	2.29976E-4	0.01337
2672.37	2.85495E-4	0.01194
2673.876	4.05169E-4	0.01496
2675.382	1.72075E-4	0.01408
2676.888	4.08068E-4	0.01327
2678.394	2.31804E-4	0.01333
2679.9	1.71866E-4	0.01427
2681.406	3.95816E-4	0.01348
2682.912	2.29081E-4	0.01475
2684.418	1.73047E-4	0.01235
2685.924	3.42266E-4	0.01391
2687.43	2.23262E-4	0.01377
2688.936	4.04635E-4	0.01399
2690.442	3.46526E-4	0.01473
2691.948	2.22894E-4	0.01127
2693.454	3.5164E-4	0.01293
2694.96	3.46342E-4	0.01293
2696.466	3.47344E-4	0.01308
2697.972	1.73383E-4	0.01398
2699.478	2.84877E-4	0.01187
2700.984	2.89574E-4	0.01369
2702.49	1.73612E-4	0.01238
2703.996	1.69047E-4	0.01234
2705.502	1.76548E-4	0.01252
2707.008	2.34405E-4	0.01156
2708.514	2.85157E-4	0.0134
2710.02	2.84631E-4	0.01286
2711.526	2.74965E-4	0.01173
2713.032	1.73531E-4	0.01388
2714.538	3.342E-4	0.01317
2716.044	2.9291E-4	0.01289
2717.55	4.6334E-4	0.01279
2719.056	2.95798E-4	0.01402
2720.562	2.92308E-4	0.01337
2722.068	3.32791E-4	0.01177
2723.574	2.91104E-4	0.01417
2725.08	2.84178E-4	0.01276
2726.586	1.69981E-4	0.01177
2728.092	3.49333E-4	0.01324
2729.598	2.8556E-4	0.01207
2731.104	3.34588E-4	0.01201
2732.61	2.26837E-4	0.01206
2734.116	4.00443E-4	0.01323
2735.622	4.73356E-4	0.01292
2737.128	1.15519E-4	0.01213
2738.634	1.20108E-4	0.01248
2740.14	3.57937E-4	0.01391
2741.646	3.06793E-4	0.014
2743.152	5.38176E-4	0.01264
2744.658	1.23819E-4	0.01425
2746.164	4.26624E-4	0.01387
2747.67	1.78513E-4	0.01589
2749.176	4.06608E-4	0.01464
