Time	E	j
s	V RHE	mA cm-2
289.50056	1.25405	2.62146E-6
289.60056	1.2542	2.62146E-6
289.70057	1.25419	2.62146E-6
289.80057	1.25427	2.62146E-6
289.90058	1.25434	2.54955E-6
290.00056	1.25433	1.50739E-6
290.10056	1.25439	2.61362E-6
290.20057	1.25446	2.62146E-6
290.30057	1.25448	2.62146E-6
290.40058	1.25453	2.62146E-6
290.50056	1.25454	2.5754E-6
290.60056	1.25455	2.60754E-6
290.70057	1.25458	-1.29242E-6
290.80057	1.25452	2.36376E-6
290.90058	1.25454	2.62146E-6
291.00056	1.25458	1.99432E-6
291.10056	1.25454	2.1231E-6
291.20057	1.25457	2.62146E-6
291.30057	1.25458	2.42849E-6
291.40058	1.25467	-4.17964E-7
291.50056	1.25458	2.32004E-6
291.60056	1.25458	2.62146E-6
291.70057	1.25461	2.62146E-6
291.80057	1.25462	2.62146E-6
291.90058	1.25469	2.57205E-6
292.00056	1.25467	2.62146E-6
292.10056	1.25471	2.62146E-6
292.20057	1.25474	2.17853E-6
292.30057	1.25472	2.59853E-6
292.40058	1.2547	2.62146E-6
292.50059	1.25476	2.62146E-6
292.60056	1.25488	-4.47113E-7
292.70057	1.2548	2.59546E-6
292.80057	1.25488	2.62146E-6
292.90058	1.2549	2.62146E-6
293.00059	1.25494	1.81279E-6
293.10056	1.25497	2.62146E-6
293.20057	1.25501	2.62146E-6
293.30057	1.25505	2.62146E-6
293.40058	1.25506	2.62146E-6
293.50059	1.25511	2.62146E-6
293.60056	1.25514	2.62146E-6
293.70057	1.2552	2.62146E-6
293.80057	1.2553	2.6194E-6
293.90058	1.25526	1.87507E-6
294.00059	1.25529	2.61461E-6
294.10056	1.25531	2.54679E-6
294.20057	1.25536	2.26185E-6
294.30057	1.25532	-1.43606E-8
294.40058	1.25535	2.48123E-6
294.50059	1.25532	2.55489E-6
294.60056	1.25539	2.62146E-6
294.70057	1.2554	2.62146E-6
294.80057	1.25539	2.62146E-6
294.90058	1.25539	2.62146E-6
295.00059	1.25548	2.62146E-6
295.10056	1.25563	1.11158E-8
295.20057	1.2555	2.54703E-6
295.30057	1.2555	2.62146E-6
295.40058	1.25554	2.62146E-6
295.50059	1.25564	2.62146E-6
295.60059	1.25564	2.62146E-6
295.70057	1.25572	9.20681E-8
295.80057	1.25562	2.62146E-6
295.90058	1.25565	2.62146E-6
296.00059	1.2557	2.62146E-6
296.10059	1.25573	2.62146E-6
296.20057	1.25579	2.62146E-6
296.30057	1.25591	2.42097E-6
296.40058	1.2559	1.361E-6
296.50059	1.25594	2.62146E-6
296.60059	1.256	2.62146E-6
296.70057	1.25602	2.42252E-6
296.80057	1.25598	-2.23329E-6
296.90058	1.25592	-1.36343E-7
297.00059	1.25594	2.62146E-6
297.10059	1.25602	2.62146E-6
297.20057	1.25602	2.58701E-6
297.30057	1.25604	2.62146E-6
297.40058	1.25609	2.62146E-6
297.50059	1.25613	2.62146E-6
297.60059	1.25615	2.62146E-6
297.70057	1.25618	2.62146E-6
297.80057	1.25618	2.62146E-6
297.90058	1.25619	2.62146E-6
298.00059	1.25622	2.62146E-6
298.10059	1.25628	2.62146E-6
298.20057	1.25634	2.62146E-6
298.30057	1.25633	2.57029E-6
298.40058	1.2564	2.62146E-6
298.50059	1.25641	2.62146E-6
298.60059	1.25644	2.62146E-6
298.7006	1.25652	2.62146E-6
298.80057	1.2566	2.62146E-6
298.90058	1.25663	2.62146E-6
299.00059	1.25667	1.48256E-6
299.10059	1.25663	1.70169E-6
299.2006	1.25673	2.61655E-6
299.30057	1.25669	2.61171E-6
299.40058	1.25675	2.57602E-6
299.50059	1.25672	2.62146E-6
299.60059	1.25677	2.62146E-6
299.7006	1.25684	2.60985E-6
299.80057	1.25689	2.62146E-6
299.90058	1.33167	1.00087
300.498	1.38316	1.00086
300.598	1.4241	1.00086
300.698	1.45809	1.00086
300.798	1.48723	1.00086
300.898	1.51244	1.00086
300.998	1.53372	1.00086
301.098	1.55095	1.00086
301.198	1.56441	1.00086
301.29801	1.57466	1.00086
301.39801	1.58249	1.00086
301.49801	1.5885	1.00086
301.59801	1.59332	1.00084
301.69801	1.5972	1.00086
301.79801	1.6004	1.00086
301.89801	1.60316	1.00086
301.99801	1.60544	1.00086
302.09801	1.60748	1.00086
302.19801	1.60924	1.00086
302.29801	1.61075	1.00086
302.39801	1.61211	1.00086
302.49801	1.61329	1.00086
302.59801	1.61438	1.00085
302.69801	1.6153	1.00086
302.79801	1.61615	1.00086
302.89801	1.61687	1.00086
302.99801	1.61757	1.00085
303.09801	1.61816	1.00086
303.19801	1.61882	1.00086
303.29801	1.61923	1.00086
303.39801	1.61974	1.00086
303.49801	1.62019	1.00086
303.59801	1.62057	1.00085
303.69801	1.62096	1.00086
303.79801	1.62133	1.00086
303.89801	1.62157	1.00085
303.99801	1.62202	1.00085
304.09801	1.62218	1.00086
304.19801	1.62249	1.00086
304.29801	1.62284	1.00085
304.39801	1.62297	1.00085
304.49801	1.62317	1.00086
304.59801	1.62355	1.00086
304.69801	1.62372	1.00086
304.79801	1.6238	1.00085
304.89801	1.62403	1.00085
304.99801	1.6243	1.00085
305.09801	1.62448	1.00085
305.19801	1.62456	1.00085
305.29801	1.62467	1.00085
305.39801	1.62491	1.00085
305.49801	1.62515	1.00085
305.59801	1.62529	1.00085
305.69801	1.62536	1.00085
305.79801	1.62542	1.00085
305.89801	1.6256	1.00085
305.99801	1.62576	1.00085
306.09801	1.62592	1.00085
306.19801	1.62605	1.00085
306.29801	1.62613	1.00084
306.39802	1.62617	1.00085
306.49802	1.62626	1.00084
306.59802	1.62639	1.00085
306.69802	1.62656	1.00085
306.79802	1.6267	1.00084
306.89802	1.62682	1.00085
306.99802	1.6269	1.00085
307.09802	1.62694	1.00084
307.19802	1.62698	1.00085
307.29802	1.62707	1.00083
307.39802	1.62717	1.00085
307.49802	1.62729	1.00085
307.59802	1.6274	1.00085
307.69802	1.62749	1.00084
307.79802	1.62759	1.00084
307.89802	1.62768	1.00084
307.99802	1.62772	1.00084
308.09802	1.62775	1.00084
308.19802	1.62779	1.00084
308.29802	1.62785	1.00085
308.39802	1.62793	1.00083
308.49802	1.62803	1.00084
308.59802	1.62813	1.00084
308.69802	1.62823	1.00085
308.79802	1.62832	1.00084
308.89802	1.62839	1.00084
308.99802	1.62845	1.00084
309.09802	1.62851	1.00084
309.19802	1.62854	1.00085
309.29802	1.62857	1.00084
309.39802	1.62861	1.00084
309.49802	1.62866	1.00084
309.59802	1.62872	1.00084
309.69802	1.62879	1.00084
309.79802	1.62889	1.00084
309.89802	1.62895	1.00085
309.99802	1.62904	1.00084
310.09802	1.62911	1.00085
310.19802	1.62918	1.00084
310.29802	1.62924	1.00084
310.39802	1.62928	1.00084
310.49802	1.62933	1.00084
310.59802	1.62935	1.00084
310.69802	1.62937	1.00084
310.79802	1.6294	1.00085
310.89802	1.62942	1.00084
310.99802	1.62947	1.00084
311.09802	1.62953	1.00084
311.19802	1.62959	1.00084
311.29802	1.62967	1.00084
311.39803	1.62976	1.00084
311.49802	1.62984	1.00084
311.59803	1.62991	1.00084
311.69803	1.62998	1.00084
311.79803	1.63004	1.00084
311.89803	1.63009	1.00084
311.99803	1.63011	1.00084
312.09803	1.63013	1.00084
312.19803	1.63014	1.00084
312.29803	1.63014	1.00083
312.39803	1.63015	1.00084
312.49803	1.63016	1.00084
312.59803	1.63017	1.00084
312.69803	1.63018	1.00083
312.79803	1.6302	1.00084
312.89803	1.63023	1.00084
312.99803	1.63027	1.00084
313.09803	1.63032	1.00083
313.19803	1.63037	1.00082
313.29803	1.63042	1.00084
313.39803	1.63049	1.00083
313.49803	1.63055	1.00084
313.59803	1.63063	1.00084
313.69803	1.63068	1.00083
313.79803	1.63073	1.00082
313.89803	1.63079	1.00084
313.99803	1.63085	1.00084
314.09803	1.63087	1.00083
314.19803	1.6309	1.00083
314.29803	1.63092	1.00083
314.39803	1.63094	1.00084
314.49803	1.63095	1.00083
314.59803	1.63096	1.00084
314.69803	1.63097	1.00083
314.79803	1.63098	1.00083
314.89803	1.63099	1.00084
314.99803	1.631	1.00084
315.09803	1.63102	1.00083
315.19803	1.63104	1.00083
315.29803	1.63107	1.00084
315.39803	1.63111	1.00084
315.49803	1.63116	1.00083
315.59803	1.63122	1.00083
315.69803	1.63125	1.00084
315.79803	1.63129	1.00083
315.89803	1.63134	1.00083
315.99803	1.63141	1.00083
316.09803	1.63146	1.00084
316.19803	1.63149	1.00083
316.29803	1.63152	1.00083
316.39803	1.63156	1.00083
316.49803	1.63159	1.00083
316.59803	1.63159	1.00083
316.69803	1.63162	1.00083
316.79804	1.63164	1.00084
316.89804	1.63165	1.00082
316.99804	1.63165	1.00084
317.09804	1.63166	1.00083
317.19804	1.63167	1.00083
317.29804	1.63167	1.00084
317.39804	1.63167	1.00084
317.49804	1.63169	1.00084
317.59804	1.6317	1.00083
317.69804	1.63171	1.00084
317.79804	1.63173	1.00084
317.89804	1.63175	1.00083
317.99804	1.63177	1.00083
318.09804	1.63177	1.00083
318.19804	1.6318	1.00083
318.29804	1.63183	1.00083
318.39804	1.63185	1.00083
318.49804	1.63186	1.00083
318.59804	1.63192	1.00083
318.69804	1.63193	1.00083
318.79804	1.63197	1.00083
318.89804	1.63201	1.00083
318.99804	1.63207	1.00083
319.09804	1.63212	1.00083
319.19804	1.63217	1.00083
319.29804	1.63221	1.00083
319.39804	1.63226	1.00083
319.49804	1.6323	1.00083
319.59804	1.63235	1.00083
319.69804	1.63239	1.00083
319.79804	1.6324	1.00083
319.89804	1.63245	1.00083
319.99804	1.63248	1.00083
320.09804	1.63249	1.00083
320.19804	1.63251	1.00082
320.29804	1.63252	1.00083
320.39804	1.63253	1.00083
320.49804	1.63254	1.00083
320.59804	1.63255	1.00083
320.69804	1.63255	1.00083
320.79804	1.63256	1.00083
320.89804	1.63256	1.00083
320.99804	1.63257	1.00083
321.09804	1.63257	1.00083
321.19804	1.63258	1.00083
321.29804	1.63259	1.00083
321.39804	1.63261	1.00083
321.49804	1.63262	1.00083
321.59804	1.63263	1.00083
321.69804	1.63266	1.00083
321.79804	1.63267	1.00083
321.89805	1.6327	1.00083
321.99805	1.63273	1.00083
322.09805	1.63277	1.00083
322.19805	1.6328	1.00083
322.29805	1.63282	1.00084
322.39805	1.6329	1.00083
322.49805	1.63291	1.00083
322.59805	1.63295	1.00083
322.69805	1.63299	1.00083
322.79805	1.63303	1.00083
322.89805	1.63306	1.00083
322.99805	1.63312	1.00083
323.09805	1.63315	1.00083
323.19805	1.63317	1.00083
323.29805	1.63319	1.00083
323.39805	1.63322	1.00083
323.49805	1.63324	1.00083
323.59805	1.63325	1.00083
323.69805	1.63328	1.00083
323.79805	1.63329	1.00083
323.89805	1.6333	1.00083
323.99805	1.63331	1.00083
324.09805	1.63331	1.00083
324.19805	1.63332	1.00083
324.29805	1.63333	1.00083
324.39805	1.63333	1.00083
324.49805	1.63334	1.00083
324.59805	1.63334	1.00083
324.69805	1.63334	1.00083
324.79805	1.63335	1.00083
324.89805	1.63335	1.00083
324.99805	1.63335	1.00084
325.09805	1.63336	1.00083
325.19805	1.63337	1.00083
325.29805	1.63337	1.00083
325.39805	1.63338	1.00083
325.49805	1.63339	1.00083
325.59805	1.6334	1.00083
325.69805	1.63341	1.00083
325.79805	1.63343	1.00083
325.89805	1.63344	1.00083
325.99805	1.63344	1.00083
326.09805	1.63346	1.00083
326.19805	1.63347	1.00083
326.29805	1.63352	1.00083
326.39805	1.63354	1.00083
326.49806	1.63357	1.00083
326.59805	1.63359	1.00083
326.69805	1.63361	1.00083
326.79805	1.63363	1.00082
326.89805	1.63365	1.00084
326.99806	1.63369	1.00082
327.09806	1.6337	1.00083
327.19806	1.63374	1.00083
327.29806	1.63377	1.00082
327.39806	1.6338	1.00083
327.49806	1.63382	1.00083
327.59806	1.63387	1.00083
327.69806	1.63388	1.00083
327.79806	1.63393	1.00083
327.89806	1.63395	1.00083
327.99806	1.63396	1.00083
328.09806	1.63399	1.00083
328.19806	1.634	1.00083
328.29806	1.63402	1.00083
328.39806	1.63404	1.00083
328.49806	1.63406	1.00083
328.59806	1.63407	1.00083
328.69806	1.63408	1.00083
328.79806	1.6341	1.00083
328.89806	1.63411	1.00083
328.99806	1.63412	1.00083
329.09806	1.63413	1.00083
329.19806	1.63413	1.00083
329.29806	1.63414	1.00084
329.39806	1.63415	1.00084
329.49806	1.63415	1.00083
329.59806	1.63415	1.00084
329.69806	1.63416	1.00084
329.79806	1.63416	1.00083
329.89806	1.63416	1.00083
329.99806	1.63417	1.00083
330.09806	1.63417	1.00083
330.19806	1.63417	1.00083
330.29806	1.63418	1.00083
330.39806	1.63418	1.00083
330.49806	1.63419	1.00083
330.59806	1.6342	1.00083
330.69806	1.6342	1.00083
330.79806	1.6342	1.00083
330.89806	1.63421	1.00083
330.99806	1.63422	1.00083
331.09806	1.63423	1.00083
331.19806	1.63424	1.00083
331.29806	1.63426	1.00083
331.39806	1.63428	1.00081
331.49806	1.63428	1.00083
331.59807	1.6343	1.00083
331.69806	1.63433	1.00083
331.79806	1.63435	1.00083
331.89806	1.63436	1.00083
331.99806	1.63438	1.00083
332.09807	1.63441	1.00083
332.19807	1.63445	1.00082
332.29807	1.63447	1.00083
332.39806	1.63448	1.00083
332.49807	1.63454	1.00083
332.59807	1.63454	1.00083
332.69807	1.63455	1.00083
332.79807	1.63459	1.00083
332.89807	1.63462	1.00084
332.99807	1.63465	1.00083
333.09807	1.63465	1.00084
333.19807	1.63469	1.00084
333.29807	1.63469	1.00083
333.39807	1.63472	1.00083
333.49807	1.63474	1.00083
333.59807	1.63476	1.00083
333.69807	1.63479	1.00083
333.79807	1.6348	1.00083
333.89807	1.63481	1.00083
333.99807	1.63482	1.00083
334.09807	1.63484	1.00083
334.19807	1.63486	1.00083
334.29807	1.63486	1.00083
334.39807	1.63488	1.00083
334.49807	1.63489	1.00083
334.59807	1.63489	1.00083
334.69807	1.6349	1.00083
334.79807	1.63491	1.00083
334.89807	1.63492	1.00083
334.99807	1.63492	1.00083
335.09807	1.63492	1.00083
335.19807	1.63493	1.00083
335.29807	1.63493	1.00083
335.39807	1.63494	1.00083
335.49807	1.63494	1.00083
335.59807	1.63494	1.00083
335.69807	1.63495	1.00083
335.79807	1.63495	1.00083
335.89807	1.63495	1.00083
335.99807	1.63495	1.00083
336.09807	1.63496	1.00083
336.19808	1.63496	1.00083
336.29807	1.63496	1.00083
336.39807	1.63496	1.00083
336.49807	1.63496	1.00083
336.59807	1.63497	1.00083
336.69808	1.63497	1.00083
336.79807	1.63497	1.00082
336.89808	1.63497	1.00082
336.99807	1.63498	1.00083
337.09808	1.63498	1.00083
337.19808	1.63498	1.00083
337.29807	1.63499	1.00083
337.39808	1.635	1.00083
337.49807	1.635	1.00083
337.59808	1.63501	1.00083
337.69808	1.63502	1.00083
337.79808	1.63503	1.00083
337.89808	1.63503	1.00083
337.99808	1.63504	1.00083
338.09808	1.63506	1.00083
338.19808	1.63507	1.00083
338.29808	1.63507	1.00083
338.39808	1.63509	1.00083
338.49808	1.6351	1.00083
338.59808	1.63512	1.00081
338.69808	1.63513	1.00083
338.79808	1.63517	1.00083
338.89808	1.63517	1.00083
338.99808	1.63521	1.00083
339.09808	1.63522	1.00083
339.19808	1.63522	1.00083
339.29808	1.63525	1.00082
339.39808	1.63526	1.00083
339.49808	1.63528	1.00083
339.59808	1.6353	1.00083
339.69808	1.63533	1.00083
339.79808	1.63535	1.00081
339.89808	1.63537	1.00083
339.99808	1.63538	1.00083
340.09808	1.63541	1.00083
340.19808	1.63543	1.00083
340.29808	1.63543	1.00082
340.39808	1.63546	1.00083
340.49808	1.63548	1.00083
340.59808	1.63549	1.00082
340.69808	1.63552	1.00082
340.79808	1.63554	1.00083
340.89808	1.63555	1.00083
340.99808	1.63555	1.00083
341.09808	1.63557	1.00083
341.19808	1.63559	1.00083
341.29808	1.63561	1.00083
341.39808	1.63564	1.00083
341.49808	1.63564	1.00081
341.59808	1.63564	1.00083
341.69808	1.63565	1.00083
341.79808	1.63566	1.00083
341.89808	1.63568	1.00083
341.99809	1.63568	1.00083
342.09808	1.6357	1.00083
342.19809	1.6357	1.00083
342.29808	1.63571	1.00083
342.39808	1.63571	1.00083
342.49809	1.63572	1.00083
342.59808	1.63573	1.00083
342.69809	1.63574	1.00083
342.79808	1.63573	1.00083
342.89809	1.63574	1.00082
342.99809	1.63574	1.00083
343.09809	1.63575	1.00082
343.19809	1.63575	1.00083
343.29809	1.63575	1.00083
343.39809	1.63576	1.00082
343.49809	1.63576	1.00083
343.59809	1.63576	1.00083
343.69809	1.63576	1.00083
343.79809	1.63577	1.00083
343.89809	1.63577	1.00083
343.99809	1.63577	1.00083
344.09809	1.63577	1.00083
344.19809	1.63577	1.00083
344.29809	1.63578	1.00082
344.39809	1.63578	1.00083
344.49809	1.63578	1.00083
344.59809	1.63578	1.00083
344.69809	1.63578	1.00083
344.79809	1.63579	1.00083
344.89809	1.6358	1.00082
344.99809	1.6358	1.00083
345.09809	1.6358	1.00083
345.19809	1.6358	1.00083
345.29809	1.63581	1.00082
345.39809	1.63581	1.00083
345.49809	1.63582	1.00083
345.59809	1.63583	1.00083
345.69809	1.63584	1.00083
345.79809	1.63584	1.00083
345.89809	1.63586	1.00082
345.99809	1.63586	1.00083
346.09809	1.63588	1.00082
346.19809	1.63589	1.00082
346.29809	1.6359	1.00082
346.39809	1.63591	1.00082
346.49809	1.63594	1.00081
346.59809	1.63592	1.00082
346.69809	1.63596	1.00081
346.79809	1.63597	1.00083
346.89809	1.63598	1.00083
346.99809	1.63599	1.00083
347.0981	1.63602	1.00083
347.19809	1.63605	1.00083
347.2981	1.63607	1.00082
347.39809	1.63607	1.00082
347.4981	1.63609	1.00083
347.5981	1.63611	1.00083
347.69809	1.63612	1.00082
347.7981	1.63614	1.00082
347.89809	1.63616	1.00079
347.9981	1.63617	1.00083
348.0981	1.6362	1.00082
348.1981	1.63623	1.00083
348.2981	1.63624	1.0008
348.3981	1.63625	1.00082
348.4981	1.63626	1.00082
348.5981	1.63629	1.00083
348.6981	1.63629	1.00082
348.7981	1.63631	1.00082
348.8981	1.63633	1.00082
348.9981	1.63634	1.00083
349.0981	1.63636	1.00082
349.1981	1.63637	1.00082
349.2981	1.63638	1.00083
349.3981	1.63638	1.00082
349.4981	1.6364	1.00083
349.5981	1.63642	1.00083
349.6981	1.63642	1.00083
349.7981	1.63644	1.00081
349.8981	1.63644	1.00083
349.9981	1.63646	1.00083
350.0981	1.63646	1.00082
350.1981	1.63646	1.00082
350.2981	1.63647	1.00082
350.3981	1.63647	1.00082
350.4981	1.63648	1.00082
350.5981	1.6365	1.00082
350.6981	1.6365	1.00082
350.7981	1.6365	1.00082
350.8981	1.6365	1.00082
350.9981	1.63651	1.00083
351.0981	1.63651	1.00083
351.1981	1.63652	1.00082
351.2981	1.63653	1.00082
351.3981	1.63653	1.00083
351.4981	1.63653	1.00082
351.5981	1.63653	1.00083
351.6981	1.63654	1.00083
351.7981	1.63654	1.00082
351.8981	1.63654	1.00082
351.9981	1.63655	1.00082
352.0981	1.63655	1.00081
352.19811	1.63654	1.00082
352.2981	1.63655	1.00082
352.39811	1.63655	1.00082
352.4981	1.63655	1.00082
352.59811	1.63656	1.00082
352.69811	1.63656	1.00083
352.7981	1.63656	1.00083
352.89811	1.63656	1.00083
352.9981	1.63656	1.00083
353.09811	1.63657	1.00083
353.19811	1.63657	1.00082
353.29811	1.63657	1.00083
353.39811	1.63657	1.00083
353.49811	1.63657	1.00082
353.59811	1.63657	1.00082
353.69811	1.63658	1.00081
353.79811	1.63658	1.00083
353.89811	1.63659	1.00083
353.99811	1.63659	1.00083
354.09811	1.63658	1.00083
354.19811	1.6366	1.00083
354.29811	1.63659	1.00082
354.39811	1.6366	1.00083
354.49811	1.63661	1.00083
354.59811	1.63661	1.00082
354.69811	1.63661	1.00082
354.79811	1.63662	1.00083
354.89811	1.63663	1.00083
354.99811	1.63664	1.00083
355.09811	1.63665	1.00082
355.19811	1.63664	1.00083
355.29811	1.63664	1.00083
355.39811	1.63665	1.00082
355.49811	1.63668	1.0008
355.59811	1.63667	1.00083
355.69811	1.63668	1.00082
355.79811	1.6367	1.00083
355.89811	1.63672	1.00082
355.99811	1.6367	1.00082
356.09811	1.63671	1.00082
356.19811	1.63673	1.00082
356.29811	1.63676	1.00082
356.39811	1.63678	1.00082
356.49811	1.63677	1.00082
356.59811	1.63678	1.00081
356.69811	1.63678	1.00082
356.79811	1.6368	1.00082
356.89811	1.6368	1.00082
356.99811	1.63682	1.00082
357.09811	1.63685	1.00082
357.19811	1.63685	1.0008
357.29812	1.63687	1.00082
357.39811	1.63688	1.00082
357.49812	1.63689	1.00082
357.59811	1.6369	1.00082
357.69812	1.6369	1.00082
357.79812	1.63692	1.00082
357.89811	1.63694	1.00082
357.99812	1.63696	1.00083
358.09811	1.63696	1.00082
358.19812	1.63697	1.00082
358.29812	1.63698	1.00082
358.39812	1.63699	1.00082
358.49812	1.637	1.00082
358.59812	1.63701	1.00082
358.69812	1.63702	1.00082
358.79812	1.63705	1.00082
358.89812	1.63704	1.00082
358.99812	1.63707	1.00082
359.09812	1.63709	1.00082
359.19812	1.63707	1.00082
359.29812	1.63708	1.00082
359.39812	1.6371	1.00082
359.49812	1.63712	1.00082
359.59812	1.63712	1.00082
359.69812	1.63714	1.00082
359.79812	1.63716	1.00082
359.89812	1.63715	1.00082
359.99812	1.63716	1.00082
360.09812	1.63718	1.00082
360.19812	1.63719	1.00082
360.29812	1.63719	1.00082
360.39812	1.62362	7.53715E-7
361.05621	1.61729	2.62146E-6
361.15621	1.61249	2.62146E-6
361.25621	1.60849	2.62146E-6
361.35621	1.60505	2.62146E-6
361.45621	1.602	5.63926E-7
361.55621	1.59908	1.03394E-6
361.65621	1.59638	-1.53619E-6
361.75621	1.59375	2.4819E-6
361.85621	1.59129	2.62146E-6
361.95621	1.58898	2.62146E-6
362.05621	1.58669	2.46326E-6
362.15621	1.58454	2.61901E-6
362.25621	1.58243	2.62146E-6
362.35621	1.58042	2.61858E-6
362.45621	1.57854	2.62146E-6
362.55621	1.5767	2.62138E-6
362.65621	1.57484	2.62146E-6
362.75621	1.57309	2.62146E-6
362.85621	1.57139	2.62146E-6
362.95621	1.56973	2.48861E-6
363.05621	1.56807	2.62146E-6
363.15621	1.56654	2.62146E-6
363.25621	1.56505	2.54856E-6
363.35621	1.5636	2.62146E-6
363.45621	1.56216	2.62146E-6
363.55621	1.56079	2.62146E-6
363.65621	1.55943	2.62146E-6
363.75621	1.55816	2.62146E-6
363.85621	1.5569	1.42843E-6
363.95621	1.55569	2.62146E-6
364.05621	1.55448	2.46835E-6
364.15621	1.55342	-6.47225E-7
364.25621	1.55233	1.54136E-6
364.35621	1.55118	1.28294E-6
364.45621	1.55013	2.62146E-6
364.55621	1.54909	2.62146E-6
364.65621	1.54809	2.03364E-6
364.75621	1.5471	-3.7106E-7
364.85621	1.5461	2.62146E-6
364.95621	1.5452	2.62146E-6
365.05621	1.54423	2.62146E-6
365.15621	1.54335	2.25693E-6
365.25621	1.54247	2.52977E-6
365.35622	1.54155	2.54673E-6
365.45622	1.54076	2.62146E-6
365.55622	1.53993	2.62146E-6
365.65622	1.5392	2.62146E-6
365.75622	1.5384	2.62146E-6
365.85622	1.53768	2.62012E-6
365.95622	1.53689	2.01211E-6
366.05622	1.53615	2.62146E-6
366.15622	1.53544	2.62146E-6
366.25622	1.53471	2.62146E-6
366.35622	1.5341	2.56847E-6
366.45622	1.53332	2.62146E-6
366.55622	1.5328	2.62146E-6
366.65622	1.5321	2.43414E-6
366.75622	1.53145	2.62146E-6
366.85622	1.53087	2.62146E-6
366.95622	1.53034	1.10788E-6
367.05622	1.52971	1.42971E-6
367.15622	1.52904	2.1409E-6
367.25622	1.52838	2.62146E-6
367.35622	1.52795	2.62146E-6
367.45622	1.52738	2.62146E-6
367.55622	1.52698	2.32305E-6
367.65622	1.52637	2.62146E-6
367.75622	1.52578	2.62146E-6
367.85622	1.52534	1.28727E-6
367.95622	1.52483	2.62146E-6
368.05622	1.52429	2.62146E-6
368.15622	1.52387	2.59304E-6
368.25622	1.52335	2.61275E-6
368.35622	1.52285	2.62146E-6
368.45622	1.5224	2.60932E-6
368.55622	1.52187	2.56161E-6
368.65622	1.52147	2.62146E-6
368.75622	1.52097	2.62146E-6
368.85622	1.52058	2.62146E-6
368.95622	1.52014	2.42229E-6
369.05622	1.5197	2.44716E-6
369.15622	1.51927	2.62146E-6
369.25622	1.51883	2.62146E-6
369.35622	1.51847	2.62146E-6
369.45622	1.51802	2.62146E-6
369.55622	1.51766	2.62146E-6
369.65622	1.51719	2.62146E-6
369.75622	1.51688	2.62146E-6
369.85622	1.51646	2.62146E-6
369.95622	1.5161	4.46713E-7
370.05622	1.51561	2.62146E-6
370.15622	1.51535	2.62146E-6
370.25622	1.51501	2.62146E-6
370.35623	1.51468	-1.1276E-7
370.45622	1.51433	2.62146E-6
370.55623	1.51388	2.54705E-6
370.65623	1.51364	2.62146E-6
370.75623	1.51321	2.62146E-6
370.85623	1.51293	2.62146E-6
370.95623	1.51257	2.43539E-6
371.05623	1.51221	2.62146E-6
371.15623	1.51195	1.69238E-7
371.25623	1.51152	4.8659E-7
371.35623	1.5113	2.62146E-6
371.45623	1.51097	2.62146E-6
371.55623	1.51061	2.62146E-6
371.65623	1.51039	2.61409E-6
371.75623	1.51002	1.5202E-6
371.85623	1.50973	1.04133E-6
371.95623	1.50938	2.62146E-6
372.05623	1.50908	2.62146E-6
372.15623	1.5089	2.62146E-6
372.25623	1.50853	2.62146E-6
372.35623	1.50823	2.02771E-6
372.45623	1.50799	-1.7636E-6
372.55623	1.50758	2.62146E-6
372.65623	1.50743	1.6248E-6
372.75623	1.50717	2.55899E-6
372.85623	1.5068	2.49261E-6
372.95623	1.50657	2.62146E-6
373.05623	1.5063	2.59832E-6
373.15623	1.50598	2.58034E-6
373.25623	1.5058	2.62146E-6
373.35623	1.50562	1.89548E-6
373.45623	1.50529	1.31615E-6
373.55623	1.50499	2.62146E-6
373.65623	1.50486	2.62146E-6
373.75623	1.5046	2.62146E-6
373.85623	1.50438	2.62146E-6
373.95623	1.50422	2.62146E-6
374.05623	1.50399	2.44814E-6
374.15623	1.50365	4.42342E-7
374.25623	1.50339	2.62146E-6
374.35623	1.5032	2.62146E-6
374.45623	1.50286	2.62146E-6
374.55623	1.50264	2.62146E-6
374.65623	1.50253	2.62146E-6
374.75623	1.50226	2.62146E-6
374.85623	1.50195	2.62146E-6
374.95623	1.50184	5.15635E-7
375.05623	1.50168	1.93322E-6
375.15623	1.50148	-1.31316E-6
375.25623	1.50128	1.71113E-6
375.35623	1.501	2.62146E-6
375.45624	1.5008	2.61731E-6
375.55623	1.50056	2.58823E-6
375.65623	1.50029	2.62146E-6
375.75624	1.50013	2.51181E-6
375.85624	1.49997	2.62146E-6
375.95624	1.49975	2.58451E-6
376.05624	1.49948	2.62146E-6
376.15624	1.49932	2.62146E-6
376.25624	1.49918	2.62146E-6
376.35624	1.49893	2.62146E-6
376.45624	1.49868	2.62146E-6
376.55624	1.49852	2.62146E-6
376.65624	1.49836	2.62146E-6
376.75624	1.49816	2.62146E-6
376.85624	1.49792	2.62146E-6
376.95624	1.49773	2.62146E-6
377.05624	1.49759	2.62146E-6
377.15624	1.49746	2.62146E-6
377.25624	1.49717	2.62146E-6
377.35624	1.49703	2.09751E-6
377.45624	1.49686	1.24816E-6
377.55624	1.4967	2.62146E-6
377.65624	1.49645	2.62146E-6
377.75624	1.49623	2.62146E-6
377.85624	1.49609	2.62146E-6
377.95624	1.49597	2.52425E-6
378.05624	1.49578	1.34385E-6
