Time	E	j
s	V RHE	mA cm-2
287.50056	1.04227	2.87384E-6
287.60056	1.04229	3.27685E-6
287.70057	1.0423	1.50077E-6
287.80057	1.04231	-3.14074E-6
287.90055	1.04231	7.36513E-7
288.00056	1.04232	-2.53374E-6
288.10056	1.04233	-3.26875E-6
288.20057	1.04233	-2.21686E-6
288.30057	1.04232	2.82467E-6
288.40055	1.04233	3.22512E-8
288.50056	1.04233	-3.2769E-6
288.60056	1.04232	-3.2769E-6
288.70057	1.04231	-2.77338E-6
288.80057	1.04232	-3.2769E-6
288.90055	1.0423	-1.79015E-6
289.00056	1.0423	3.27685E-6
289.10056	1.0423	2.80888E-6
289.20057	1.04231	3.6409E-7
289.30057	1.04231	3.27685E-6
289.40058	1.04233	3.27685E-6
289.50056	1.04234	-1.03105E-6
289.60056	1.04233	-3.08294E-6
289.70057	1.04233	2.09122E-6
289.80057	1.04232	3.27685E-6
289.90058	1.04234	-1.71497E-6
290.00056	1.04234	-2.9967E-6
290.10056	1.04233	2.5007E-6
290.20057	1.04231	6.54065E-7
290.30057	1.04232	-3.2769E-6
290.40058	1.0423	1.54096E-6
290.50056	1.0423	3.27685E-6
290.60056	1.04231	-2.74986E-6
290.70057	1.0423	-2.02714E-6
290.80057	1.0423	3.27685E-6
290.90058	1.04232	-3.32233E-7
291.00056	1.04233	-3.26741E-6
291.10056	1.04232	-3.23535E-6
291.20057	1.04232	-8.19498E-7
291.30057	1.04232	-3.1436E-6
291.40058	1.04232	-2.47606E-6
291.50056	1.04231	2.80713E-6
291.60056	1.04231	3.27685E-6
291.70057	1.04233	-1.79037E-6
291.80057	1.04232	-1.83022E-6
291.90058	1.0423	3.27685E-6
292.00056	1.04231	2.61492E-6
292.10056	1.04231	-2.57756E-6
292.20057	1.04229	3.02229E-6
292.30057	1.04229	3.27685E-6
292.40058	1.04229	3.27685E-6
292.50059	1.04229	3.27685E-6
292.60056	1.04231	3.27685E-6
292.70057	1.04232	5.60663E-7
292.80057	1.04231	-3.2769E-6
292.90058	1.04229	-7.65028E-7
293.00059	1.04228	3.27685E-6
293.10056	1.04229	-5.5888E-7
293.20057	1.04229	-3.2769E-6
293.30057	1.04229	-3.10045E-6
293.40058	1.04229	-2.15152E-6
293.50059	1.04229	-3.2769E-6
293.60056	1.04226	1.50867E-6
293.70057	1.04226	3.27685E-6
293.80057	1.04227	2.03825E-7
293.90058	1.04226	-2.37534E-6
294.00059	1.04225	3.25789E-6
294.10056	1.04225	2.813E-6
294.20057	1.04226	1.10481E-6
294.30057	1.04225	3.27685E-6
294.40058	1.04225	3.27685E-6
294.50059	1.04227	-7.03746E-7
294.60056	1.04226	-3.26297E-6
294.70057	1.04226	1.86974E-6
294.80057	1.04226	3.27685E-6
294.90058	1.04227	1.48911E-6
295.00059	1.04226	2.92028E-6
295.10056	1.04225	3.27685E-6
295.20057	1.04225	1.35786E-6
295.30057	1.04225	-3.2769E-6
295.40058	1.04223	5.47097E-7
295.50059	1.04223	3.27685E-6
295.60059	1.04225	1.44038E-9
295.70057	1.04224	-1.36096E-6
295.80057	1.04223	3.27685E-6
295.90058	1.04222	3.27685E-6
296.00059	1.04221	1.3784E-6
296.10059	1.04219	2.8422E-6
296.20057	1.04218	3.27685E-6
296.30057	1.04218	2.81539E-6
296.40058	1.04218	1.16963E-6
296.50059	1.04218	3.17175E-6
296.60059	1.04219	1.92888E-6
296.70057	1.04221	-3.27252E-6
296.80057	1.04219	-3.09961E-6
296.90058	1.04219	-6.75324E-8
297.00059	1.04221	-3.26624E-6
297.10059	1.0422	-2.07531E-6
297.20057	1.0422	3.27685E-6
297.30057	1.04221	3.122E-6
297.40058	1.04222	-2.47998E-6
297.50059	1.0422	1.27167E-6
297.60059	1.04221	3.27685E-6
297.70057	1.04222	6.77251E-7
297.80057	1.04222	-3.2769E-6
297.90058	1.04221	-1.45739E-6
298.00059	1.04221	3.03833E-6
298.10059	1.04223	-1.50558E-6
298.20057	1.04223	-3.2769E-6
298.30057	1.04223	-2.48905E-6
298.40058	1.04224	-3.27026E-6
298.50059	1.04223	-3.2769E-6
298.60059	1.04221	9.22996E-7
298.7006	1.04222	3.27685E-6
298.80057	1.04223	1.34981E-6
298.90058	1.04223	5.11801E-7
299.00059	1.04222	3.27685E-6
299.10059	1.04221	3.27685E-6
299.2006	1.0422	3.27685E-6
299.30057	1.0422	3.27685E-6
299.40058	1.0422	3.27685E-6
299.50059	1.04221	-7.70959E-8
299.60059	1.04221	-2.84145E-6
299.7006	1.0422	2.39044E-6
299.80057	1.0422	3.27685E-6
299.90058	1.07535	1.04902
300.50884	1.10481	1.04902
300.60884	1.13218	1.04899
300.70884	1.15782	1.049
300.80884	1.18202	1.049
300.90884	1.20499	1.049
301.00884	1.22687	1.049
301.10884	1.24773	1.049
301.20884	1.26758	1.049
301.30884	1.28651	1.049
301.40884	1.30454	1.04901
301.50884	1.32172	1.049
301.60885	1.33798	1.04899
301.70885	1.35338	1.049
301.80885	1.36794	1.049
301.90885	1.38167	1.049
302.00885	1.3947	1.049
302.10885	1.40698	1.04901
302.20885	1.41865	1.049
302.30885	1.42968	1.04901
302.40885	1.44015	1.049
302.50885	1.4501	1.04901
302.60885	1.45948	1.04901
302.70885	1.46832	1.049
302.80885	1.47658	1.04901
302.90885	1.48422	1.04901
303.00885	1.4912	1.04901
303.10885	1.49745	1.049
303.20885	1.5029	1.04901
303.30885	1.50758	1.04903
303.40885	1.51153	1.04901
303.50885	1.51483	1.04901
303.60885	1.51756	1.04901
303.70885	1.51983	1.04901
303.80885	1.52171	1.04901
303.90885	1.52328	1.04901
304.00885	1.52458	1.04901
304.10885	1.5257	1.04901
304.20885	1.52667	1.04901
304.30885	1.5275	1.04901
304.40885	1.52822	1.04902
304.50885	1.52888	1.04901
304.60885	1.52945	1.04903
304.70885	1.52997	1.04902
304.80885	1.5304	1.04901
304.90885	1.5308	1.04901
305.00885	1.53118	1.04904
305.10885	1.53153	1.04903
305.20885	1.53186	1.04903
305.30885	1.53214	1.04902
305.40885	1.53241	1.04902
305.50885	1.53268	1.04902
305.60885	1.53292	1.04901
305.70885	1.53314	1.049
305.80885	1.53336	1.04899
305.90885	1.53352	1.04899
306.00885	1.53374	1.04899
306.10885	1.53385	1.04899
306.20885	1.53403	1.04901
306.30885	1.53426	1.04901
306.40885	1.53452	1.049
306.50885	1.53467	1.049
306.60885	1.53476	1.04899
306.70885	1.53484	1.04899
306.80886	1.5349	1.04899
306.90886	1.53498	1.04899
307.00886	1.53507	1.04898
307.10886	1.53517	1.04898
307.20886	1.53533	1.04898
307.30886	1.53545	1.04898
307.40886	1.53552	1.04899
307.50886	1.53554	1.04899
307.60886	1.53595	1.049
307.70886	1.5358	1.049
307.80886	1.53613	1.049
307.90886	1.53607	1.049
308.00886	1.53626	1.04899
308.10886	1.53619	1.049
308.20886	1.53628	1.04899
308.30886	1.53642	1.04899
308.40886	1.53633	1.04899
308.50886	1.53656	1.04899
308.60886	1.53654	1.04899
308.70886	1.53658	1.04899
308.80886	1.53665	1.04898
308.90886	1.53673	1.04898
309.00886	1.53673	1.04898
309.10886	1.53678	1.04898
309.20886	1.53686	1.04898
309.30886	1.53696	1.04899
309.40886	1.53697	1.04899
309.50886	1.53701	1.04899
309.60886	1.53706	1.04898
309.70886	1.53716	1.04899
309.80886	1.53718	1.04899
309.90886	1.53719	1.04899
310.00886	1.53723	1.04899
310.10886	1.53728	1.049
310.20886	1.53737	1.049
310.30886	1.53737	1.049
310.40886	1.53739	1.049
310.50886	1.53746	1.049
310.60886	1.5375	1.049
310.70886	1.53751	1.049
310.80886	1.53751	1.049
310.90886	1.53757	1.049
311.00886	1.53765	1.049
311.10886	1.53766	1.049
311.20886	1.5377	1.049
311.30886	1.53771	1.049
311.40886	1.53777	1.04899
311.50886	1.53771	1.049
311.60886	1.53771	1.049
311.70886	1.53783	1.04899
311.80887	1.53801	1.04898
311.90887	1.53807	1.04898
312.00887	1.53807	1.04898
312.10887	1.53797	1.04898
312.20887	1.53782	1.04899
312.30887	1.53791	1.04898
312.40887	1.53814	1.04898
312.50887	1.53825	1.04897
312.60887	1.53829	1.04897
312.70887	1.53828	1.04897
312.80887	1.53821	1.04898
312.90887	1.5382	1.04898
313.00887	1.53816	1.04897
313.10887	1.53825	1.04897
313.20887	1.53828	1.04897
313.30887	1.53828	1.04897
313.40887	1.53828	1.04897
313.50887	1.53829	1.04897
313.60887	1.53831	1.04897
313.70887	1.53834	1.04897
313.80887	1.53836	1.04897
313.90887	1.53838	1.04896
314.00887	1.53839	1.04897
314.10887	1.5384	1.04897
314.20887	1.53842	1.04896
314.30887	1.53844	1.04896
314.40887	1.53846	1.04897
314.50887	1.53848	1.04897
314.60887	1.5385	1.04897
314.70887	1.53853	1.04897
314.80887	1.53854	1.04897
314.90887	1.53855	1.04897
315.00887	1.53858	1.04897
315.10887	1.53859	1.04897
315.20887	1.5386	1.04897
315.30887	1.53862	1.04896
315.40887	1.53863	1.04897
315.50887	1.53865	1.04897
315.60887	1.53866	1.04896
315.70887	1.53868	1.04896
315.80887	1.5387	1.04896
315.90887	1.53871	1.04896
316.00887	1.53872	1.04896
316.10887	1.53873	1.04897
316.20887	1.53875	1.04897
316.30887	1.53876	1.04896
316.40887	1.53877	1.04897
316.50887	1.53878	1.04896
316.60887	1.53879	1.04896
316.70887	1.5388	1.04896
316.80887	1.53881	1.04896
316.90888	1.53882	1.04896
317.00888	1.53883	1.04897
317.10888	1.53884	1.04897
317.20888	1.53885	1.04897
317.30887	1.53887	1.04897
317.40888	1.53888	1.04897
317.50888	1.5389	1.04898
317.60888	1.53891	1.04898
317.70888	1.53893	1.04898
317.80888	1.53895	1.04898
317.90888	1.53897	1.04898
318.00888	1.53898	1.04898
318.10888	1.53899	1.04898
318.20888	1.539	1.04898
318.30888	1.539	1.04898
318.40888	1.53901	1.04898
318.50888	1.53902	1.04898
318.60888	1.53902	1.04898
318.70888	1.53904	1.04898
318.80888	1.53905	1.04898
318.90888	1.53906	1.04898
319.00888	1.53907	1.04898
319.10888	1.53908	1.04898
319.20888	1.53909	1.04898
319.30888	1.5391	1.04899
319.40888	1.53911	1.04899
319.50888	1.53911	1.04899
319.60888	1.53913	1.04899
319.70888	1.53913	1.04899
319.80888	1.53914	1.04899
319.90888	1.53914	1.04899
320.00888	1.53915	1.04899
320.10888	1.53916	1.04899
320.20888	1.53916	1.04899
320.30888	1.53917	1.04899
320.40888	1.53917	1.04899
320.50888	1.53918	1.04898
320.60888	1.53919	1.04899
320.70888	1.53919	1.04898
320.80888	1.5392	1.04898
320.90888	1.53921	1.04899
321.00888	1.53922	1.04899
321.10888	1.53923	1.04899
321.20888	1.53924	1.04899
321.30888	1.53924	1.04899
321.40888	1.53925	1.04898
321.50888	1.53925	1.04898
321.60888	1.53926	1.04898
321.70888	1.53926	1.04898
321.80888	1.53927	1.04898
321.90888	1.53928	1.04898
322.00889	1.53929	1.04898
322.10889	1.53929	1.04898
322.20889	1.5393	1.04898
322.30889	1.53931	1.04898
322.40889	1.53932	1.04898
322.50889	1.53933	1.04898
322.60889	1.53934	1.04898
322.70889	1.53935	1.04898
322.80889	1.53936	1.04897
322.90889	1.53937	1.04898
323.00889	1.53937	1.04897
323.10889	1.53938	1.04897
323.20889	1.53938	1.04897
323.30889	1.53938	1.04897
323.40889	1.53939	1.04897
323.50889	1.53939	1.04897
323.60889	1.53939	1.04897
323.70889	1.5394	1.04897
323.80889	1.53941	1.04897
323.90889	1.53941	1.04897
324.00889	1.53942	1.04897
324.10889	1.53943	1.04897
324.20889	1.53943	1.04897
324.30889	1.53943	1.04897
324.40889	1.53943	1.04897
324.50889	1.53944	1.04897
324.60889	1.53945	1.04897
324.70889	1.53946	1.04897
324.80889	1.53946	1.04897
324.90889	1.53946	1.04897
325.00889	1.53947	1.04896
325.10889	1.53947	1.04896
325.20889	1.53947	1.04896
325.30889	1.53947	1.04896
325.40889	1.53948	1.04896
325.50889	1.53949	1.04896
325.60889	1.53949	1.04896
325.70889	1.53949	1.04896
325.80889	1.53949	1.04896
325.90889	1.5395	1.04896
326.00889	1.5395	1.04896
326.10889	1.53951	1.04896
326.20889	1.53951	1.04896
326.30889	1.53952	1.04896
326.40889	1.53952	1.04897
326.50889	1.53952	1.04896
326.60889	1.53953	1.04896
326.70889	1.53953	1.04896
326.80889	1.53953	1.04896
326.90889	1.53953	1.04896
327.00889	1.53953	1.04896
327.1089	1.53954	1.04896
327.2089	1.53954	1.04896
327.3089	1.53955	1.04896
327.4089	1.53955	1.04896
327.5089	1.53956	1.04896
327.6089	1.53956	1.04896
327.7089	1.53957	1.04896
327.8089	1.53957	1.04896
327.9089	1.53958	1.04896
328.0089	1.53958	1.04895
328.1089	1.53958	1.04895
328.2089	1.53958	1.04896
328.3089	1.53958	1.04896
328.4089	1.53959	1.04896
328.5089	1.53959	1.04896
328.6089	1.53959	1.04896
328.7089	1.53959	1.04896
328.8089	1.5396	1.04895
328.9089	1.5396	1.04896
329.0089	1.5396	1.04896
329.1089	1.53961	1.04896
329.2089	1.53961	1.04896
329.3089	1.53962	1.04896
329.4089	1.53963	1.04896
329.5089	1.53963	1.04896
329.6089	1.53964	1.04895
329.7089	1.53964	1.04896
329.8089	1.53965	1.04896
329.9089	1.53965	1.04896
330.0089	1.53965	1.04896
330.1089	1.53965	1.04896
330.2089	1.53965	1.04896
330.3089	1.53965	1.04896
330.4089	1.53965	1.04896
330.5089	1.53965	1.04896
330.6089	1.53966	1.04896
330.7089	1.53966	1.04896
330.8089	1.53967	1.04896
330.9089	1.53967	1.04896
331.0089	1.53967	1.04896
331.1089	1.53968	1.04896
331.2089	1.53968	1.04896
331.3089	1.53969	1.04896
331.4089	1.53968	1.04896
331.5089	1.53969	1.04896
331.6089	1.53969	1.04896
331.7089	1.53969	1.04896
331.8089	1.53969	1.04896
331.9089	1.53969	1.04896
332.0089	1.53969	1.04896
332.1089	1.5397	1.04896
332.2089	1.53971	1.04896
332.30891	1.53971	1.04896
332.4089	1.53972	1.04896
332.50891	1.53973	1.04896
332.6089	1.53973	1.04895
332.70891	1.53974	1.04896
332.80891	1.53974	1.04895
332.90891	1.53975	1.04896
333.00891	1.53975	1.04896
333.10891	1.53976	1.04895
333.20891	1.53976	1.04896
333.30891	1.53976	1.04896
333.40891	1.53976	1.04895
333.50891	1.53976	1.04896
333.60891	1.53976	1.04896
333.70891	1.53976	1.04895
333.80891	1.53976	1.04896
333.90891	1.53977	1.04895
334.00891	1.53977	1.04896
334.10891	1.53978	1.04895
334.20891	1.53979	1.04896
334.30891	1.53979	1.04896
334.40891	1.53978	1.04896
334.50891	1.53979	1.04896
334.60891	1.53979	1.04895
334.70891	1.5398	1.04895
334.80891	1.53981	1.04895
334.90891	1.5398	1.04895
335.00891	1.53979	1.04895
335.10891	1.53979	1.04895
335.20891	1.5398	1.04895
335.30891	1.5398	1.04895
335.40891	1.5398	1.04895
335.50891	1.53981	1.04895
335.60891	1.53981	1.04895
335.70891	1.53982	1.04895
335.80891	1.53982	1.04895
335.90891	1.53982	1.04895
336.00891	1.53983	1.04895
336.10891	1.53983	1.04895
336.20891	1.53984	1.04895
336.30891	1.53984	1.04895
336.40891	1.53984	1.04895
336.50891	1.53985	1.04896
336.60891	1.53984	1.04895
336.70891	1.53984	1.04895
336.80891	1.53984	1.04895
336.90892	1.53985	1.04895
337.00891	1.53985	1.04895
337.10892	1.53985	1.04895
337.20891	1.53985	1.04895
337.30891	1.53985	1.04895
337.40892	1.53986	1.04895
337.50891	1.53987	1.04895
337.60892	1.53987	1.04895
337.70891	1.53987	1.04895
337.80892	1.53987	1.04895
337.90892	1.53988	1.04895
338.00892	1.53988	1.04895
338.10892	1.53989	1.04895
338.20892	1.53988	1.04895
338.30892	1.53988	1.04895
338.40892	1.53988	1.04895
338.50892	1.53988	1.04895
338.60892	1.53989	1.04895
338.70892	1.53989	1.04895
338.80892	1.53989	1.04895
338.90892	1.53989	1.04895
339.00892	1.5399	1.04895
339.10892	1.53991	1.04895
339.20892	1.53991	1.04896
339.30892	1.53991	1.04895
339.40892	1.53991	1.04895
339.50892	1.53991	1.04895
339.60892	1.53991	1.04895
339.70892	1.53991	1.04895
339.80892	1.53992	1.04895
339.90892	1.53991	1.04895
340.00892	1.53991	1.04895
340.10892	1.53992	1.04895
340.20892	1.53992	1.04895
340.30892	1.53992	1.04895
340.40892	1.53992	1.04895
340.50892	1.53992	1.04895
340.60892	1.53992	1.04895
340.70892	1.53992	1.04895
340.80892	1.53992	1.04895
340.90892	1.53993	1.04895
341.00892	1.53993	1.04895
341.10892	1.53993	1.04895
341.20892	1.53994	1.04895
341.30892	1.53994	1.04895
341.40892	1.53994	1.04895
341.50892	1.53994	1.04894
341.60892	1.53994	1.04895
341.70892	1.53994	1.04895
341.80892	1.53994	1.04895
341.90892	1.53994	1.04895
342.00893	1.53994	1.04895
342.10892	1.53994	1.04895
342.20893	1.53994	1.04895
342.30892	1.53995	1.04895
342.40892	1.53995	1.04895
342.50893	1.53995	1.04895
342.60892	1.53995	1.04895
342.70893	1.53995	1.04895
342.80892	1.53996	1.04895
342.90893	1.53996	1.04895
343.00893	1.53996	1.04895
343.10893	1.53996	1.04895
343.20893	1.53996	1.04895
343.30893	1.53996	1.04895
343.40893	1.53996	1.04895
343.50893	1.53996	1.04895
343.60893	1.53996	1.04895
343.70893	1.53996	1.04895
343.80893	1.53997	1.04895
343.90893	1.53997	1.04895
344.00893	1.53997	1.04895
344.10893	1.53997	1.04894
344.20893	1.53997	1.04894
344.30893	1.53997	1.04895
344.40893	1.53997	1.04895
344.50893	1.53998	1.04895
344.60893	1.53998	1.04895
344.70893	1.53998	1.04895
344.80893	1.53998	1.04895
344.90893	1.53998	1.04895
345.00893	1.53998	1.04895
345.10893	1.53998	1.04895
345.20893	1.53998	1.04895
345.30893	1.53998	1.04895
345.40893	1.53998	1.04895
345.50893	1.53999	1.04895
345.60893	1.53999	1.04895
345.70893	1.53999	1.04895
345.80893	1.53999	1.04895
345.90893	1.53999	1.04895
346.00893	1.53999	1.04894
346.10893	1.54	1.04894
346.20893	1.54	1.04894
346.30893	1.54	1.04894
346.40893	1.54	1.04894
346.50893	1.54	1.04895
346.60893	1.54	1.04894
346.70893	1.54	1.04895
346.80893	1.54	1.04894
346.90893	1.54	1.04894
347.00893	1.54	1.04894
347.10894	1.54001	1.04894
347.20893	1.54	1.04894
347.30894	1.54	1.04894
347.40893	1.54001	1.04894
347.50894	1.54001	1.04894
347.60894	1.54001	1.04894
347.70893	1.54001	1.04894
347.80894	1.54002	1.04895
347.90893	1.54001	1.04895
348.00894	1.54002	1.04894
348.10894	1.54002	1.04895
348.20894	1.54002	1.04895
348.30894	1.54001	1.04895
348.40894	1.54001	1.04894
348.50894	1.54002	1.04894
348.60894	1.54002	1.04894
348.70894	1.54002	1.04894
348.80894	1.54002	1.04894
348.90894	1.54002	1.04894
349.00894	1.54002	1.04894
349.10894	1.54002	1.04894
349.20894	1.54002	1.04894
349.30894	1.54003	1.04894
349.40894	1.54002	1.04894
349.50894	1.54003	1.04894
349.60894	1.54002	1.04894
349.70894	1.54002	1.04894
349.80894	1.54003	1.04894
349.90894	1.54003	1.04895
350.00894	1.54002	1.04894
350.10894	1.54002	1.04894
350.20894	1.54002	1.04894
350.30894	1.54002	1.04894
350.40894	1.54002	1.04894
350.50894	1.54003	1.04894
350.60894	1.54003	1.04894
350.70894	1.54003	1.04894
350.80894	1.54003	1.04894
350.90894	1.54003	1.04894
351.00894	1.54004	1.04894
351.10894	1.54004	1.04894
351.20894	1.54004	1.04894
351.30894	1.54004	1.04894
351.40894	1.54004	1.04894
351.50894	1.54005	1.04894
351.60894	1.54005	1.04894
351.70894	1.54004	1.04894
351.80894	1.54005	1.04894
351.90894	1.54004	1.04894
352.00894	1.54005	1.04894
352.10894	1.54005	1.04894
352.20894	1.54005	1.04894
352.30894	1.54005	1.04894
352.40895	1.54005	1.04894
352.50894	1.54006	1.04894
352.60895	1.54006	1.04894
352.70894	1.54006	1.04894
352.80894	1.54007	1.04894
352.90895	1.54007	1.04895
353.00894	1.54006	1.04894
353.10895	1.54007	1.04895
353.20894	1.54006	1.04894
353.30895	1.54006	1.04894
353.40895	1.54006	1.04895
353.50895	1.54006	1.04894
353.60895	1.54006	1.04894
353.70894	1.54006	1.04894
353.80895	1.54006	1.04894
353.90895	1.54006	1.04894
354.00895	1.54006	1.04894
354.10895	1.54007	1.04894
354.20895	1.54007	1.04894
354.30895	1.54007	1.04894
354.40895	1.54007	1.04894
354.50895	1.54008	1.04894
354.60895	1.54008	1.04895
354.70895	1.54008	1.04895
354.80895	1.54008	1.04895
354.90895	1.54008	1.04895
355.00895	1.54008	1.04895
355.10895	1.54008	1.04894
355.20895	1.54008	1.04895
355.30895	1.54008	1.04895
355.40895	1.54008	1.04895
355.50895	1.54009	1.04895
355.60895	1.54008	1.04895
355.70895	1.54008	1.04895
355.80895	1.54009	1.04895
355.90895	1.54009	1.04895
356.00895	1.54009	1.04895
356.10895	1.54009	1.04895
356.20895	1.5401	1.04895
356.30895	1.5401	1.04895
356.40895	1.5401	1.04895
356.50895	1.5401	1.04895
356.60895	1.5401	1.04894
356.70895	1.5401	1.04894
356.80895	1.54009	1.04894
356.90895	1.54009	1.04895
357.00895	1.5401	1.04895
357.10895	1.5401	1.04895
357.20895	1.5401	1.04895
357.30895	1.5401	1.04895
357.40895	1.54011	1.04895
357.50896	1.54011	1.04895
357.60895	1.54011	1.04895
357.70896	1.54011	1.04895
357.80895	1.54011	1.04894
357.90895	1.54012	1.04895
358.00896	1.54012	1.04895
358.10895	1.54012	1.04895
358.20896	1.54011	1.04894
358.30895	1.54011	1.04895
358.40896	1.54011	1.04894
358.50896	1.54011	1.04894
358.60896	1.54011	1.04895
358.70896	1.54011	1.04895
358.80895	1.54012	1.04895
358.90896	1.54012	1.04894
359.00896	1.54012	1.04894
359.10896	1.54012	1.04895
359.20896	1.54012	1.04895
359.30896	1.54012	1.04895
359.40896	1.54013	1.04895
359.50896	1.54013	1.04895
359.60896	1.54013	1.04895
359.70896	1.54013	1.04894
359.80896	1.54013	1.04895
359.90896	1.54013	1.04894
360.00896	1.54013	1.04894
360.10896	1.54013	1.04895
360.20896	1.54013	1.04895
360.30896	1.54013	1.04894
360.40896	1.52243	3.27685E-6
361.03482	1.5145	-1.03666E-6
361.13482	1.50912	-3.2769E-6
361.23482	1.505	3.89764E-7
361.33482	1.50165	3.27685E-6
361.43482	1.49883	3.23848E-6
361.53482	1.49637	-8.77812E-7
361.63482	1.49414	3.27685E-6
361.73482	1.49218	3.08841E-6
361.83482	1.49041	-1.58896E-6
361.93482	1.48877	-3.2769E-6
362.03482	1.48726	-3.24596E-6
362.13482	1.48586	-3.25768E-6
362.23482	1.48455	2.41941E-6
362.33482	1.48331	3.27685E-6
362.43483	1.48215	3.27685E-6
362.53483	1.48107	3.27685E-6
362.63483	1.48003	3.27685E-6
362.73483	1.47904	3.27685E-6
362.83483	1.47811	2.15388E-6
362.93483	1.47721	-3.17463E-6
363.03483	1.47633	3.09859E-6
363.13483	1.4755	3.27685E-6
363.23483	1.47471	-1.10232E-6
363.33483	1.47394	-3.21719E-6
363.43483	1.47318	1.12296E-6
363.53483	1.47246	2.0028E-6
363.63483	1.47176	1.8005E-6
363.73483	1.47107	3.27685E-6
363.83483	1.47042	6.89378E-7
363.93483	1.46977	-3.2769E-6
364.03483	1.46915	-2.98385E-6
364.13483	1.46854	-3.2341E-6
364.23483	1.46796	-3.25804E-6
364.33483	1.46738	-3.2769E-6
364.43483	1.46681	-3.2769E-6
364.53483	1.46627	-3.2644E-6
364.63483	1.46574	-3.08368E-6
364.73483	1.4652	-3.2769E-6
364.83483	1.4647	-3.2769E-6
364.93483	1.4642	-2.99536E-6
365.03483	1.46368	-2.48027E-6
365.13483	1.46319	-3.2769E-6
365.23483	1.46272	-2.73667E-6
365.33483	1.46226	-1.05834E-6
365.43483	1.46179	3.09876E-6
365.53483	1.46135	3.27685E-6
365.63483	1.4609	3.27685E-6
365.73483	1.46046	3.27685E-6
365.83483	1.46003	3.27685E-6
365.93483	1.45963	3.27685E-6
366.03483	1.45923	3.27685E-6
366.13483	1.45882	3.04807E-6
366.23483	1.45842	3.23914E-6
366.33483	1.45803	3.27685E-6
366.43483	1.45766	3.27685E-6
366.53483	1.45729	4.66031E-7
366.63483	1.45691	-5.47537E-7
366.73483	1.45654	1.46703E-6
366.83483	1.45619	-5.45103E-7
366.93483	1.45584	-2.16906E-6
367.03483	1.45548	-3.0639E-6
367.13483	1.45513	-3.2769E-6
367.23483	1.45478	1.22748E-6
367.33483	1.45443	3.27685E-6
367.43484	1.45409	3.27685E-6
367.53484	1.45375	3.27685E-6
367.63484	1.45343	3.27685E-6
367.73484	1.45312	9.40617E-7
367.83484	1.4528	-3.2769E-6
367.93484	1.45247	-3.2769E-6
368.03484	1.45215	-1.32247E-6
368.13484	1.45182	3.27685E-6
368.23484	1.45153	2.99651E-6
368.33484	1.45123	-2.29012E-6
368.43484	1.45091	-3.008E-6
368.53484	1.45062	-2.64024E-6
368.63484	1.45032	-2.10313E-6
368.73484	1.45003	-4.87015E-7
368.83484	1.44975	-1.83884E-6
368.93484	1.44946	-3.2769E-6
369.03484	1.44918	2.76149E-7
369.13484	1.4489	3.27685E-6
369.23484	1.44863	3.27685E-6
369.33484	1.44837	3.17749E-6
369.43484	1.44811	3.04985E-6
369.53484	1.44784	3.27685E-6
369.63484	1.44758	3.27685E-6
369.73484	1.44733	3.18967E-6
369.83484	1.44708	3.15164E-7
369.93484	1.44683	-2.30583E-6
370.03484	1.44657	-3.2769E-6
370.13484	1.4463	-3.2769E-6
370.23484	1.44605	-1.82563E-6
370.33484	1.4458	9.24644E-7
370.43484	1.44556	-3.26932E-6
370.53484	1.44532	-3.04344E-6
370.63484	1.44508	-3.26371E-6
370.73484	1.44484	-3.2769E-6
370.83484	1.44459	2.15467E-6
370.93484	1.44434	3.27685E-6
371.03484	1.44412	3.27685E-6
371.13484	1.44391	3.11008E-6
371.23484	1.4437	3.09153E-6
371.33484	1.44349	3.27685E-6
371.43484	1.44328	3.27685E-6
371.53484	1.44304	2.88167E-6
371.63484	1.44279	2.80853E-6
371.73484	1.44257	3.1639E-6
371.83484	1.44237	-5.15676E-7
371.93484	1.44217	-3.25914E-6
372.03484	1.44195	-3.2769E-6
372.13484	1.44172	1.05476E-6
372.23484	1.44148	3.27685E-6
372.33484	1.44127	3.27685E-6
372.43485	1.44107	3.27685E-6
372.53484	1.44084	3.27685E-6
372.63484	1.44064	3.27685E-6
372.73485	1.44044	3.27685E-6
372.83485	1.44024	3.14755E-6
372.93485	1.44005	2.2573E-6
373.03485	1.43984	3.27685E-6
373.13485	1.43965	3.24341E-6
373.23485	1.43946	-6.88598E-7
373.33485	1.43925	-2.84562E-6
373.43485	1.43905	1.69061E-6
373.53485	1.43885	-1.29191E-6
373.63485	1.43863	-2.29541E-6
373.73485	1.43839	3.22855E-6
373.83485	1.43818	6.45487E-7
373.93485	1.43796	-3.2769E-6
374.03485	1.43773	-1.90936E-6
374.13485	1.43752	3.03056E-6
374.23485	1.43732	3.52278E-7
374.33485	1.43713	-2.99583E-6
374.43485	1.43694	-3.24354E-6
374.53485	1.43676	-3.2769E-6
374.63485	1.43657	-3.2769E-6
374.73485	1.43639	-3.2769E-6
374.83485	1.4362	-3.27687E-6
374.93485	1.43602	-2.96839E-6
375.03485	1.43585	-3.27577E-6
375.13485	1.43566	-3.2769E-6
375.23485	1.43548	-3.2769E-6
375.33485	1.4353	-3.2769E-6
375.43485	1.43512	-2.5925E-6
375.53485	1.43493	2.98115E-6
375.63485	1.43475	3.27685E-6
375.73485	1.43459	3.27685E-6
