Time	E	j
17.40003	1.08763	1.27131E-6
17.50003	1.08816	1.29812E-6
17.60003	1.08866	1.28591E-6
17.70004	1.08917	1.29512E-6
17.80004	1.08964	1.2647E-6
17.90003	1.09009	1.29681E-6
18.00003	1.09054	1.26232E-6
18.10003	1.09097	1.28518E-6
18.20004	1.09138	1.29281E-6
18.30004	1.09177	1.31593E-6
18.40004	1.09216	1.45469E-6
18.50004	1.09256	1.54676E-6
18.60004	1.09286	1.63802E-6
18.70004	1.09321	1.55398E-6
18.80004	1.09346	1.45029E-6
18.90004	1.09386	1.38784E-6
19.00004	1.09414	1.45597E-6
19.10004	1.09439	1.46174E-6
19.20004	1.09474	1.53082E-6
19.30004	1.09496	1.5174E-6
19.40004	1.09524	1.4817E-6
19.50004	1.0956	1.39211E-6
19.60004	1.09582	1.3624E-6
19.70004	1.09606	1.31421E-6
19.80004	1.09635	1.40976E-6
19.90004	1.09655	1.39659E-6
20.00004	1.09674	1.37816E-6
20.10004	1.09707	1.31189E-6
20.20004	1.09729	1.32876E-6
20.30004	1.09745	1.28341E-6
20.40004	1.09765	1.24316E-6
20.50004	1.09794	1.16732E-6
20.60004	1.09812	1.19818E-6
20.70004	1.09826	1.24015E-6
20.80004	1.09847	1.24929E-6
20.90004	1.09874	1.24466E-6
21.00004	1.09891	1.23063E-6
21.10004	1.09903	1.31274E-6
21.20004	1.09917	1.35735E-6
21.30004	1.0994	1.36146E-6
21.40004	1.09961	1.35578E-6
21.50004	1.09973	1.43795E-6
21.60004	1.09984	1.44306E-6
21.70004	1.09999	1.56137E-6
21.80004	1.10023	1.59445E-6
21.90004	1.10041	1.67856E-6
22.00004	1.10052	1.72728E-6
22.10004	1.10061	1.80754E-6
22.20004	1.10072	1.75757E-6
22.30004	1.10088	1.83849E-6
22.40004	1.10106	1.88215E-6
22.50004	1.10121	1.91575E-6
22.60004	1.10131	1.92597E-6
22.70004	1.1014	1.8799E-6
22.80005	1.10151	1.8394E-6
22.90005	1.10167	1.73459E-6
23.00004	1.10186	1.68045E-6
23.10004	1.10201	1.69108E-6
23.20004	1.1021	1.71582E-6
23.30005	1.10218	1.71429E-6
23.40005	1.10227	1.69575E-6
23.50005	1.10237	1.66839E-6
23.60005	1.10252	1.67203E-6
23.70005	1.10266	1.70318E-6
23.80005	1.10278	1.65528E-6
23.90005	1.10287	1.67793E-6
24.00005	1.10294	1.73406E-6
24.10005	1.10301	1.70489E-6
24.20005	1.10309	1.80278E-6
24.30005	1.10321	1.77454E-6
24.40005	1.10333	1.79348E-6
24.50005	1.10347	1.68914E-6
24.60005	1.10358	1.69058E-6
24.70005	1.10366	1.6252E-6
24.80005	1.10372	1.68834E-6
24.90005	1.10379	1.72554E-6
25.00005	1.10385	1.75017E-6
25.10005	1.10392	1.77971E-6
25.20005	1.10401	1.77224E-6
25.30005	1.10412	1.74022E-6
25.40005	1.10424	1.70213E-6
25.50005	1.10433	1.66819E-6
25.60005	1.10441	1.69285E-6
25.70005	1.10446	1.73634E-6
25.80005	1.10451	1.77089E-6
25.90005	1.10455	1.81242E-6
26.00005	1.1046	1.87511E-6
26.10005	1.10465	1.84628E-6
26.20005	1.10471	1.78028E-6
26.30005	1.10478	1.74722E-6
26.40005	1.10486	1.89501E-6
26.50005	1.10494	2.04338E-6
26.60005	1.10481	-8.2108E-7
26.70005	1.10513	-2.9404E-6
26.80005	1.10526	-1.64388E-6
26.90005	1.10524	-2.27786E-7
27.00005	1.10528	-5.56537E-7
27.10005	1.10534	5.92241E-7
27.20005	1.10536	1.74613E-6
27.30005	1.10537	2.32682E-6
27.40005	1.10542	2.27598E-6
27.50005	1.10546	2.09176E-6
27.60005	1.10552	1.70742E-6
27.70005	1.1056	1.27312E-6
27.80005	1.10567	1.36674E-6
27.90006	1.10575	1.70384E-6
28.00006	1.10579	2.26924E-6
28.10005	1.10583	2.12266E-6
28.20005	1.1059	1.64089E-6
28.30005	1.10595	1.76619E-6
28.40006	1.10597	1.54444E-6
28.50006	1.10602	9.62759E-7
28.60006	1.10604	5.63556E-7
28.70006	1.10611	6.08268E-7
28.80006	1.10612	1.29106E-6
28.90006	1.10615	1.37222E-6
29.00006	1.10619	1.48038E-6
29.10006	1.10622	1.52967E-6
29.20006	1.10624	9.41982E-7
29.30006	1.10612	-2.33828E-6
29.40006	1.1063	-2.9404E-6
29.50006	1.10646	-2.9404E-6
29.60006	1.1065	-2.9404E-6
29.70006	1.10657	-2.9404E-6
29.80006	1.10663	-2.9404E-6
29.90006	1.10668	-2.91264E-6
30.00006	1.10673	-2.75237E-6
30.10006	1.10677	-2.59169E-6
30.20006	1.10681	-2.42405E-6
30.30006	1.10685	-2.18239E-6
30.40006	1.10688	-1.86996E-6
30.50006	1.10692	-1.61938E-6
30.60006	1.10696	-1.31042E-6
30.70006	1.107	-1.08831E-6
30.80006	1.10704	-8.44854E-7
30.90006	1.10707	-6.87409E-7
31.00006	1.1071	-4.97612E-7
31.10006	1.10711	-3.79078E-7
31.20006	1.10713	-3.08147E-7
31.30006	1.10715	-2.70799E-7
31.40006	1.10716	-1.75515E-7
31.50006	1.1072	-5.79768E-8
31.60006	1.10724	-4.23463E-8
31.70006	1.10728	1.30937E-7
31.80006	1.10733	1.78463E-7
31.90006	1.10736	2.22061E-7
32.00006	1.10741	2.57451E-7
32.10006	1.10744	3.28408E-7
32.20006	1.10748	3.34918E-7
32.30006	1.10751	5.303E-7
32.40006	1.10754	6.78856E-7
32.50006	1.10758	7.18935E-7
32.60007	1.10761	8.58086E-7
32.70006	1.10764	8.6367E-7
32.80006	1.10767	8.49108E-7
32.90006	1.10769	8.76376E-7
33.00006	1.10771	8.50096E-7
33.10007	1.10773	9.65801E-7
33.20006	1.10774	1.1025E-6
33.30007	1.10776	1.32081E-6
33.40006	1.10778	1.45152E-6
33.50007	1.1078	1.5678E-6
33.60007	1.10782	1.66441E-6
33.70006	1.10784	1.61699E-6
33.80007	1.10786	1.571E-6
33.90006	1.10789	1.47616E-6
34.00007	1.10791	1.66779E-6
34.10007	1.10795	1.68162E-6
34.20007	1.10798	1.98806E-6
34.30007	1.10801	2.00795E-6
34.40007	1.10803	1.98462E-6
34.50007	1.10806	1.88261E-6
34.60007	1.10809	1.715E-6
34.70007	1.10813	1.44949E-6
34.80007	1.10817	1.47763E-6
34.90007	1.10821	1.57738E-6
35.00007	1.10824	1.52371E-6
35.10007	1.10827	1.52702E-6
35.20007	1.1083	1.37672E-6
35.30007	1.10833	1.18854E-6
35.40007	1.10835	1.1677E-6
35.50007	1.10838	1.05656E-6
35.60007	1.1084	1.13252E-6
35.70007	1.10842	1.30591E-6
35.80007	1.10844	1.43762E-6
35.90007	1.10845	1.60309E-6
36.00007	1.10847	1.53242E-6
36.10007	1.10849	1.54225E-6
36.20007	1.1085	1.39281E-6
36.30007	1.10852	1.35166E-6
36.40007	1.10853	1.3203E-6
36.50007	1.10854	1.68014E-6
36.60007	1.10856	1.58045E-6
36.70007	1.10857	1.77996E-6
36.80007	1.10859	2.22916E-6
36.90007	1.10861	2.14989E-6
37.00007	1.10864	1.10327E-6
37.10007	1.10864	2.34244E-6
37.20007	1.10866	2.93994E-6
37.30007	1.10873	2.94031E-6
37.40007	1.10878	2.94031E-6
37.50007	1.10883	2.94031E-6
37.60007	1.10889	2.94031E-6
37.70008	1.10894	2.55628E-6
37.80007	1.10895	8.68215E-7
37.90007	1.10897	1.68911E-6
38.00007	1.109	2.0225E-6
38.10007	1.10902	2.32104E-6
38.20008	1.10905	2.93881E-6
38.30007	1.10907	-1.52146E-7
38.40008	1.10908	2.07359E-6
38.50007	1.10912	1.29114E-6
38.60008	1.10912	-5.96217E-7
38.70008	1.10914	1.08538E-6
38.80008	1.10914	2.62479E-6
38.90008	1.10918	1.69243E-6
39.00007	1.10915	2.94031E-6
39.10008	1.10917	2.83707E-6
39.20008	1.10919	2.90746E-6
39.30008	1.10922	2.84507E-6
39.40008	1.10931	-5.07875E-7
39.50008	1.10934	-2.50113E-6
39.60008	1.10932	-7.29894E-7
39.70008	1.10936	-8.91694E-7
39.80008	1.10929	1.88401E-6
39.90008	1.10932	2.31053E-6
40.00008	1.10936	1.347E-6
40.10008	1.10936	2.55457E-6
40.20008	1.10946	-1.53921E-6
40.30008	1.10948	-2.80114E-6
40.40008	1.10949	-2.32177E-6
40.50008	1.1095	-2.41205E-6
40.60008	1.10948	-9.9533E-7
40.70008	1.10945	2.62705E-6
40.80008	1.10947	9.85926E-7
40.90008	1.10951	2.92508E-6
41.00008	1.10956	-5.69279E-8
41.10008	1.10958	-1.27182E-6
41.20008	1.10956	-6.03284E-7
41.30008	1.10959	-1.32218E-6
41.40008	1.1096	-2.15563E-6
41.50008	1.10961	2.24666E-6
41.60008	1.10963	-2.06161E-6
41.70008	1.10964	2.89449E-7
41.80008	1.10968	5.6754E-7
41.90008	1.10968	-2.44771E-6
42.00008	1.10969	-2.48069E-6
42.10008	1.10971	6.84327E-7
42.20008	1.10972	-1.07563E-6
42.30008	1.10974	1.21305E-6
42.40008	1.10978	1.90134E-6
42.50008	1.10979	-1.4422E-6
42.60008	1.1098	1.48082E-6
42.70008	1.10982	-1.06231E-6
42.80009	1.10984	-2.82072E-6
42.90008	1.10984	-2.58645E-6
43.00008	1.10985	-2.50318E-6
43.10008	1.10985	-6.07375E-7
43.20008	1.10987	2.70737E-6
43.30009	1.10989	1.95035E-6
43.40008	1.10991	2.46871E-6
43.50009	1.10993	1.71808E-6
43.60008	1.10996	-1.95836E-6
43.70009	1.10997	-2.61209E-6
43.80009	1.10998	-2.7196E-6
43.90009	1.10998	-2.40928E-6
44.00009	1.10996	2.46409E-6
44.10008	1.11001	-1.94928E-6
44.20009	1.10998	1.97757E-6
44.30009	1.11004	-1.69279E-6
44.40009	1.11004	3.51473E-7
44.50009	1.11006	-2.24144E-6
44.60009	1.11004	1.36722E-7
44.70009	1.11005	-1.09084E-7
44.80009	1.11001	2.87808E-6
44.90009	1.11005	2.15213E-6
45.00009	1.11014	-1.74556E-6
45.10009	1.11013	-7.30622E-7
45.20009	1.11015	-2.07103E-6
45.30009	1.11015	-1.76923E-6
45.40009	1.11016	-9.99461E-7
45.50009	1.11014	7.01382E-7
45.60009	1.11015	8.72171E-7
45.70009	1.11013	2.04195E-6
45.80009	1.11016	2.10153E-6
45.90009	1.11023	-1.14563E-6
46.00009	1.1102	3.65648E-7
46.10009	1.11025	-2.08934E-6
46.20009	1.11027	-2.41127E-6
46.30009	1.11027	-2.18626E-6
46.40009	1.1102	1.70447E-6
46.50009	1.11023	2.88444E-6
46.60009	1.11029	-1.58203E-7
46.70009	1.11028	8.90428E-7
46.80009	1.11032	-1.22894E-6
46.90009	1.1103	-2.22004E-7
47.00009	1.11034	-2.85176E-6
47.10009	1.11034	-2.1807E-6
47.20009	1.11035	-2.85907E-6
47.30009	1.11031	2.34923E-7
47.40009	1.11031	1.25442E-6
47.50009	1.11033	2.47911E-6
47.60009	1.11036	2.04764E-6
47.70009	1.1104	-1.54942E-6
47.80009	1.11037	2.16609E-6
47.9001	1.11039	2.04199E-6
48.00009	1.11042	-4.41245E-7
48.10009	1.11041	8.64713E-7
48.20009	1.11043	2.74416E-6
48.30009	1.11044	2.07145E-6
48.4001	1.11047	1.00708E-6
48.50009	1.11048	1.86721E-6
48.6001	1.11049	-2.30478E-6
48.70009	1.11051	-1.54799E-6
48.8001	1.11049	-2.41958E-6
48.9001	1.1105	1.34886E-6
49.0001	1.11053	2.81632E-6
49.1001	1.11054	-1.79304E-6
49.20009	1.11056	2.34237E-6
49.3001	1.11057	-1.80994E-6
49.4001	1.11057	1.60592E-6
49.5001	1.11057	-1.95568E-6
49.6001	1.11057	1.21463E-6
49.7001	1.11058	-2.3754E-6
49.8001	1.1106	1.32159E-6
49.9001	1.11062	1.45502E-6
50.0001	1.11064	-4.79956E-7
50.1001	1.11064	2.18455E-6
50.2001	1.11065	-1.46067E-6
50.3001	1.11067	-1.44723E-6
50.4001	1.11066	-5.6596E-8
50.5001	1.11067	1.70168E-6
50.6001	1.11069	9.21687E-7
50.7001	1.11069	2.78855E-6
50.8001	1.11073	4.16204E-7
50.9001	1.11073	-3.15748E-7
51.0001	1.11074	3.31E-7
51.1001	1.11074	-1.23604E-6
51.2001	1.11076	-1.63578E-6
51.3001	1.11076	-2.92815E-6
51.4001	1.11074	-9.49796E-7
51.5001	1.11074	2.8872E-6
51.6001	1.11078	4.28761E-7
51.7001	1.11076	1.958E-6
51.8001	1.11078	2.00769E-6
51.9001	1.11082	-8.30377E-7
52.0001	1.11081	-9.50131E-7
52.1001	1.11082	-1.00615E-6
52.2001	1.11082	-2.54937E-6
52.3001	1.1108	2.09608E-6
52.4001	1.11081	1.95529E-6
52.5001	1.11084	2.51939E-7
52.6001	1.11082	2.23295E-6
52.7001	1.11083	1.18913E-6
52.8001	1.11087	4.7368E-7
52.9001	1.1109	-1.7455E-6
53.00011	1.11089	-2.54724E-6
53.1001	1.11088	-8.89653E-7
53.2001	1.11087	1.96724E-6
53.3001	1.11088	1.4694E-6
53.4001	1.11085	2.86976E-6
53.50011	1.11093	1.15795E-8
53.6001	1.11097	-2.63683E-6
53.70011	1.11097	-2.90722E-6
53.8001	1.11098	-2.31773E-6
53.90011	1.11096	-2.05439E-6
54.00011	1.11088	2.89591E-6
54.10011	1.11096	5.56211E-7
54.20011	1.11098	-2.13636E-7
54.3001	1.11099	-2.22096E-7
54.40011	1.11099	2.61497E-7
54.50011	1.111	-1.76125E-6
54.60011	1.111	-8.2763E-7
54.70011	1.11101	-1.16169E-6
54.80011	1.11099	-9.07084E-8
54.90011	1.11094	2.69355E-6
55.00011	1.11098	2.38859E-6
55.10011	1.11101	1.27404E-6
55.20011	1.11108	-1.58573E-6
55.30011	1.11106	-8.57073E-7
55.40011	1.11106	-5.06812E-7
55.50011	1.11109	-2.10947E-6
55.60011	1.11107	-8.08781E-7
55.70011	1.11105	1.65112E-6
55.80011	1.11108	1.61671E-7
55.90011	1.11107	2.77522E-6
56.00011	1.11112	4.14267E-7
56.10011	1.11115	-2.52432E-6
56.20011	1.11114	-2.85484E-6
56.30011	1.11115	-2.61194E-6
56.40011	1.11113	-2.39166E-6
56.50011	1.1111	2.51413E-6
56.60011	1.11112	5.50731E-7
56.70011	1.11115	2.59161E-6
56.80011	1.11117	-1.70949E-6
56.90011	1.11116	-3.4675E-7
57.00011	1.11118	-2.11869E-6
57.10011	1.11119	-1.78149E-6
57.20011	1.11119	-2.01338E-6
57.30011	1.11117	2.40835E-6
57.40011	1.1112	2.49893E-6
57.50011	1.11121	-1.50211E-6
57.60011	1.1112	5.15509E-7
57.70011	1.1112	5.55359E-7
57.80011	1.11122	-1.56603E-6
57.90011	1.11122	-2.34895E-6
58.00011	1.11122	-2.9404E-6
58.10012	1.11121	-7.97375E-8
58.20011	1.11125	2.90662E-6
58.30011	1.11124	2.35384E-6
58.40011	1.11127	2.89631E-6
58.50011	1.11128	3.99693E-7
58.60012	1.11127	-1.5689E-6
58.70011	1.11128	-1.719E-6
58.80012	1.11128	-2.1035E-6
58.90011	1.11127	-2.75919E-6
59.00012	1.11129	1.69725E-6
59.10012	1.11131	2.40635E-7
59.20012	1.11133	1.56153E-6
59.30012	1.11135	-7.07031E-7
59.40011	1.11134	-1.86682E-6
59.50012	1.11134	-2.8468E-6
59.60012	1.11134	-2.50326E-6
59.70012	1.11134	-2.89546E-6
59.80012	1.11135	1.56998E-6
59.90012	1.11136	2.70468E-6
60.00012	1.11137	9.91936E-7
60.10012	1.11138	2.49339E-6
60.20012	1.11139	1.54888E-6
60.30012	1.11139	-2.40212E-6
60.40012	1.11139	-2.10689E-6
60.50012	1.11139	-2.86152E-6
60.60012	1.11138	7.31801E-7
60.70012	1.1114	2.91638E-6
60.80012	1.11143	6.73611E-7
60.90012	1.11143	2.33388E-6
61.00012	1.11146	-2.47887E-7
61.10012	1.11145	-2.79584E-6
61.20012	1.11144	-2.93314E-6
61.30012	1.11143	-1.3356E-6
61.40012	1.11144	-2.30573E-6
61.50012	1.11143	2.76652E-6
61.60012	1.11145	1.83794E-6
61.70012	1.11146	2.91401E-6
61.80012	1.1115	7.02436E-7
61.90012	1.1115	-2.41312E-6
62.00012	1.1115	-1.29727E-6
62.10012	1.1115	-1.07E-6
62.20012	1.11151	-2.42196E-6
62.30012	1.1115	5.25952E-7
62.40012	1.1115	2.69747E-6
62.50012	1.11153	-1.04298E-6
62.60012	1.11151	1.77025E-6
62.70012	1.11154	1.53516E-6
62.80012	1.11153	-7.39605E-7
62.90012	1.11154	-1.48878E-6
63.00012	1.11154	-2.16376E-6
63.10012	1.11155	-2.30716E-6
63.20012	1.11153	2.38971E-6
63.30012	1.11156	1.36765E-6
63.40012	1.11155	2.68776E-6
63.50012	1.11159	2.28991E-7
63.60012	1.1116	-2.64654E-6
63.70012	1.11159	-2.53255E-6
63.80012	1.11158	1.53161E-7
63.90012	1.11159	-1.74998E-6
64.00013	1.11156	1.79119E-6
64.10013	1.11158	1.96643E-6
64.20012	1.1116	1.85422E-6
64.30012	1.11162	-7.16517E-7
64.40013	1.11161	-1.05714E-6
64.50013	1.11163	-2.50558E-6
64.60013	1.11163	-2.63522E-6
64.70012	1.11163	-2.66369E-6
64.80012	1.11159	1.13272E-6
64.90013	1.11161	2.35698E-6
65.00013	1.11162	1.95938E-6
65.10013	1.11162	2.79824E-6
65.20012	1.11166	1.39777E-6
65.30013	1.11169	-1.68468E-6
65.40013	1.1117	-2.04325E-6
65.50013	1.11168	-2.8645E-6
65.60013	1.11165	2.56014E-7
65.70012	1.11161	2.89004E-6
65.80013	1.11166	1.96024E-6
65.90013	1.11166	2.35241E-6
66.00013	1.1117	-6.23685E-7
66.10013	1.11171	-2.88663E-6
66.20013	1.11169	6.44617E-7
66.30013	1.11169	1.55583E-6
66.40013	1.11169	9.88726E-7
66.50013	1.11166	2.64887E-6
66.60013	1.1117	8.04282E-7
66.70013	1.11171	-5.30624E-7
66.80013	1.11172	1.01625E-7
66.90013	1.1117	1.73336E-6
67.00013	1.11176	-1.99464E-6
67.10013	1.11176	-1.89065E-6
67.20013	1.11177	-2.38347E-6
67.30013	1.11173	-1.52234E-7
67.40013	1.11171	1.6623E-6
67.50013	1.11173	1.42437E-6
67.60013	1.11174	5.96678E-7
67.70013	1.11179	-1.92511E-6
67.80013	1.1118	-2.54198E-6
67.90013	1.11179	-2.76355E-6
68.00014	1.11179	-2.04327E-6
68.10013	1.11177	-8.80353E-7
68.20013	1.11173	2.14492E-6
68.30013	1.11179	-8.50178E-7
68.40014	1.11179	8.86719E-7
68.50014	1.11179	-4.20793E-7
68.60013	1.11183	-2.60354E-6
68.70013	1.11182	-1.22318E-6
68.80013	1.11183	-1.39128E-6
68.90014	1.11183	-1.80656E-6
69.00014	1.11176	2.04959E-6
69.10013	1.1118	1.09619E-6
69.20013	1.1118	1.25256E-6
69.30014	1.11185	-5.00397E-7
69.40014	1.11183	2.09192E-7
69.50014	1.11187	-2.35827E-6
69.60013	1.11183	-4.61353E-7
69.70013	1.11186	-2.87865E-6
69.80014	1.1118	1.71966E-6
69.90014	1.11181	2.20396E-6
70.00014	1.11181	2.64807E-6
70.10013	1.11182	2.83486E-6
70.20014	1.11189	-2.10711E-6
70.30014	1.1119	-2.65032E-6
70.40014	1.11188	-1.44319E-6
70.50014	1.11185	4.62552E-7
70.60013	1.11187	-8.99054E-7
70.70014	1.11186	1.81132E-6
70.80014	1.1119	-1.76219E-6
70.90014	1.11188	-5.12827E-7
71.00014	1.11186	1.76922E-6
71.10014	1.11191	-1.65888E-6
71.20014	1.1119	-1.18804E-6
71.30014	1.11191	-2.05991E-6
71.40014	1.11189	-1.58511E-6
71.50014	1.11186	2.79576E-6
71.60014	1.11191	-1.55171E-7
71.70014	1.1119	-1.33591E-7
71.80014	1.11192	-9.20981E-7
71.90014	1.11194	-2.34408E-6
72.00014	1.11194	-2.61191E-6
72.10014	1.11193	-2.6514E-6
72.20014	1.11193	-2.30647E-6
72.30014	1.11189	1.67325E-6
72.40014	1.11192	2.79289E-6
72.50014	1.11193	-3.03771E-7
72.60014	1.11193	2.16425E-6
72.70014	1.11196	-1.89524E-6
72.80014	1.11195	-1.10282E-6
72.90014	1.11195	-2.52174E-6
73.00014	1.11195	-2.11469E-6
73.10014	1.11193	-1.0961E-6
73.20014	1.11194	1.97384E-6
73.30015	1.11194	1.15838E-6
73.40014	1.11196	2.26758E-6
73.50014	1.11196	1.64288E-6
73.60014	1.11198	-8.99694E-7
73.70014	1.11198	-1.85827E-6
73.80015	1.11198	-1.86875E-6
73.90014	1.11197	-1.59411E-6
74.00014	1.11198	2.93908E-6
74.10014	1.11198	1.90007E-6
74.20015	1.11199	1.59981E-6
74.30015	1.112	1.53841E-6
74.40014	1.112	3.38506E-7
74.50014	1.11201	-2.62485E-6
74.60015	1.112	-2.8574E-6
74.70015	1.112	-2.52539E-6
74.80015	1.11199	1.07869E-6
74.90014	1.11201	2.49327E-6
75.00014	1.11201	2.29575E-6
75.10015	1.11206	2.77977E-6
75.20015	1.11205	-1.01933E-6
75.30015	1.11204	-2.85217E-6
75.40014	1.11203	-1.00561E-6
75.50015	1.11204	-1.52076E-6
75.60015	1.11203	-1.89623E-6
75.70015	1.11204	2.30925E-6
75.80015	1.11206	1.46534E-6
75.90014	1.11207	2.45308E-6
76.00015	1.11207	-9.54182E-7
76.10015	1.11207	-2.06491E-6
76.20015	1.11206	-2.38083E-6
76.30015	1.11207	-7.53401E-7
76.40015	1.11206	-1.68208E-6
76.50015	1.11209	2.88546E-6
76.60015	1.11209	-2.15572E-7
76.70015	1.11209	-1.37121E-6
76.80015	1.1121	4.79438E-7
76.90015	1.1121	2.40697E-7
77.00015	1.11208	-2.23328E-6
77.10015	1.1121	-1.83977E-7
77.20015	1.11209	-2.46174E-6
77.30015	1.11209	1.64085E-6
77.40015	1.1121	2.43894E-6
77.50015	1.11212	2.85785E-6
77.60015	1.11213	2.77952E-6
77.70016	1.11215	1.88577E-6
77.80015	1.11215	-2.7348E-6
77.90015	1.11214	-2.58248E-6
78.00015	1.11214	-2.90127E-6
78.10015	1.11213	-2.80499E-6
78.20016	1.11213	1.77081E-6
78.30015	1.11214	5.41525E-7
78.40015	1.11214	2.33749E-6
78.50015	1.11215	2.01659E-6
78.60016	1.11216	9.36718E-7
78.70016	1.11216	-2.13866E-6
78.80015	1.11216	4.24579E-7
78.90015	1.11215	-1.97839E-6
79.00015	1.11216	1.60854E-6
79.10016	1.11217	1.32783E-6
79.20016	1.11217	-2.36686E-6
79.30015	1.11216	6.72631E-7
79.40015	1.11217	-1.86819E-6
79.50016	1.11217	-1.37E-6
79.60016	1.11217	8.53021E-7
79.70016	1.11218	5.58883E-7
79.80015	1.11218	1.84266E-6
79.90015	1.1122	6.45815E-7
80.00016	1.1122	-1.10996E-7
80.10016	1.11219	4.43666E-7
80.20016	1.1122	-6.57673E-8
80.30015	1.1122	-2.22308E-6
80.40016	1.11219	-2.67423E-6
80.50016	1.11219	-2.41317E-6
80.60016	1.11219	5.81468E-7
80.70016	1.11219	2.44527E-6
80.80015	1.11219	2.05744E-6
80.90016	1.1122	2.77043E-6
81.00016	1.11222	7.14842E-7
81.10016	1.11223	1.13373E-6
81.20016	1.11223	-5.79966E-7
81.30016	1.11222	-2.42135E-6
81.40016	1.11222	-2.72463E-6
81.50016	1.11221	1.32707E-6
81.60016	1.11223	1.9034E-6
81.70016	1.11223	2.71661E-6
81.80016	1.11225	1.58792E-6
81.90016	1.11225	-1.59864E-6
82.00016	1.11227	-2.93072E-6
82.10016	1.11225	-2.44295E-6
82.20016	1.11226	-2.69333E-6
82.30016	1.11224	-1.04543E-6
82.40016	1.11224	2.35414E-6
82.50016	1.11225	2.74913E-6
82.60016	1.11227	1.86736E-6
82.70016	1.11228	5.46374E-7
82.80016	1.11228	8.70854E-8
82.90016	1.11228	-3.63881E-7
83.00016	1.11228	-1.97348E-6
83.10016	1.11228	-1.25837E-6
83.20016	1.11228	1.89679E-6
83.30016	1.11228	-4.22843E-7
83.40016	1.11228	2.79928E-6
83.50017	1.11231	-1.31732E-6
83.60016	1.1123	-1.1405E-6
83.70016	1.11229	-1.60628E-6
83.80016	1.1123	-1.54955E-6
83.90016	1.11229	-2.58179E-6
84.00017	1.11228	2.48345E-6
84.10016	1.11229	2.77225E-6
84.20016	1.1123	2.47225E-6
84.30016	1.11232	2.14723E-6
84.40017	1.11233	-1.89691E-6
84.50017	1.11234	-2.79283E-6
84.60016	1.11232	-1.79974E-6
84.70016	1.11232	-2.59176E-6
84.80017	1.1123	1.52798E-6
84.90017	1.11232	2.23251E-6
85.00017	1.11232	1.54046E-6
85.10016	1.11232	2.7273E-6
85.20016	1.11234	1.44948E-6
85.30017	1.11234	-1.5746E-6
85.40017	1.11235	-1.09739E-6
85.50017	1.11235	-1.66734E-6
85.60016	1.11234	-1.8851E-6
85.70017	1.11233	2.16774E-6
85.80017	1.11234	-8.39967E-7
85.90017	1.11234	2.54472E-6
