Time	E	j
17.70004	1.21349	8.7152E-7
17.80004	1.21359	1.00727E-6
17.90003	1.21372	1.0512E-6
18.00003	1.21385	1.04309E-6
18.10003	1.21396	1.48489E-6
18.20004	1.21408	1.65902E-6
18.30004	1.21417	1.73737E-6
18.40004	1.21429	1.70271E-6
18.50004	1.21442	3.29001E-6
18.60004	1.21457	3.73795E-6
18.70004	1.21469	3.73795E-6
18.80004	1.2148	3.73795E-6
18.90004	1.21494	3.73795E-6
19.00004	1.21513	3.73795E-6
19.10004	1.21529	3.73795E-6
19.20004	1.21541	3.73795E-6
19.30004	1.21554	3.73795E-6
19.40004	1.21569	3.73795E-6
19.50004	1.21587	3.73795E-6
19.60004	1.21605	3.73795E-6
19.70004	1.2162	3.73795E-6
19.80004	1.21632	3.73795E-6
19.90004	1.21643	3.73795E-6
20.00004	1.21658	3.73795E-6
20.10004	1.21674	3.42777E-6
20.20004	1.21688	1.63908E-6
20.30004	1.21703	1.60372E-6
20.40004	1.21715	3.37214E-6
20.50004	1.21727	3.67012E-6
20.60004	1.21743	3.7314E-6
20.70004	1.21761	3.73795E-6
20.80004	1.21776	3.73795E-6
20.90004	1.21789	3.73795E-6
21.00004	1.21801	3.73795E-6
21.10004	1.21815	3.73795E-6
21.20004	1.21834	3.73795E-6
21.30004	1.21851	3.73795E-6
21.40004	1.21864	3.73795E-6
21.50004	1.21873	3.73795E-6
21.60004	1.21884	3.73795E-6
21.70004	1.21898	3.73795E-6
21.80004	1.21914	3.73795E-6
21.90004	1.21928	3.73795E-6
22.00004	1.21941	3.69292E-6
22.10004	1.21953	3.46986E-6
22.20004	1.21963	3.73795E-6
22.30004	1.21977	3.73795E-6
22.40004	1.21993	3.73795E-6
22.50004	1.22009	3.73795E-6
22.60004	1.22021	3.73795E-6
22.70004	1.22035	3.73795E-6
22.80005	1.2205	3.73795E-6
22.90005	1.22067	3.73795E-6
23.00004	1.2208	3.66965E-6
23.10004	1.22095	3.73795E-6
23.20004	1.22109	3.73795E-6
23.30005	1.22118	3.73795E-6
23.40005	1.22127	3.73795E-6
23.50005	1.22142	3.73795E-6
23.60005	1.22162	3.73795E-6
23.70005	1.2218	3.73795E-6
23.80005	1.22192	3.73795E-6
23.90005	1.22207	3.37465E-6
24.00005	1.22212	3.73678E-6
24.10005	1.22226	3.73795E-6
24.20005	1.22244	3.73795E-6
24.30005	1.22262	3.73795E-6
24.40005	1.22273	3.73795E-6
24.50005	1.22283	3.73795E-6
24.60005	1.22297	3.73795E-6
24.70005	1.22315	3.73795E-6
24.80005	1.22333	3.64722E-6
24.90005	1.22347	3.58703E-6
25.00005	1.22357	3.73795E-6
25.10005	1.22367	3.73795E-6
25.20005	1.22379	3.73795E-6
25.30005	1.22395	3.73795E-6
25.40005	1.22414	3.73795E-6
25.50005	1.22428	3.73795E-6
25.60005	1.22439	3.65133E-6
25.70005	1.22453	3.01961E-6
25.80005	1.22462	3.30508E-6
25.90005	1.22477	3.73795E-6
26.00005	1.22492	3.73795E-6
26.10005	1.22504	3.73795E-6
26.20005	1.22515	3.73795E-6
26.30005	1.22524	3.73795E-6
26.40005	1.22535	3.73795E-6
26.50005	1.22546	3.73795E-6
26.60005	1.22562	3.48879E-6
26.70005	1.22582	2.7804E-6
26.80005	1.22596	3.09861E-6
26.90005	1.22607	2.5594E-6
27.00005	1.22614	2.37953E-6
27.10005	1.22622	2.3442E-6
27.20005	1.22632	2.98023E-6
27.30005	1.22647	2.54625E-6
27.40005	1.22662	1.42827E-6
27.50005	1.22675	-3.54405E-7
27.60005	1.22687	-1.1881E-6
27.70005	1.22694	1.07594E-6
27.80005	1.22702	1.70294E-6
27.90006	1.22711	2.23231E-6
28.00006	1.22722	3.25043E-6
28.10005	1.2274	3.72276E-6
28.20005	1.22753	3.69866E-6
28.30005	1.22765	3.406E-6
28.40006	1.22778	2.43716E-6
28.50006	1.22791	6.18342E-7
28.60006	1.22801	1.86578E-6
28.70006	1.22814	1.54388E-6
28.80006	1.22829	2.00678E-6
28.90006	1.22838	3.28112E-6
29.00006	1.22841	3.73795E-6
29.10006	1.22852	3.73795E-6
29.20006	1.22864	3.73795E-6
29.30006	1.22879	3.73795E-6
29.40006	1.22896	3.73795E-6
29.50006	1.22909	3.73795E-6
29.60006	1.22916	3.73795E-6
29.70006	1.22924	3.73795E-6
29.80006	1.22936	3.73795E-6
29.90006	1.22951	3.73795E-6
30.00006	1.22964	3.70778E-6
30.10006	1.22978	3.057E-6
30.20006	1.22992	1.13293E-6
30.30006	1.23003	-1.21883E-6
30.40006	1.23011	-5.9724E-8
30.50006	1.23021	3.57892E-7
30.60006	1.23034	-4.72044E-7
30.70006	1.23041	-1.80554E-7
30.80006	1.23048	1.26544E-6
30.90006	1.23063	-8.00756E-8
31.00006	1.23073	-1.33434E-6
31.10006	1.23084	-1.79525E-6
31.20006	1.23089	1.88895E-6
31.30006	1.23103	-3.60944E-6
31.40006	1.23109	-3.59875E-6
31.50006	1.23116	-3.69628E-6
31.60006	1.23122	1.43249E-6
31.70006	1.23143	3.73795E-6
31.80006	1.23156	3.73795E-6
31.90006	1.23169	3.73795E-6
32.00006	1.23181	3.73795E-6
32.10006	1.23193	2.46464E-6
32.20006	1.23203	2.04077E-6
32.30006	1.23215	2.49214E-6
32.40006	1.23225	6.41074E-7
32.50006	1.23234	2.37655E-6
32.60007	1.23239	3.73795E-6
32.70006	1.23251	2.35941E-6
32.80006	1.23266	-1.45485E-6
32.90006	1.23267	1.62298E-6
33.00006	1.23274	2.41136E-6
33.10007	1.23286	-2.12232E-6
33.20006	1.23295	1.30157E-6
33.30007	1.23306	-2.2495E-6
33.40006	1.23314	3.65779E-7
33.50007	1.23324	2.91685E-6
33.60007	1.2333	3.33274E-6
33.70006	1.23346	3.73795E-6
33.80007	1.2336	3.54941E-6
33.90006	1.23381	3.15213E-6
34.00007	1.23388	-2.41227E-6
34.10007	1.23394	3.06747E-6
34.20007	1.23406	-7.18405E-7
34.30007	1.2341	-3.66244E-6
34.40007	1.23414	-5.72237E-7
34.50007	1.23416	3.63626E-6
34.60007	1.2343	2.88816E-6
34.70007	1.2345	3.64082E-6
34.80007	1.23461	-1.93725E-6
34.90007	1.23465	-2.86408E-6
35.00007	1.23474	-2.02871E-6
35.10007	1.23481	-1.36382E-6
35.20007	1.23488	-4.81064E-7
35.30007	1.23492	3.51306E-6
35.40007	1.23507	3.66564E-6
35.50007	1.23524	-2.00496E-6
35.60007	1.23531	-2.16765E-6
35.70007	1.23541	-3.10762E-6
35.80007	1.2355	-3.21976E-6
35.90007	1.23556	-3.27671E-6
36.00007	1.2356	2.66184E-6
36.10007	1.23572	8.36377E-7
36.20007	1.23579	3.44398E-6
36.30007	1.23594	3.73608E-6
36.40007	1.23606	3.34712E-6
36.50007	1.23616	2.09674E-6
36.60007	1.23626	3.09688E-6
36.70007	1.23636	-2.36313E-6
36.80007	1.23643	-3.01374E-6
36.90007	1.23649	-3.44767E-6
37.00007	1.23654	-2.74124E-7
37.10007	1.23662	2.68093E-7
37.20007	1.23668	2.47917E-6
37.30007	1.23682	3.54356E-6
37.40007	1.23693	3.555E-6
37.50007	1.23704	3.01249E-7
37.60007	1.23711	2.44657E-6
37.70008	1.23721	2.02915E-6
37.80007	1.23725	3.69626E-6
37.90007	1.23742	2.91471E-6
38.00007	1.23752	1.2469E-7
38.10007	1.2376	8.48671E-7
38.20008	1.23765	-3.05234E-6
38.30007	1.23774	2.57872E-6
38.40008	1.23781	-3.03565E-6
38.50007	1.23789	2.85666E-6
38.60008	1.23796	2.99534E-6
38.70008	1.23804	3.36505E-6
38.80008	1.23815	4.53411E-7
38.90008	1.23826	1.50121E-6
39.00007	1.23834	-2.67928E-6
39.10008	1.23841	6.55441E-7
39.20008	1.23851	1.69115E-6
39.30008	1.23862	3.60766E-6
39.40008	1.23872	3.02689E-6
39.50008	1.23881	3.67751E-6
39.60008	1.23894	1.71715E-6
39.70008	1.23901	8.71713E-7
39.80008	1.23909	-1.37828E-6
39.90008	1.23914	-4.46687E-7
40.00008	1.23921	-1.71561E-6
40.10008	1.23927	4.60512E-7
40.20008	1.23934	-1.348E-6
40.30008	1.23941	-1.0806E-6
40.40008	1.23951	1.97581E-6
40.50008	1.23958	3.01092E-6
40.60008	1.23969	2.41303E-6
40.70008	1.23978	-2.76344E-6
40.80008	1.23985	2.56549E-6
40.90008	1.23994	-3.53584E-6
41.00008	1.24	-1.401E-6
41.10008	1.24007	-3.24999E-6
41.20008	1.24016	-3.3823E-7
41.30008	1.24024	1.56393E-6
41.40008	1.24034	2.01659E-6
41.50008	1.24043	-7.42648E-7
41.60008	1.24047	-3.68092E-6
41.70008	1.24053	-4.44535E-7
41.80008	1.24061	-1.13441E-6
41.90008	1.24068	-9.37112E-7
42.00008	1.24075	2.62255E-6
42.10008	1.24085	4.93024E-7
42.20008	1.24095	2.68189E-6
42.30008	1.24103	-2.36298E-6
42.40008	1.24107	2.13848E-6
42.50008	1.24116	-1.69314E-6
42.60008	1.24123	1.31844E-6
42.70008	1.24132	-3.37397E-6
42.80009	1.24136	2.64025E-6
42.90008	1.24149	3.50566E-6
43.00008	1.2416	3.09034E-6
43.10008	1.2417	1.35696E-6
43.20008	1.24172	-2.46345E-6
43.30009	1.24183	2.12416E-6
43.40008	1.24187	-2.67449E-6
43.50009	1.24195	9.02267E-7
43.60008	1.24203	-3.28089E-6
43.70009	1.24213	-2.15151E-6
43.80009	1.24221	2.24151E-6
43.90009	1.24235	1.06024E-6
44.00009	1.24244	-1.31572E-6
44.10008	1.24253	-6.83609E-7
44.20009	1.24265	8.40888E-7
44.30009	1.24268	-3.73806E-6
44.40009	1.24276	-2.85492E-6
44.50009	1.24285	2.41108E-6
44.60009	1.24299	1.1463E-6
44.70009	1.24312	2.43468E-6
44.80009	1.24318	-3.04402E-6
44.90009	1.24323	1.24566E-6
45.00009	1.24326	-2.9207E-6
45.10009	1.24334	1.22924E-6
45.20009	1.24338	-3.7365E-6
45.30009	1.24343	-2.85586E-6
45.40009	1.24356	3.45206E-6
45.50009	1.2437	-2.40534E-6
45.60009	1.24372	1.67468E-6
45.70009	1.2438	-1.31916E-6
45.80009	1.24388	9.73068E-7
45.90009	1.24385	-1.32852E-6
46.00009	1.24391	1.87983E-6
46.10009	1.24397	1.42509E-6
46.20009	1.24404	1.00256E-6
46.30009	1.24412	2.52472E-6
46.40009	1.24423	2.49086E-6
46.50009	1.24429	2.44795E-6
46.60009	1.24436	-2.62146E-6
46.70009	1.24441	-9.9595E-7
46.80009	1.24447	-3.20327E-6
46.90009	1.24452	1.24375E-6
47.00009	1.24458	9.21124E-7
47.10009	1.24464	2.53099E-6
47.20009	1.24475	3.4021E-6
47.30009	1.2448	-2.28309E-6
47.40009	1.24482	-3.09028E-6
47.50009	1.24483	-2.90457E-6
47.60009	1.24492	2.95366E-6
47.70009	1.24501	3.03429E-6
47.80009	1.24511	3.63427E-6
47.9001	1.2452	3.30779E-6
48.00009	1.2453	-7.95268E-8
48.10009	1.24536	2.17641E-6
48.20009	1.24538	-1.99856E-6
48.30009	1.24552	2.23748E-6
48.4001	1.24558	-2.9566E-6
48.50009	1.24564	-1.38386E-6
48.6001	1.24569	-3.16084E-6
48.70009	1.24576	2.15193E-6
48.8001	1.24585	3.57872E-6
48.9001	1.24594	2.25784E-6
49.0001	1.24601	7.42383E-7
49.1001	1.24605	1.06605E-6
49.20009	1.24614	1.43482E-6
49.3001	1.2462	1.70415E-6
49.4001	1.24626	2.94326E-6
49.5001	1.24635	3.72867E-6
49.6001	1.24642	2.89603E-6
49.7001	1.24652	3.55318E-6
49.8001	1.24656	-2.04685E-6
49.9001	1.24659	-2.03287E-7
50.0001	1.24664	-2.93317E-6
50.1001	1.2467	-2.778E-6
50.2001	1.24676	-2.7492E-6
50.3001	1.24679	1.32722E-6
50.4001	1.24682	3.59881E-6
50.5001	1.24694	-1.83125E-7
50.6001	1.24696	2.22544E-6
50.7001	1.247	-4.90979E-7
50.8001	1.24706	2.27159E-6
50.9001	1.24713	-2.81801E-6
51.0001	1.24714	-2.91422E-7
51.1001	1.2472	-2.60315E-6
51.2001	1.24721	2.89125E-6
51.3001	1.24731	3.45387E-6
51.4001	1.24741	1.03436E-6
51.5001	1.24744	7.18957E-7
51.6001	1.24748	-8.90039E-7
51.7001	1.24754	-4.75704E-7
51.8001	1.24755	-3.32117E-6
51.9001	1.24757	-3.58149E-6
52.0001	1.24761	-1.9494E-6
52.1001	1.24764	1.39323E-6
52.2001	1.24765	3.2597E-6
52.3001	1.24783	-2.39495E-6
52.4001	1.24785	-1.03279E-6
52.5001	1.24787	-6.88519E-7
52.6001	1.24792	-6.12738E-8
52.7001	1.24801	-3.28042E-6
52.8001	1.24799	-1.26469E-7
52.9001	1.24803	2.52877E-6
53.00011	1.24811	1.65131E-6
53.1001	1.24821	2.38273E-6
53.2001	1.24827	1.29183E-7
53.3001	1.24836	1.20335E-8
53.4001	1.24842	-2.89815E-6
53.50011	1.24846	-3.5118E-6
53.6001	1.24846	-2.10022E-6
53.70011	1.24843	2.60961E-6
53.8001	1.24852	3.8564E-7
53.90011	1.24851	3.68225E-6
54.00011	1.24864	-1.60001E-7
54.10011	1.24869	-7.12329E-7
54.20011	1.24876	-1.39474E-6
54.3001	1.24875	1.40153E-6
54.40011	1.24884	-3.42862E-6
54.50011	1.24879	4.69701E-7
54.60011	1.24892	1.61421E-6
54.70011	1.24897	1.65412E-6
54.80011	1.24909	-1.20273E-6
54.90011	1.24912	4.86905E-7
55.00011	1.24919	-3.36415E-6
55.10011	1.2492	-1.91687E-6
55.20011	1.24921	2.56094E-7
55.30011	1.24923	1.4043E-6
55.40011	1.24922	3.73389E-6
55.50011	1.24932	2.87089E-6
55.60011	1.24941	1.12733E-6
55.70011	1.24947	-2.18821E-6
55.80011	1.24951	-2.51758E-6
55.90011	1.2495	-3.29657E-7
56.00011	1.24951	6.1502E-7
56.10011	1.24955	2.8282E-6
56.20011	1.24972	3.04284E-6
56.30011	1.24979	1.23041E-6
56.40011	1.24986	3.31174E-6
56.50011	1.24993	-2.10724E-6
56.60011	1.24989	1.22812E-6
56.70011	1.24995	1.97431E-6
56.80011	1.25001	1.77059E-6
56.90011	1.25009	-3.07792E-6
57.00011	1.2501	-6.29484E-7
57.10011	1.25011	4.81713E-7
57.20011	1.25018	-1.49621E-6
57.30011	1.25019	-1.30677E-7
57.40011	1.25028	-3.23997E-6
57.50011	1.25025	-1.39266E-8
57.60011	1.25031	-9.59942E-7
57.70011	1.25034	-4.79062E-7
57.80011	1.25034	1.43494E-6
57.90011	1.25045	3.7361E-6
58.00011	1.25055	5.29516E-7
58.10012	1.25059	-1.99096E-7
58.20011	1.25064	1.09392E-6
58.30011	1.25069	3.81244E-7
58.40011	1.25073	-1.18663E-7
58.50011	1.25079	-3.28669E-6
58.60012	1.25082	-3.4886E-6
58.70011	1.25087	-1.46545E-6
58.80012	1.25084	2.8621E-6
58.90011	1.25089	3.31362E-6
59.00012	1.25103	-2.4531E-6
59.10012	1.25101	-5.50825E-8
59.20012	1.25107	-2.53053E-6
59.30012	1.25101	1.70226E-6
59.40011	1.25105	1.06037E-6
59.50012	1.25108	8.04972E-7
59.60012	1.2511	3.4365E-6
59.70012	1.25125	6.08491E-7
59.80012	1.2513	-3.71814E-6
59.90012	1.25132	-1.0949E-6
60.00012	1.25137	1.32055E-6
60.10012	1.2514	-2.6444E-6
60.20012	1.25145	1.14641E-7
60.30012	1.25149	7.04442E-7
60.40012	1.25152	3.73795E-6
60.50012	1.25163	3.33898E-6
60.60012	1.2517	7.53631E-7
60.70012	1.25176	-1.15635E-6
60.80012	1.25179	-8.72725E-7
60.90012	1.25184	-1.40118E-6
61.00012	1.25177	3.3843E-6
61.10012	1.25183	3.69776E-6
61.20012	1.25197	2.98544E-6
61.30012	1.25204	-6.44903E-7
61.40012	1.25215	3.59599E-6
61.50012	1.25222	-2.83496E-6
61.60012	1.25219	-1.51106E-6
61.70012	1.25224	-2.00261E-7
61.80012	1.25228	-4.92098E-7
61.90012	1.25231	-8.59736E-7
62.00012	1.25234	2.03175E-7
62.10012	1.25239	-2.68207E-6
62.20012	1.2524	-1.78729E-6
62.30012	1.25245	-2.77107E-6
62.40012	1.25243	6.14851E-7
62.50012	1.25251	1.00745E-6
62.60012	1.25256	1.93796E-7
62.70012	1.25261	-1.48127E-7
62.80012	1.25262	1.23521E-6
62.90012	1.25264	2.86318E-6
63.00012	1.25271	2.01165E-6
63.10012	1.25278	2.25176E-6
63.20012	1.25285	-3.17553E-6
63.30012	1.25282	2.23191E-6
63.40012	1.25291	2.87524E-8
63.50012	1.25296	8.57423E-7
63.60012	1.25303	3.63514E-6
63.70012	1.25309	3.73795E-6
63.80012	1.25314	3.62461E-6
63.90012	1.25322	2.49658E-6
64.00013	1.25332	-2.86507E-6
64.10013	1.25331	-3.71313E-6
64.20012	1.25333	-2.77098E-6
64.30012	1.25337	-2.20601E-6
64.40013	1.25337	-2.91846E-6
64.50013	1.25328	3.72021E-6
64.60013	1.25338	2.03059E-6
64.70012	1.25342	3.22187E-6
64.80012	1.25355	-1.38722E-6
64.90013	1.2535	5.42094E-7
65.00013	1.25353	-1.10787E-6
65.10013	1.25353	9.51938E-7
65.20012	1.25354	1.76047E-6
65.30013	1.25357	1.32743E-6
65.40013	1.25364	3.64246E-6
65.50013	1.25375	3.38554E-6
65.60013	1.2538	-6.03836E-7
65.70012	1.2538	-2.48608E-6
65.80013	1.25382	-2.43368E-6
65.90013	1.25378	-3.50474E-6
66.00013	1.25384	1.91704E-6
66.10013	1.2539	2.09301E-6
66.20013	1.25392	3.66246E-6
66.30013	1.25399	3.40665E-6
66.40013	1.25405	2.30566E-6
66.50013	1.25408	2.87513E-6
66.60013	1.25416	-1.973E-6
66.70013	1.25419	-1.7078E-6
66.80013	1.25421	-6.95481E-7
66.90013	1.25425	-1.19556E-6
67.00013	1.25421	2.84524E-6
67.10013	1.25427	2.85966E-6
67.20013	1.25432	2.5387E-6
67.30013	1.25441	-2.87917E-6
67.40013	1.25441	-1.83004E-6
67.50013	1.25441	-3.67067E-6
67.60013	1.25439	5.03773E-7
67.70013	1.25442	1.0866E-6
67.80013	1.25447	3.34647E-6
67.90013	1.25459	3.73795E-6
68.00014	1.25467	1.07322E-7
68.10013	1.25469	-1.51569E-6
68.20013	1.2547	-3.12575E-6
68.30013	1.25472	1.67934E-6
68.40014	1.25475	-2.1059E-6
68.50014	1.25476	3.44976E-6
68.60013	1.25483	2.00121E-6
68.70013	1.25482	3.34534E-6
68.80013	1.25489	3.35373E-6
68.90014	1.25496	1.95934E-6
69.00014	1.25508	-2.04836E-6
69.10013	1.2551	-3.30006E-6
69.20013	1.25513	-2.05954E-6
69.30014	1.25515	-3.38695E-6
69.40014	1.25515	-1.81759E-6
69.50014	1.25514	6.35597E-7
69.60013	1.25519	-7.40309E-9
69.70013	1.25526	3.37529E-6
69.80014	1.25534	-2.79263E-6
69.90014	1.25535	-9.76114E-7
70.00014	1.25535	-3.4141E-6
70.10013	1.25537	-3.08028E-7
70.20014	1.25542	-9.50338E-8
70.30014	1.25546	2.46728E-6
70.40014	1.2555	3.73795E-6
70.50014	1.25559	1.85732E-6
70.60013	1.25564	-1.68253E-6
70.70014	1.25565	-2.28728E-6
70.80014	1.25564	2.81505E-6
70.90014	1.2557	-3.08098E-6
71.00014	1.25573	-2.96883E-6
71.10014	1.25572	-3.49837E-6
71.20014	1.25567	2.67657E-6
71.30014	1.25569	3.73795E-6
71.40014	1.25582	-2.33692E-7
71.50014	1.25585	-1.5316E-6
71.60014	1.25585	-1.92135E-6
71.70014	1.25585	-5.62571E-8
71.80014	1.25588	-1.46052E-6
71.90014	1.25587	-1.36581E-7
72.00014	1.25586	3.6758E-6
72.10014	1.25597	3.34046E-6
72.20014	1.25605	3.29492E-6
72.30014	1.25615	4.13619E-7
72.40014	1.25609	-3.73661E-6
72.50014	1.25608	-1.94407E-6
72.60014	1.25611	-1.45125E-6
72.70014	1.25612	-1.9011E-6
72.80014	1.25615	8.31805E-7
72.90014	1.2562	3.52954E-6
73.00014	1.25625	2.39139E-6
73.10014	1.25629	3.5514E-6
73.20014	1.2563	-3.15219E-6
73.30015	1.25632	5.04579E-7
73.40014	1.25634	-3.16101E-6
73.50014	1.25636	-2.84862E-6
73.60014	1.2564	-3.3553E-6
73.70014	1.25642	7.38147E-7
73.80015	1.25642	1.94395E-6
73.90014	1.25649	1.61612E-6
74.00014	1.25652	2.6851E-7
74.10014	1.25656	-1.28156E-6
74.20015	1.25657	8.12155E-8
74.30015	1.25655	1.15214E-6
74.40014	1.25655	3.45461E-6
74.50014	1.25661	3.58977E-6
74.60015	1.25668	1.67753E-6
74.70015	1.25672	1.80701E-6
74.80015	1.25678	-1.57797E-6
74.90014	1.25679	-3.44788E-6
75.00014	1.2568	-3.58462E-6
75.10015	1.25681	-8.46188E-7
75.20015	1.25685	2.70206E-7
75.30015	1.25689	-2.80816E-7
75.40014	1.25694	3.2014E-6
75.50015	1.25702	-7.91996E-9
75.60015	1.25703	2.00286E-6
75.70015	1.25707	-1.96883E-6
75.80015	1.25711	-6.4184E-8
75.90014	1.25711	-3.38036E-6
76.00015	1.25715	-1.54323E-6
76.10015	1.25719	-3.17318E-6
76.20015	1.25719	2.94927E-6
76.30015	1.25723	3.24979E-6
76.40015	1.25727	3.52217E-6
76.50015	1.25732	2.12844E-6
76.60015	1.25736	1.05403E-6
76.70015	1.25741	1.25348E-6
76.80015	1.25748	-1.89808E-6
76.90015	1.25745	-3.68707E-6
77.00015	1.25745	-6.9593E-7
77.10015	1.25746	5.15934E-7
77.20015	1.2575	2.56307E-6
77.30015	1.2576	-8.44267E-7
77.40015	1.25764	-3.01891E-6
77.50015	1.25767	-2.25485E-6
77.60015	1.25769	-2.44839E-6
77.70016	1.25774	2.5124E-6
77.80015	1.25775	-3.33776E-6
77.90015	1.25779	2.56557E-6
78.00015	1.25786	1.92178E-6
78.10015	1.2579	2.75661E-6
78.20016	1.25793	-3.06833E-6
78.30015	1.25797	-6.22678E-8
78.40015	1.25798	-1.58353E-6
78.50015	1.25799	-3.57565E-6
78.60016	1.25799	-2.28912E-6
78.70016	1.25801	2.20658E-6
78.80015	1.25801	3.73795E-6
78.90015	1.25811	3.32927E-6
79.00015	1.25819	2.87909E-7
79.10016	1.25821	4.12001E-7
79.20016	1.25822	1.56056E-6
79.30015	1.25826	4.75418E-7
79.40015	1.25826	9.05049E-7
79.50016	1.2583	7.696E-7
79.60016	1.25832	5.58119E-7
79.70016	1.25836	1.01646E-6
79.80015	1.25841	1.3523E-6
79.90015	1.25844	5.18144E-7
80.00016	1.25848	2.18243E-6
80.10016	1.25855	5.44461E-7
80.20016	1.25858	2.09272E-6
80.30015	1.25859	2.51648E-6
80.40016	1.25866	3.65141E-6
80.50016	1.2587	4.72885E-7
80.60016	1.25872	6.91618E-7
80.70016	1.25873	-9.73789E-7
80.80015	1.25873	1.06412E-7
80.90016	1.25873	-1.99238E-6
81.00016	1.25874	-1.04811E-6
81.10016	1.25875	-1.74677E-6
81.20016	1.25874	2.47769E-6
81.30016	1.25877	1.95007E-6
81.40016	1.2588	2.96307E-6
81.50016	1.25884	-3.14415E-6
81.60016	1.25883	-1.34668E-6
81.70016	1.25878	-3.29914E-6
81.80016	1.25877	4.14448E-7
81.90016	1.25879	-2.01555E-7
82.00016	1.25879	1.63111E-6
82.10016	1.25884	1.89847E-6
82.20016	1.25888	-1.53236E-6
82.30016	1.25888	1.3453E-7
82.40016	1.2589	-2.44965E-6
82.50016	1.25891	-3.72207E-7
82.60016	1.25892	-8.60965E-7
82.70016	1.25893	1.29104E-6
82.80016	1.25896	1.08638E-6
82.90016	1.25892	3.73795E-6
83.00016	1.25901	2.26561E-6
83.10016	1.25901	1.72653E-6
83.20016	1.25904	-1.33732E-7
83.30016	1.25909	-2.42889E-6
83.40016	1.25907	-3.73806E-6
83.50017	1.25905	-9.97475E-7
83.60016	1.259	2.89751E-6
83.70016	1.25904	3.64494E-6
83.80016	1.2591	3.60842E-6
83.90016	1.25912	3.57047E-6
84.00017	1.25915	5.52648E-7
84.10016	1.25918	-2.58028E-6
84.20016	1.25917	-3.21677E-6
84.30016	1.25919	-2.95665E-6
84.40017	1.25918	-7.49571E-7
84.50017	1.25919	2.82129E-6
84.60016	1.25927	2.02055E-6
84.70016	1.2593	1.67961E-6
84.80017	1.25938	-2.87051E-8
84.90017	1.25936	-2.30251E-6
85.00017	1.25939	2.52276E-6
85.10016	1.25941	1.11268E-6
85.20016	1.25946	1.96779E-6
85.30017	1.25947	1.30162E-6
85.40017	1.25947	3.33741E-6
85.50017	1.25956	-6.85943E-7
85.60016	1.25953	-2.01706E-6
85.70017	1.25953	3.16273E-6
85.80017	1.25956	2.53116E-6
85.90017	1.25956	-6.45404E-7
86.00017	1.25954	-1.31837E-6
86.10016	1.25954	3.51807E-6
