Time	E	j
23.80005	3.5628	2.15927E-7
23.90005	3.5628	2.55214E-7
24.00005	3.5628	2.3405E-7
24.10005	3.5628	2.68736E-7
24.20005	3.5628	2.07896E-7
24.30005	3.5628	2.46954E-7
24.40005	3.5628	2.1079E-7
24.50005	3.5628	2.25469E-7
24.60005	3.5628	1.99065E-7
24.70005	3.5628	2.24664E-7
24.80005	3.5628	2.43584E-7
24.90005	3.5628	2.2753E-7
25.00005	3.5628	2.56639E-7
25.10005	3.5628	2.37698E-7
25.20005	3.5628	-5.65417E-7
25.30005	3.5628	-1.29037E-6
25.40005	3.5628	-4.9394E-7
25.50005	3.5628	1.04441E-7
25.60005	3.5628	2.05546E-7
25.70005	3.5628	8.34148E-8
25.80005	3.5628	-5.96882E-8
25.90005	3.5628	7.27151E-7
26.00005	3.5628	1.66114E-6
26.10005	3.5628	2.04015E-6
26.20005	3.5628	2.43152E-6
26.30005	3.5628	2.5423E-6
26.40005	3.5628	2.5423E-6
26.50005	0.8753	2.5423E-6
26.60005	-2.95729	2.5423E-6
26.70005	-2.9907	2.53394E-6
26.80005	-2.83593	2.5423E-6
26.90005	-1.74226	2.5423E-6
27.00005	1.01901	2.5423E-6
27.10005	1.01557	2.53716E-6
27.20005	1.01583	2.5423E-6
27.30005	1.01605	2.5423E-6
27.40005	1.01624	2.5423E-6
27.50005	1.01637	2.5423E-6
27.60005	1.0165	2.5423E-6
27.70005	1.01672	2.35631E-6
27.80005	1.01695	2.21722E-6
27.90006	1.01709	2.5423E-6
28.00006	1.01718	2.5423E-6
28.10005	1.01729	2.5423E-6
28.20005	1.01743	2.5423E-6
28.30005	1.01761	2.5423E-6
28.40006	1.01779	2.5423E-6
28.50006	1.01791	2.5423E-6
28.60006	1.01799	2.5423E-6
28.70006	1.01809	2.5423E-6
28.80006	1.01821	2.5423E-6
28.90006	1.01836	2.5423E-6
29.00006	1.0185	2.5423E-6
29.10006	1.01863	2.5423E-6
29.20006	1.01872	2.5423E-6
29.30006	1.01879	2.5423E-6
29.40006	1.01886	2.5423E-6
29.50006	1.01896	2.4755E-6
29.60006	1.01906	1.88562E-6
29.70006	1.01912	2.44706E-6
29.80006	1.01924	2.54181E-6
29.90006	1.01937	2.5423E-6
30.00006	1.01945	2.5423E-6
30.10006	1.01951	2.5423E-6
30.20006	1.01956	2.5423E-6
30.30006	1.0196	2.5423E-6
30.40006	1.01966	2.5423E-6
30.50006	1.01973	2.5423E-6
30.60006	1.01984	2.5423E-6
30.70006	1.02001	2.5423E-6
30.80006	1.02016	2.5423E-6
30.90006	1.02026	2.5423E-6
31.00006	1.02034	2.5423E-6
31.10006	1.0204	2.5423E-6
31.20006	1.02049	2.5423E-6
31.30006	1.02056	2.5423E-6
31.40006	1.02063	2.5423E-6
31.50006	1.02073	2.5423E-6
31.60006	1.02085	2.5423E-6
31.70006	1.02096	2.5423E-6
31.80006	1.02104	2.5423E-6
31.90006	1.0211	2.5423E-6
32.00006	1.02113	2.5423E-6
32.10006	1.02116	2.5423E-6
32.20006	1.0212	2.5423E-6
32.30006	1.02124	2.5423E-6
32.40006	1.02128	2.5423E-6
32.50006	1.02134	2.5423E-6
32.60007	1.0214	2.5423E-6
32.70006	1.02147	2.5423E-6
32.80006	1.02153	2.5423E-6
32.90006	1.02159	2.5423E-6
33.00006	1.02165	2.5423E-6
33.10007	1.0217	2.5423E-6
33.20006	1.02175	2.5423E-6
33.30007	1.0218	2.5423E-6
33.40006	1.02183	2.5423E-6
33.50007	1.02187	2.5423E-6
33.60007	1.0219	2.5423E-6
33.70006	1.02192	2.5423E-6
33.80007	1.02195	2.5423E-6
33.90006	1.02197	2.5423E-6
34.00007	1.02199	2.5423E-6
34.10007	1.02202	2.5423E-6
34.20007	1.02204	2.5423E-6
34.30007	1.02207	2.5423E-6
34.40007	1.0221	2.5423E-6
34.50007	1.02213	2.5423E-6
34.60007	1.02216	2.5423E-6
34.70007	1.02219	2.5423E-6
34.80007	1.02222	2.5423E-6
34.90007	1.02226	2.5423E-6
35.00007	1.0223	2.5423E-6
35.10007	1.02234	2.5423E-6
35.20007	1.02239	2.5423E-6
35.30007	1.02244	2.5423E-6
35.40007	1.02249	2.5423E-6
35.50007	1.02253	2.5423E-6
35.60007	1.02257	2.5423E-6
35.70007	1.0226	2.5423E-6
35.80007	1.02264	2.5423E-6
35.90007	1.02267	2.5423E-6
36.00007	1.02269	2.5423E-6
36.10007	1.02271	2.5423E-6
36.20007	1.02273	2.5423E-6
36.30007	1.02275	2.5423E-6
36.40007	1.02276	2.5423E-6
36.50007	1.02277	2.5423E-6
36.60007	1.02279	2.5423E-6
36.70007	1.02281	2.5423E-6
36.80007	1.02283	2.5423E-6
36.90007	1.02285	2.5423E-6
37.00007	1.02287	2.5423E-6
37.10007	1.0229	2.5423E-6
37.20007	1.02292	2.5423E-6
37.30007	1.02295	2.5423E-6
37.40007	1.02298	2.5423E-6
37.50007	1.02302	2.5423E-6
37.60007	1.02304	2.5423E-6
37.70008	1.02308	2.5423E-6
37.80007	1.02311	2.5423E-6
37.90007	1.02314	2.5423E-6
38.00007	1.02317	2.5423E-6
38.10007	1.02319	2.5423E-6
38.20008	1.02322	2.5423E-6
38.30007	1.02325	2.5423E-6
38.40008	1.02328	2.5423E-6
38.50007	1.02331	2.5423E-6
38.60008	1.02333	2.5423E-6
38.70008	1.02335	2.5423E-6
38.80008	1.02337	2.5423E-6
38.90008	1.0234	2.5423E-6
39.00007	1.02341	2.5423E-6
39.10008	1.02344	2.5423E-6
39.20008	1.02345	2.5423E-6
39.30008	1.02347	2.5423E-6
39.40008	1.02348	2.5423E-6
39.50008	1.0235	2.5423E-6
39.60008	1.02352	2.5423E-6
39.70008	1.02353	2.5423E-6
39.80008	1.02354	2.5423E-6
39.90008	1.02355	2.5423E-6
40.00008	1.02356	2.5423E-6
40.10008	1.02357	2.5423E-6
40.20008	1.02358	2.5423E-6
40.30008	1.0236	2.5423E-6
40.40008	1.02361	2.5423E-6
40.50008	1.02362	2.5423E-6
40.60008	1.02363	2.5423E-6
40.70008	1.02365	2.5423E-6
40.80008	1.02366	2.5423E-6
40.90008	1.02368	2.5423E-6
41.00008	1.02369	2.5423E-6
41.10008	1.02371	2.5423E-6
41.20008	1.02372	2.5423E-6
41.30008	1.02374	2.5423E-6
41.40008	1.02375	2.5423E-6
41.50008	1.02377	2.5423E-6
41.60008	1.02378	2.5423E-6
41.70008	1.0238	2.5423E-6
41.80008	1.02382	2.5423E-6
41.90008	1.02383	2.5423E-6
42.00008	1.02385	2.5423E-6
42.10008	1.02387	2.5423E-6
42.20008	1.02389	2.5423E-6
42.30008	1.0239	2.5423E-6
42.40008	1.02392	2.5423E-6
42.50008	1.02394	2.5423E-6
42.60008	1.02395	2.5423E-6
42.70008	1.02398	2.5423E-6
42.80009	1.024	2.5423E-6
42.90008	1.02402	2.5423E-6
43.00008	1.02404	2.5423E-6
43.10008	1.02406	2.5423E-6
43.20008	1.02408	2.5423E-6
43.30009	1.0241	2.5423E-6
43.40008	1.02412	2.5423E-6
43.50009	1.02413	2.5423E-6
43.60008	1.02415	2.5423E-6
43.70009	1.02417	2.5423E-6
43.80009	1.02418	2.5423E-6
43.90009	1.0242	2.5423E-6
44.00009	1.02421	2.5423E-6
44.10008	1.02422	2.5423E-6
44.20009	1.02424	2.5423E-6
44.30009	1.02425	2.5423E-6
44.40009	1.02426	2.5423E-6
44.50009	1.02427	2.5423E-6
44.60009	1.02428	2.5423E-6
44.70009	1.02429	2.5423E-6
44.80009	1.0243	2.5423E-6
44.90009	1.02431	2.5423E-6
45.00009	1.02432	2.5423E-6
45.10009	1.02432	2.5423E-6
45.20009	1.02433	2.5423E-6
45.30009	1.02433	2.5423E-6
45.40009	1.02434	2.5423E-6
45.50009	1.02435	2.5423E-6
45.60009	1.02435	2.5423E-6
45.70009	1.02436	2.5423E-6
45.80009	1.02437	2.5423E-6
45.90009	1.02437	2.5423E-6
46.00009	1.02438	2.5423E-6
46.10009	1.02438	2.5423E-6
46.20009	1.02439	2.5423E-6
46.30009	1.0244	2.5423E-6
46.40009	1.0244	2.5423E-6
46.50009	1.02441	2.5423E-6
46.60009	1.02442	2.5423E-6
46.70009	1.02442	2.5423E-6
46.80009	1.02443	2.5423E-6
46.90009	1.02444	2.5423E-6
47.00009	1.02445	2.5423E-6
47.10009	1.02446	2.5423E-6
47.20009	1.02447	2.5423E-6
47.30009	1.02447	2.5423E-6
47.40009	1.02449	2.5423E-6
47.50009	1.0245	2.5423E-6
47.60009	1.02451	2.5423E-6
47.70009	1.02454	2.45062E-6
47.80009	1.02457	2.12778E-6
47.9001	1.02455	2.5423E-6
48.00009	1.02458	2.5423E-6
48.10009	1.02464	2.5423E-6
48.20009	1.02467	2.5423E-6
48.30009	1.02473	2.5423E-6
48.4001	1.02477	2.5423E-6
48.50009	1.02481	2.5423E-6
48.6001	1.0248	2.20074E-6
48.70009	1.02482	2.42062E-6
48.8001	1.02485	-2.35764E-7
48.9001	1.02486	-6.86776E-7
49.0001	1.02487	-4.24946E-9
49.1001	1.02488	3.0807E-7
49.20009	1.02491	2.40958E-6
49.3001	1.02493	-1.41229E-6
49.4001	1.02493	5.38617E-7
49.5001	1.02494	1.32665E-6
49.6001	1.02496	1.58358E-6
49.7001	1.02497	2.42817E-6
49.8001	1.02502	-7.74992E-7
49.9001	1.025	-1.00976E-8
50.0001	1.02502	2.42677E-6
50.1001	1.02506	-1.96498E-7
50.2001	1.02506	-1.05799E-6
50.3001	1.02507	-2.46605E-6
50.4001	1.02507	-2.25313E-6
50.5001	1.02508	-1.08613E-6
50.6001	1.02508	2.19993E-6
50.7001	1.02512	-1.10683E-6
50.8001	1.02509	2.5423E-6
50.9001	1.02514	1.141E-6
51.0001	1.02515	5.12531E-7
51.1001	1.02517	1.66195E-6
51.2001	1.02516	1.89985E-6
51.3001	1.02521	-1.34217E-6
51.4001	1.02516	1.33914E-6
51.5001	1.0252	4.52957E-7
51.6001	1.02521	-1.37336E-7
51.7001	1.02521	1.7816E-6
51.8001	1.02523	4.73409E-7
51.9001	1.02527	-2.34232E-6
52.0001	1.02523	1.54776E-7
52.1001	1.02525	-7.3741E-7
52.2001	1.02522	5.68486E-7
52.3001	1.02522	2.37684E-6
52.4001	1.02526	1.29008E-6
52.5001	1.02522	2.51782E-6
52.6001	1.02525	2.15624E-6
52.7001	1.02527	2.09079E-6
52.8001	1.0253	2.56546E-8
52.9001	1.02535	-4.23256E-7
53.00011	1.02534	-1.49059E-6
53.1001	1.02527	2.09579E-6
53.2001	1.02537	-1.33062E-6
53.3001	1.02527	2.24435E-6
53.4001	1.02537	-1.31592E-9
53.50011	1.02541	-1.87672E-6
53.6001	1.02538	-5.83213E-7
53.70011	1.02543	-1.85538E-6
53.8001	1.02542	-2.02826E-6
53.90011	1.02533	2.14866E-6
54.00011	1.02541	-1.14649E-7
54.10011	1.02538	6.4352E-7
54.20011	1.02538	1.41364E-6
54.3001	1.02547	-1.80556E-6
54.40011	1.02547	-1.96063E-6
54.50011	1.02546	-1.12265E-6
54.60011	1.02549	-2.2949E-6
54.70011	1.02542	-2.32938E-8
54.80011	1.02539	1.61661E-6
54.90011	1.02547	-5.89317E-7
55.00011	1.02541	2.0706E-6
55.10011	1.02543	1.79515E-6
55.20011	1.0255	-1.48618E-6
55.30011	1.02551	-1.95256E-6
55.40011	1.02549	-8.90249E-7
55.50011	1.0255	-1.5156E-6
55.60011	1.02542	2.22723E-6
55.70011	1.02552	-1.30772E-6
55.80011	1.02546	1.60919E-6
55.90011	1.02545	2.06924E-6
56.00011	1.02546	1.73343E-6
56.10011	1.02553	-1.08338E-6
56.20011	1.02548	9.61393E-7
56.30011	1.02549	6.42409E-7
56.40011	1.02549	1.05231E-6
56.50011	1.02553	-8.85502E-8
56.60011	1.02555	-9.82057E-7
56.70011	1.02551	1.43393E-6
56.80011	1.02558	-1.19849E-6
56.90011	1.02559	-2.11037E-6
57.00011	1.02558	-1.69359E-6
57.10011	1.02559	-1.40489E-6
57.20011	1.02555	-3.33191E-7
57.30011	1.02552	2.11529E-6
57.40011	1.02554	1.69148E-6
57.50011	1.02558	-3.52629E-7
57.60011	1.02558	-1.30301E-7
57.70011	1.02559	-4.52049E-7
57.80011	1.02562	-1.76865E-6
57.90011	1.02561	-8.12524E-7
58.00011	1.02561	-7.78076E-7
58.10012	1.02559	1.94119E-6
58.20011	1.02563	-1.59249E-6
58.30011	1.02561	2.45656E-6
58.40011	1.02565	-5.06933E-7
58.50011	1.02563	7.91314E-7
58.60012	1.02565	-2.25313E-7
58.70011	1.02565	1.24392E-6
58.80012	1.02569	-2.12536E-6
58.90011	1.02565	1.03715E-6
59.00012	1.02568	2.91714E-7
59.10012	1.02567	-3.29748E-7
59.20012	1.02571	1.99751E-6
59.30012	1.02572	-1.59019E-6
59.40011	1.02572	-1.14416E-6
59.50012	1.02572	-1.34347E-7
59.60012	1.02574	-2.1217E-6
59.70012	1.02571	1.05307E-6
59.80012	1.02575	7.80323E-7
59.90012	1.02575	-1.70488E-6
60.00012	1.02574	-1.07716E-6
60.10012	1.02576	7.4071E-8
60.20012	1.02576	-2.32833E-6
60.30012	1.02575	-2.28104E-6
60.40012	1.02576	-5.61326E-7
60.50012	1.02575	-1.44539E-6
60.60012	1.02578	2.10639E-6
60.70012	1.02579	-1.86242E-6
60.80012	1.02579	2.06969E-6
60.90012	1.0258	-1.55856E-6
61.00012	1.02581	-1.71253E-6
61.10012	1.02578	-9.07801E-7
61.20012	1.0258	1.44756E-6
61.30012	1.0258	-9.70034E-7
61.40012	1.0258	1.85245E-6
61.50012	1.02582	1.44802E-6
61.60012	1.02581	8.10434E-7
61.70012	1.02585	1.3502E-6
61.80012	1.02584	-2.09684E-6
61.90012	1.02584	-1.71816E-6
62.00012	1.02583	-2.16801E-7
62.10012	1.02586	8.57976E-7
62.20012	1.02584	1.20752E-6
62.30012	1.02587	2.23271E-6
62.40012	1.02589	-1.43853E-6
62.50012	1.02589	-1.84486E-6
62.60012	1.02589	1.10508E-6
62.70012	1.02589	-1.37481E-6
62.80012	1.02588	-1.77003E-6
62.90012	1.02589	3.12057E-7
63.00012	1.02589	-1.2712E-7
63.10012	1.0259	1.91466E-6
63.20012	1.02591	-2.02354E-6
63.30012	1.02589	1.40214E-6
63.40012	1.02591	1.99325E-6
63.50012	1.02592	2.40426E-7
63.60012	1.02592	-1.2764E-6
63.70012	1.02594	-6.6576E-7
63.80012	1.02593	-2.36118E-6
63.90012	1.02592	1.47548E-6
64.00013	1.02594	1.62738E-6
64.10013	1.02595	1.186E-6
64.20012	1.02595	1.7116E-6
64.30012	1.02598	-2.12094E-6
64.40013	1.02599	-2.50361E-6
64.50013	1.02597	-5.55451E-7
64.60013	1.02598	6.11389E-8
64.70012	1.02598	2.34688E-7
64.80012	1.02599	1.43336E-6
64.90013	1.02597	1.98125E-6
65.00013	1.02596	2.49587E-6
65.10013	1.02601	1.12214E-6
65.20012	1.02602	-7.17356E-7
65.30013	1.02604	-1.65022E-6
65.40013	1.02604	-2.32458E-6
65.50013	1.02603	-2.15256E-6
65.60013	1.02599	1.61625E-6
65.70012	1.02605	-2.91126E-7
65.80013	1.02599	2.28423E-6
65.90013	1.02602	1.75968E-6
66.00013	1.02602	2.2703E-6
66.10013	1.02606	-5.3194E-7
66.20013	1.02608	-6.44482E-7
66.30013	1.02608	-2.49763E-6
66.40013	1.02602	9.96604E-7
66.50013	1.02605	1.38525E-6
66.60013	1.02606	2.14132E-7
66.70013	1.02602	2.11497E-6
66.80013	1.02613	-1.53982E-6
66.90013	1.02612	-2.53188E-6
67.00013	1.02611	-1.83842E-6
67.10013	1.02612	-2.22069E-6
67.20013	1.0261	-1.52472E-6
67.30013	1.02606	1.70991E-6
67.40013	1.02603	1.90425E-6
67.50013	1.02601	2.49086E-6
67.60013	1.02613	-9.90521E-7
67.70013	1.02611	-4.44695E-7
67.80013	1.0261	3.72185E-7
67.90013	1.02611	7.69982E-7
68.00014	1.02614	-1.89415E-6
68.10013	1.02607	1.76034E-6
68.20013	1.02615	-1.57567E-6
68.30013	1.02613	-2.07935E-7
68.40014	1.02612	2.64469E-7
68.50014	1.0261	1.18177E-6
68.60013	1.02616	-7.87834E-7
68.70013	1.02609	1.7966E-6
68.80013	1.02614	1.37479E-7
68.90014	1.02609	1.55209E-6
69.00014	1.02611	1.5153E-6
69.10013	1.02619	-1.39241E-6
69.20013	1.02616	-1.77267E-7
69.30014	1.0261	1.86788E-6
69.40014	1.0262	-1.70229E-6
69.50014	1.02612	1.30018E-6
69.60013	1.02618	-5.82499E-7
69.70013	1.02614	7.19971E-7
69.80014	1.02607	2.5423E-6
69.90014	1.02616	6.9292E-7
70.00014	1.02614	7.66445E-7
70.10013	1.02621	-7.88841E-7
70.20014	1.0262	-8.42599E-7
70.30014	1.02623	-1.93269E-6
70.40014	1.0262	-3.13409E-7
70.50014	1.02623	-1.43422E-6
70.60013	1.02612	2.20467E-6
70.70014	1.02621	-4.5313E-7
70.80014	1.02612	2.21177E-6
70.90014	1.02616	1.18497E-6
71.00014	1.02621	3.09498E-7
71.10014	1.02621	1.8543E-8
71.20014	1.02616	2.2493E-6
71.30014	1.02624	-5.0399E-7
71.40014	1.02615	2.3855E-6
71.50014	1.0262	1.37537E-6
71.60014	1.02626	-1.70973E-6
71.70014	1.02619	1.31882E-6
71.80014	1.02622	7.82782E-8
71.90014	1.02629	-1.99282E-6
72.00014	1.02623	-1.39153E-7
72.10014	1.02628	-1.61934E-6
72.20014	1.02622	4.74572E-7
72.30014	1.02621	1.5804E-6
72.40014	1.02629	-8.47528E-7
72.50014	1.0262	2.32138E-6
72.60014	1.02627	-1.21162E-7
72.70014	1.02631	-1.7646E-6
72.80014	1.02631	-2.40428E-6
72.90014	1.02631	-2.29477E-6
73.00014	1.02629	-2.01006E-6
73.10014	1.0262	2.18785E-6
73.20014	1.02626	4.53952E-7
73.30015	1.02622	2.334E-6
73.40014	1.02626	5.54972E-7
73.50014	1.02633	-2.3737E-6
73.60014	1.02632	-2.28214E-6
73.70014	1.02632	-2.27527E-6
73.80015	1.02632	-2.33042E-6
73.90014	1.02626	4.70356E-7
74.00014	1.02623	1.67542E-6
74.10014	1.02624	1.17969E-6
74.20015	1.02624	2.29152E-6
74.30015	1.02624	2.52493E-6
74.40014	1.02632	-6.36968E-7
74.50014	1.0263	-4.9057E-7
74.60015	1.02634	-2.51512E-6
74.70015	1.02631	-1.06967E-6
74.80015	1.02626	2.45711E-6
74.90014	1.02628	6.47441E-7
75.00014	1.02629	1.46287E-7
75.10015	1.02632	-3.29556E-7
75.20015	1.02634	-6.55981E-7
75.30015	1.02633	-8.94901E-7
75.40014	1.0263	1.49364E-6
75.50015	1.0263	5.00078E-7
75.60015	1.02631	2.33373E-6
75.70015	1.02635	-4.36597E-7
75.80015	1.02631	7.24923E-7
75.90014	1.02634	4.38009E-7
76.00015	1.02638	-2.30134E-6
76.10015	1.02638	-2.40008E-6
76.20015	1.02637	-1.63992E-6
76.30015	1.02637	-1.87762E-6
76.40015	1.02634	4.44495E-7
76.50015	1.02633	1.26912E-6
76.60015	1.02637	-7.12696E-7
76.70015	1.02633	1.48315E-6
76.80015	1.02634	1.57435E-6
76.90015	1.02639	-2.19369E-6
77.00015	1.02636	-1.27728E-7
77.10015	1.02639	-1.13489E-6
77.20015	1.02636	8.66245E-8
77.30015	1.02634	2.13597E-6
77.40015	1.02635	6.56333E-7
77.50015	1.02636	2.44324E-6
77.60015	1.02638	2.41511E-6
77.70016	1.02641	-8.80423E-7
77.80015	1.02638	1.48632E-7
77.90015	1.0264	1.4417E-7
78.00015	1.02642	-1.92251E-6
78.10015	1.02639	1.15151E-6
78.20016	1.02637	2.08161E-6
78.30015	1.02638	2.07466E-6
78.40015	1.02639	2.24085E-6
78.50015	1.02638	9.92301E-7
78.60016	1.02642	-1.37654E-6
78.70016	1.02642	-9.78621E-7
78.80015	1.02639	1.54586E-6
78.90015	1.02642	2.49442E-6
79.00015	1.02643	1.7809E-6
79.10016	1.02645	-7.19568E-7
79.20016	1.02642	1.48095E-6
79.30015	1.02646	-7.68691E-7
79.40015	1.02645	-1.78621E-6
79.50016	1.02646	-2.42922E-6
79.60016	1.02645	-2.34054E-6
79.70016	1.02644	-1.31269E-7
79.80015	1.02645	1.86436E-6
79.90015	1.02644	6.11878E-7
80.00016	1.02645	5.49509E-7
80.10016	1.02647	2.27877E-6
80.20016	1.02648	3.47858E-7
80.30015	1.02648	-1.39125E-6
80.40016	1.02649	-2.17121E-6
80.50016	1.02649	-2.5244E-6
80.60016	1.02648	-4.87675E-7
80.70016	1.02649	-1.39749E-6
80.80015	1.02647	1.22296E-6
80.90016	1.02649	1.02778E-6
81.00016	1.02648	5.6173E-7
81.10016	1.02649	-2.39481E-7
81.20016	1.0265	-9.22165E-7
81.30016	1.0265	-2.14684E-6
81.40016	1.02648	1.49252E-6
81.50016	1.0265	1.84067E-6
81.60016	1.0265	2.15828E-6
81.70016	1.02653	2.37724E-6
81.80016	1.02655	-2.82953E-7
81.90016	1.02654	-1.81449E-6
82.00016	1.02654	-9.31963E-7
82.10016	1.02653	-2.15562E-6
82.20016	1.02653	-2.68766E-7
82.30016	1.02653	4.86338E-7
82.40016	1.02652	-2.26285E-6
82.50016	1.02652	-1.08848E-6
82.60016	1.02652	2.1383E-6
82.70016	1.02653	3.4291E-7
82.80016	1.02654	2.51353E-6
82.90016	1.02655	6.51242E-7
83.00016	1.02655	-1.66255E-6
83.10016	1.02654	2.14909E-6
83.20016	1.02656	-4.9934E-7
83.30016	1.02655	1.49644E-6
83.40016	1.02656	-1.73681E-7
83.50017	1.02656	2.44589E-6
83.60016	1.02657	-7.40395E-7
83.70016	1.02656	-1.90836E-7
83.80016	1.02657	-1.69312E-6
83.90016	1.02656	-7.69269E-7
84.00017	1.02657	2.32291E-6
84.10016	1.02658	1.77278E-6
84.20016	1.0266	2.3265E-6
84.30016	1.02661	-1.24426E-6
84.40017	1.02661	-2.19656E-6
84.50017	1.0266	-2.2297E-6
84.60016	1.02659	-1.75031E-6
84.70016	1.02659	-4.55907E-7
84.80017	1.02661	2.52252E-6
84.90017	1.02662	2.24595E-6
85.00017	1.02663	-8.82179E-7
85.10016	1.02663	1.47316E-6
85.20016	1.02664	-1.2008E-6
85.30017	1.02663	-2.45014E-6
85.40017	1.02662	-1.52411E-6
85.50017	1.02663	-8.6492E-8
85.60016	1.02663	2.19447E-6
85.70017	1.02665	5.4103E-7
85.80017	1.02665	1.9571E-6
85.90017	1.02666	-1.7409E-6
86.00017	1.02666	9.93863E-7
86.10016	1.02666	-4.19036E-7
86.20017	1.02666	1.38556E-6
86.30017	1.02667	-1.00445E-6
86.40017	1.02665	1.31079E-6
